date,JOPA3_open,JOPA3_high,JOPA3_low,JOPA3_close,JOPA3_tick_volume,JOPA3_spread,JOPA3_real_volume,JOPA4_open,JOPA4_high,JOPA4_low,JOPA4_close,JOPA4_tick_volume,JOPA4_spread,JOPA4_tick_volume,CGRA3_open,CGRA3_high,CGRA3_low,CGRA3_close,CGRA3_tick_volume,CGRA3_spread,CGRA3_tick_volume,CGRA4_open,CGRA4_high,CGRA4_low,CGRA4_close,CGRA4_tick_volume,CGRA4_spread,CGRA4_tick_volume,SLED3_open,SLED3_high,SLED3_low,SLED3_close,SLED3_tick_volume,SLED3_spread,SLED3_tick_volume
2017-03-27 11:42:00,18.14,18.14,18.14,18.14,1,1,100,10.04,10.04,10.04,10.04,1.0,1.0,1.0,10.59,10.59,10.59,10.59,2,1,2,10.61,10.61,10.61,10.61,2,1,2,373.54,373.54,373.54,373.54,1,1,1
2017-03-27 11:48:00,18.14,18.14,18.14,18.14,2,1,400,11.16,11.16,11.16,11.16,1.0,1.0,1.0,10.47,10.47,10.44,10.44,3,1,3,10.62,10.62,10.62,10.62,1,1,1,373.54,373.54,373.54,373.54,2,1,2
2017-03-27 13:15:00,18.08,18.08,18.08,18.08,1,1,100,10.85,10.85,10.85,10.85,1.0,1.0,1.0,10.28,10.28,10.28,10.28,2,1,2,10.53,10.53,10.53,10.53,1,1,1,373.54,373.54,373.54,373.54,1,1,1
2017-03-27 15:55:00,18.08,18.08,18.08,18.08,1,1,100,10.85,10.85,10.85,10.85,6.0,1.0,6.0,10.44,10.44,10.44,10.44,1,1,1,10.55,10.55,10.55,10.55,1,1,1,373.54,373.54,373.54,373.54,1,1,1
2017-04-05 16:32:00,18.14,18.14,18.14,18.14,1,1,100,10.85,10.85,10.85,10.85,4.0,1.0,4.0,10.56,10.59,10.56,10.59,4,1,4,10.67,10.67,10.67,10.67,1,1,1,373.54,373.54,373.54,373.54,1,1,1
2017-05-09 13:12:00,21.29,21.29,21.29,21.29,1,1,200,10.85,10.85,10.85,10.85,1.0,1.0,1.0,10.49,10.49,10.48,10.48,2,1,2,10.57,10.57,10.55,10.55,4,1,4,352.19,352.19,352.19,352.19,1,1,1
2017-05-11 11:00:00,21.29,21.29,21.29,21.29,2,1,500,10.85,10.85,10.85,10.85,2.0,1.0,2.0,10.33,10.56,10.28,10.56,14,1,14,10.49,10.49,10.49,10.49,2,1,2,352.19,352.19,352.19,352.19,1,1,1
2017-05-18 15:41:00,18.92,18.92,18.92,18.92,1,1,100,10.85,10.85,10.85,10.85,1.0,1.0,1.0,10.56,10.56,10.56,10.56,1,1,1,10.43,10.64,10.4,10.64,5,1,5,352.19,352.19,352.19,352.19,1,1,1
2017-05-19 13:58:00,18.93,18.93,18.93,18.93,2,1,200,10.19,10.19,10.19,10.19,6.0,1.0,6.0,10.68,10.68,10.68,10.68,1,1,1,10.67,10.67,10.67,10.67,1,1,1,352.19,352.19,352.19,352.19,1,1,1
2017-05-23 16:05:00,18.92,18.92,18.92,18.92,1,1,100,10.17,10.17,10.17,10.17,1.0,1.0,1.0,10.66,10.66,10.66,10.66,1,1,1,10.52,10.52,10.52,10.52,1,1,1,352.19,352.19,352.19,352.19,1,1,1
2017-05-24 13:58:00,18.92,18.92,18.92,18.92,1,1,100,10.84,10.84,10.2,10.2,5.0,1.0,5.0,10.5,10.5,10.5,10.5,1,1,1,10.52,10.52,10.52,10.52,1,1,1,352.19,352.19,352.19,352.19,1,1,1
2017-06-28 13:18:00,21.75,21.75,21.75,21.75,1,1,100,10.17,10.17,10.17,10.17,1.0,1.0,1.0,10.5,10.65,10.48,10.64,7,1,7,10.49,10.49,10.49,10.49,2,1,2,352.19,352.19,352.19,352.19,1,1,1
2017-07-03 12:43:00,21.76,21.76,21.76,21.76,1,1,100,10.22,10.22,10.22,10.22,22.0,1.0,22.0,10.59,10.59,10.59,10.59,2,1,2,10.52,10.52,10.52,10.52,1,1,1,352.19,352.19,352.19,352.19,1,1,1
2017-07-05 12:47:00,21.76,21.76,21.76,21.76,1,1,100,10.22,10.22,10.22,10.22,1.0,1.0,1.0,10.59,10.64,10.59,10.64,3,1,3,10.43,10.43,10.43,10.43,1,1,1,352.19,352.19,352.19,352.19,1,1,1
2017-07-25 13:55:00,22.23,22.23,22.23,22.23,2,1,600,10.21,10.24,10.21,10.24,3.0,1.0,3.0,10.64,10.64,10.64,10.64,1,1,1,10.52,10.52,10.52,10.52,1,1,1,373.54,373.54,373.54,373.54,1,1,1
2017-07-26 14:56:00,22.23,22.23,22.23,22.23,1,1,100,10.85,10.85,10.85,10.85,1.0,1.0,1.0,10.59,10.59,10.59,10.59,1,1,1,10.52,10.52,10.43,10.43,2,1,2,341.52,341.52,341.52,341.52,1,1,1
2017-08-02 16:11:00,22.23,22.23,22.23,22.23,1,1,200,10.79,10.79,10.79,10.79,2.0,1.0,2.0,10.64,10.64,10.64,10.64,1,1,1,10.44,10.44,10.44,10.44,1,1,1,341.52,341.52,341.52,341.52,2,1,2
2017-08-03 13:10:00,22.23,22.23,22.23,22.23,2,1,500,11.02,11.02,11.02,11.02,1.0,1.0,1.0,10.59,10.59,10.59,10.59,1,1,1,10.42,10.42,10.42,10.42,1,1,1,352.41,352.41,352.41,352.41,2,1,2
2017-08-03 13:11:00,22.23,22.23,22.23,22.23,1,1,100,11.02,11.02,10.99,10.99,2.0,1.0,2.0,10.59,10.59,10.59,10.59,1,1,1,10.54,10.55,10.54,10.55,3,1,3,371.41,373.54,371.41,373.54,2,1,2
2017-08-10 13:26:00,22.23,22.23,22.23,22.23,1,1,100,11.53,11.53,11.53,11.53,2.0,1.0,2.0,10.59,10.59,10.59,10.59,7,1,7,10.55,10.55,10.55,10.55,1,1,1,371.41,383.79,371.41,383.79,7,1,7
2017-08-14 17:00:00,22.23,22.23,22.23,22.23,1,1,100,11.53,11.53,11.53,11.53,1.0,1.0,1.0,11.09,11.09,11.09,11.09,1,1,1,10.55,10.55,10.55,10.55,1,1,1,383.79,383.79,383.79,383.79,1,1,1
2017-09-04 13:10:00,21.56,21.56,21.56,21.56,2,1,300,11.53,11.53,11.53,11.53,2.0,1.0,2.0,10.59,10.59,10.59,10.59,4,1,4,10.55,10.55,10.55,10.55,1,1,1,379.94,383.79,379.94,383.79,2,1,2
2017-09-04 13:41:00,21.56,21.56,21.56,21.56,1,1,200,11.53,11.53,11.53,11.53,3.0,1.0,3.0,10.36,10.36,10.36,10.36,1,1,1,10.64,10.7,10.64,10.7,3,1,3,383.79,383.79,383.79,383.79,1,1,1
2017-09-05 12:24:00,22.37,22.37,22.37,22.37,1,1,100,11.53,11.53,11.53,11.53,1.0,1.0,1.0,10.77,10.77,10.77,10.77,1,1,1,10.7,10.7,10.7,10.7,1,1,1,372.47,372.47,372.47,372.47,1,1,1
2017-09-06 15:44:00,22.37,22.37,22.37,22.37,1,1,100,11.53,11.53,11.53,11.53,1.0,1.0,1.0,10.63,10.63,10.63,10.63,1,1,1,10.76,11.16,10.76,11.16,7,1,7,362.44,362.44,362.23,362.23,2,1,2
2017-09-08 13:06:00,22.47,22.47,22.47,22.47,3,1,500,11.53,11.53,11.53,11.53,1.0,1.0,1.0,10.63,10.63,10.63,10.63,1,1,1,11.1,11.1,11.1,11.1,1,1,1,375.46,375.67,375.46,375.67,2,1,2
2017-09-08 14:09:00,22.47,22.47,22.47,22.47,3,1,500,11.53,11.53,11.53,11.53,1.0,1.0,1.0,10.54,10.54,10.53,10.53,2,1,2,10.93,10.93,10.93,10.93,1,1,1,377.81,377.81,377.81,377.81,1,1,1
2017-09-08 14:37:00,22.47,22.47,22.47,22.47,3,1,500,11.53,11.53,11.53,11.53,1.0,1.0,1.0,10.53,10.53,10.53,10.53,2,1,2,10.94,10.94,10.94,10.94,1,1,1,362.87,362.87,362.87,362.87,1,1,1
2017-09-11 11:23:00,22.47,22.47,22.47,22.47,1,1,100,11.66,11.66,11.66,11.66,2.0,1.0,2.0,10.71,10.71,10.71,10.71,1,1,1,10.97,10.97,10.97,10.97,1,1,1,365.0,365.0,365.0,365.0,1,1,1
2017-09-11 12:51:00,22.47,22.47,22.47,22.47,1,1,200,12.2,12.2,12.2,12.2,1.0,1.0,1.0,10.76,10.76,10.76,10.76,4,1,4,11.03,11.16,11.03,11.16,6,1,6,361.59,361.59,361.59,361.59,1,1,1
2017-09-13 16:05:00,22.47,22.47,22.47,22.47,1,1,100,12.21,12.21,12.21,12.21,1.0,1.0,1.0,10.76,10.76,10.76,10.76,1,1,1,11.11,11.11,11.11,11.11,1,1,1,350.06,350.06,350.06,350.06,1,1,1
2017-09-14 11:08:00,22.47,22.47,22.47,22.47,3,1,1000,12.55,12.55,12.55,12.55,1.0,1.0,1.0,10.76,10.76,10.76,10.76,1,1,1,11.11,11.16,11.11,11.16,3,1,3,350.06,350.06,350.06,350.06,1,1,1
2017-09-14 11:22:00,22.47,22.47,22.47,22.47,1,1,1000,12.21,12.21,12.21,12.21,1.0,1.0,1.0,10.59,10.59,10.59,10.59,3,1,3,11.16,11.22,11.16,11.22,2,1,2,350.06,350.06,350.06,350.06,1,1,1
2017-09-14 11:29:00,22.47,22.47,22.47,22.47,1,1,1000,12.21,12.21,12.21,12.21,1.0,1.0,1.0,10.59,10.59,10.59,10.59,1,1,1,11.28,11.28,11.28,11.28,1,1,1,332.98,332.98,332.98,332.98,1,1,1
2017-09-18 14:20:00,23.65,23.65,23.65,23.65,1,1,600,12.21,12.21,12.21,12.21,2.0,1.0,2.0,10.59,10.59,10.59,10.59,1,1,1,11.28,11.28,11.28,11.28,1,1,1,347.93,347.93,347.93,347.93,1,1,1
2017-09-26 16:09:00,23.65,23.65,23.65,23.65,1,1,100,12.21,12.21,12.21,12.21,1.0,1.0,1.0,10.75,10.76,10.59,10.59,4,1,4,11.28,11.28,11.28,11.28,1,1,1,347.93,347.93,347.93,347.93,1,1,1
2017-10-04 13:34:00,22.71,22.71,22.71,22.71,2,1,500,12.21,12.21,12.21,12.21,1.0,1.0,1.0,10.59,10.59,10.59,10.59,2,1,2,11.28,11.28,11.28,11.28,1,1,1,347.93,347.93,339.39,339.39,2,1,2
2017-10-05 14:59:00,22.52,22.52,22.52,22.52,1,1,200,12.21,12.21,12.21,12.21,1.0,1.0,1.0,10.59,10.59,10.59,10.59,1,1,1,11.28,11.28,11.28,11.28,1,1,1,339.39,339.39,339.39,339.39,1,1,1
2017-10-05 15:10:00,22.52,22.52,22.52,22.52,1,1,100,12.23,12.23,12.23,12.23,6.0,1.0,6.0,10.59,10.59,10.59,10.59,1,1,1,11.28,11.28,11.28,11.28,1,1,1,339.39,339.39,339.39,339.39,1,1,1
2017-10-17 12:39:00,22.42,22.42,22.42,22.42,2,1,300,12.27,12.27,12.27,12.27,1.0,1.0,1.0,10.71,10.72,10.71,10.72,2,1,2,11.28,11.28,11.28,11.28,1,1,1,339.39,339.39,339.39,339.39,2,1,2
2017-10-17 13:45:00,22.42,22.42,22.42,22.42,1,1,100,12.21,12.21,12.21,12.21,1.0,1.0,1.0,10.59,10.59,10.59,10.59,4,1,4,11.16,11.16,11.16,11.16,1,1,1,339.39,339.39,339.39,339.39,1,1,1
2017-10-18 14:02:00,22.42,22.42,22.42,22.42,1,1,100,12.28,12.55,12.28,12.55,2.0,1.0,2.0,10.59,10.59,10.59,10.59,1,1,1,11.22,11.22,11.22,11.22,1,1,1,339.39,339.39,339.39,339.39,1,1,1
2017-10-19 12:51:00,22.42,22.42,22.42,22.42,1,1,300,12.55,12.55,12.55,12.55,1.0,1.0,1.0,10.71,10.71,10.59,10.59,6,1,6,11.28,11.28,11.28,11.28,1,1,1,337.25,337.25,337.25,337.25,1,1,1
2017-10-19 13:26:00,22.47,22.47,22.47,22.47,1,1,100,13.22,13.22,13.22,13.22,1.0,1.0,1.0,10.59,10.59,10.59,10.59,2,1,2,11.13,11.13,11.13,11.13,1,1,1,337.25,337.25,337.25,337.25,1,1,1
2017-10-24 12:33:00,23.65,23.65,23.65,23.65,1,1,100,12.88,12.88,12.88,12.88,2.0,1.0,2.0,10.59,10.91,10.59,10.91,9,1,9,11.28,11.29,11.28,11.29,2,1,2,337.25,337.25,337.25,337.25,1,1,1
2017-11-01 12:25:00,23.65,23.65,23.65,23.65,1,1,200,13.22,13.22,13.22,13.22,1.0,1.0,1.0,10.79,10.79,10.78,10.78,4,1,4,11.34,11.34,11.34,11.34,1,1,1,334.69,334.69,334.69,334.69,1,1,1
2017-11-01 14:07:00,23.65,23.65,23.65,23.65,1,1,100,13.22,13.22,13.22,13.22,1.0,1.0,1.0,10.91,10.91,10.91,10.91,1,1,1,11.37,11.37,11.37,11.37,1,1,1,332.98,332.98,332.98,332.98,1,1,1
2017-11-06 12:40:00,23.65,23.65,23.65,23.65,1,1,200,13.9,13.9,13.9,13.9,1.0,1.0,1.0,10.72,10.72,10.72,10.72,1,1,1,11.34,11.34,11.34,11.34,1,1,1,331.28,331.28,331.28,331.28,1,1,1
2017-12-01 13:13:00,23.65,23.65,23.65,23.65,1,1,100,13.9,13.9,13.9,13.9,4.0,1.0,4.0,11.52,11.52,11.52,11.52,1,1,1,11.34,11.34,11.34,11.34,1,1,1,331.28,331.28,331.06,331.06,2,1,2
2017-12-04 12:55:00,23.65,23.65,23.65,23.65,1,1,100,13.9,13.9,13.9,13.9,1.0,1.0,1.0,11.4,11.4,11.4,11.4,1,1,1,11.34,11.34,11.34,11.34,1,1,1,337.25,337.25,337.25,337.25,1,1,1
2017-12-05 16:12:00,23.65,23.65,23.65,23.65,1,1,100,13.9,13.9,13.9,13.9,1.0,1.0,1.0,11.07,11.07,11.07,11.07,1,1,1,11.34,11.34,11.34,11.34,1,1,1,337.25,337.25,337.25,337.25,1,1,1
2017-12-05 17:27:00,23.65,23.65,23.65,23.65,1,1,100,14.24,14.24,14.24,14.24,1.0,1.0,1.0,11.39,11.39,11.39,11.39,1,1,1,11.34,11.34,11.34,11.34,1,1,1,320.18,320.18,320.18,320.18,1,1,1
2017-12-08 12:02:00,23.65,23.65,23.65,23.65,1,1,100,14.24,14.24,14.24,14.24,1.0,1.0,1.0,11.39,11.39,11.39,11.39,1,1,1,11.31,11.31,11.31,11.31,1,1,1,318.04,318.04,318.04,318.04,1,1,1
2017-12-11 12:49:00,23.65,23.65,23.65,23.65,1,1,100,14.24,14.24,14.24,14.24,1.0,1.0,1.0,11.39,11.39,11.39,11.39,1,1,1,11.31,11.37,11.31,11.37,5,1,5,278.55,278.55,278.55,278.55,3,1,3
2017-12-14 13:02:00,23.65,23.65,23.65,23.65,1,1,200,14.24,14.24,14.24,14.24,1.0,1.0,1.0,11.53,11.53,11.53,11.53,1,1,1,11.37,11.37,11.37,11.37,1,1,1,279.62,279.62,279.62,279.62,1,1,1
2017-12-28 18:10:00,23.65,23.65,23.65,23.65,1,1,500,14.24,14.24,14.24,14.24,1.0,1.0,1.0,11.52,11.52,11.52,11.52,1,1,1,11.37,11.37,11.37,11.37,1,1,1,279.62,279.62,279.62,279.62,1,1,1
2018-01-04 15:16:00,23.65,23.65,23.65,23.65,1,1,100,14.24,14.24,14.24,14.24,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,11.37,11.37,11.37,11.37,1,1,1,273.22,273.22,273.22,273.22,1,1,1
2018-01-23 18:00:00,23.65,23.65,23.65,23.65,1,1,2500,14.24,14.24,14.24,14.24,2.0,1.0,2.0,11.34,11.34,11.34,11.34,1,1,1,11.34,11.34,11.34,11.34,1,1,1,264.68,264.68,260.41,260.41,2,1,2
2018-02-26 13:01:00,21.3,21.3,21.3,21.3,3,1,500,14.24,14.24,14.24,14.24,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,11.34,11.34,11.34,11.34,1,1,1,260.41,260.41,260.41,260.41,1,1,1
2018-02-26 14:00:00,20.53,20.53,20.53,20.53,1,1,200,13.56,13.56,13.56,13.56,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,11.22,11.22,11.22,11.22,3,1,3,260.41,260.41,260.41,260.41,1,1,1
2018-02-26 14:42:00,20.53,20.53,20.53,20.53,1,1,100,14.58,14.58,14.58,14.58,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,11.16,11.16,11.16,11.16,1,1,1,260.41,260.41,260.41,260.41,3,1,3
2018-02-26 15:27:00,20.53,20.53,20.53,20.53,1,1,100,14.24,14.58,14.24,14.58,2.0,1.0,2.0,11.34,11.34,11.34,11.34,1,1,1,11.16,11.16,11.16,11.16,1,1,1,260.41,260.41,260.41,260.41,1,1,1
2018-02-26 15:39:00,19.91,19.91,19.91,19.91,1,1,100,14.58,14.58,14.58,14.58,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,11.32,11.32,11.32,11.32,1,1,1,287.95,287.95,287.95,287.95,3,1,3
2018-02-26 15:46:00,19.41,19.58,19.41,19.58,6,1,600,14.92,14.92,14.92,14.92,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,11.29,11.29,11.29,11.29,1,1,1,277.49,277.49,277.49,277.49,1,1,1
2018-02-26 16:31:00,19.39,19.39,19.11,19.11,5,1,500,14.92,14.92,14.92,14.92,1.0,1.0,1.0,11.34,11.34,11.34,11.34,1,1,1,11.16,11.16,11.12,11.12,2,1,2,277.49,277.49,277.49,277.49,1,1,1
2018-02-27 12:46:00,19.57,19.57,19.57,19.57,1,1,100,15.26,15.26,15.26,15.26,1.0,1.0,1.0,11.25,11.25,11.25,11.25,1,1,1,11.03,11.03,10.96,10.96,3,1,3,277.49,277.49,277.49,277.49,1,1,1
2018-02-27 17:44:00,19.54,19.54,19.54,19.54,1,1,100,15.52,15.52,15.52,15.52,1.0,1.0,1.0,11.25,11.25,11.25,11.25,1,1,1,10.95,10.95,10.95,10.95,1,1,1,281.76,288.16,281.76,288.16,4,1,4
2018-03-02 11:08:00,19.54,19.54,19.54,19.54,1,1,100,15.46,15.46,15.46,15.46,1.0,1.0,1.0,11.25,11.25,11.25,11.25,1,1,1,10.95,10.95,10.95,10.95,1,1,1,288.16,288.16,288.16,288.16,5,1,5
2018-03-05 13:45:00,19.51,19.51,19.51,19.51,1,1,100,15.59,15.59,15.59,15.59,2.0,1.0,2.0,11.25,11.52,11.25,11.52,2,1,2,10.85,10.85,10.85,10.85,1,1,1,298.83,298.83,298.83,298.83,1,1,1
2018-03-05 16:37:00,19.51,19.51,19.51,19.51,1,1,100,15.6,15.6,15.6,15.6,1.0,1.0,1.0,11.25,11.25,11.25,11.25,1,1,1,10.85,11.13,10.85,11.13,5,1,5,320.18,320.18,320.18,320.18,1,1,1
2018-03-09 13:06:00,18.92,18.92,18.92,18.92,4,1,400,15.59,15.59,15.59,15.59,3.0,1.0,3.0,11.25,11.25,11.25,11.25,1,1,1,10.96,10.96,10.96,10.96,1,1,1,320.18,320.18,320.18,320.18,1,1,1
2018-03-22 15:51:00,18.92,18.92,18.92,18.92,1,1,100,15.6,15.6,15.6,15.6,2.0,1.0,2.0,11.47,11.47,11.47,11.47,3,1,3,10.95,10.95,10.94,10.94,6,1,6,320.18,320.18,320.18,320.18,1,1,1
2018-03-29 13:15:00,16.1,16.56,16.1,16.56,5,1,700,15.6,15.6,15.6,15.6,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,10.94,10.94,10.94,10.94,1,1,1,313.77,313.77,313.77,313.77,1,1,1
2018-04-06 10:17:00,16.08,16.08,16.08,16.08,1,1,100,15.6,15.6,15.6,15.6,2.0,1.0,2.0,11.22,11.22,11.22,11.22,1,1,1,10.78,10.78,10.78,10.78,1,1,1,313.77,313.77,313.77,313.77,1,1,1
2018-05-21 13:54:00,18.92,18.92,18.92,18.92,4,1,1000,16.28,16.28,16.28,16.28,1.0,1.0,1.0,11.22,11.22,11.22,11.22,1,1,1,10.79,10.91,10.79,10.91,2,1,2,320.18,320.18,320.18,320.18,1,1,1
2018-05-21 14:00:00,18.83,18.83,18.83,18.83,1,1,200,17.12,17.12,17.12,17.12,3.0,1.0,3.0,11.22,11.22,11.22,11.22,1,1,1,10.9,10.9,10.9,10.9,1,1,1,341.52,341.52,341.52,341.52,1,1,1
2018-05-22 15:07:00,18.45,18.45,18.45,18.45,1,1,100,17.12,17.12,17.12,17.12,5.0,1.0,5.0,11.47,11.47,11.47,11.47,1,1,1,10.85,10.85,10.85,10.85,1,1,1,341.52,341.52,341.52,341.52,1,1,1
2018-05-24 16:06:00,18.92,18.92,18.92,18.92,1,1,100,17.12,17.12,17.12,17.12,1.0,1.0,1.0,11.47,11.47,11.47,11.47,1,1,1,10.79,10.79,10.79,10.79,1,1,1,341.52,341.52,341.52,341.52,1,1,1
2018-05-29 15:44:00,18.92,18.92,18.92,18.92,1,1,100,17.12,17.12,17.12,17.12,2.0,1.0,2.0,11.46,11.47,11.46,11.47,2,1,2,10.66,10.66,10.64,10.64,5,1,5,344.72,344.72,344.72,344.72,1,1,1
2018-05-30 13:26:00,18.92,18.92,18.92,18.92,1,1,100,17.12,17.12,17.12,17.12,5.0,1.0,5.0,11.47,11.47,11.47,11.47,1,1,1,10.66,10.66,10.65,10.65,2,1,2,341.52,341.52,341.52,341.52,94,1,94
2018-06-01 11:32:00,18.92,18.92,18.92,18.92,1,1,500,17.16,17.16,17.16,17.16,1.0,1.0,1.0,11.21,11.21,11.21,11.21,1,1,1,10.65,10.79,10.65,10.79,6,1,6,352.19,352.19,352.19,352.19,5,1,5
2018-06-01 11:33:00,18.92,18.92,18.92,18.92,1,1,200,17.16,17.16,17.16,17.16,1.0,1.0,1.0,11.28,11.28,11.28,11.28,1,1,1,10.79,10.79,10.79,10.79,1,1,1,341.52,341.52,341.52,341.52,1,1,1
