date,ESGU11_open,ESGU11_high,ESGU11_low,ESGU11_close,ESGU11_tick_volume,ESGU11_spread,ESGU11_real_volume,ELAS11_open,ELAS11_high,ELAS11_low,ELAS11_close,ELAS11_tick_volume,ELAS11_spread,ELAS11_tick_volume,HASH11_open,HASH11_high,HASH11_low,HASH11_close,HASH11_tick_volume,HASH11_spread,HASH11_tick_volume,BITH11_open,BITH11_high,BITH11_low,BITH11_close,BITH11_tick_volume,BITH11_spread,BITH11_tick_volume,CRPT11_open,CRPT11_high,CRPT11_low,CRPT11_close,CRPT11_tick_volume,CRPT11_spread,CRPT11_tick_volume
2022-05-17 13:19:00,7.58,7.58,7.58,7.58,1,1,5,104.65,104.65,104.64,104.64,2,1,2,60.04,60.08,60.02,60.03,17,1,17,56.36,56.37,56.36,56.37,2,1,2,7.93,7.93,7.93,7.93,1,1,1
2022-05-17 15:10:00,7.58,7.58,7.58,7.58,2,1,10,104.66,104.66,104.66,104.66,2,1,2,60.02,60.02,59.95,60.02,21,1,21,56.37,56.37,56.37,56.37,1,1,1,7.93,7.93,7.93,7.93,2,1,2
2022-05-17 15:13:00,7.5600000000000005,7.5600000000000005,7.5600000000000005,7.5600000000000005,1,1,5,104.66,104.66,104.66,104.66,2,1,2,60.08,60.11,60.0,60.0,16,1,16,56.37,57.0,56.35,56.35,11,1,11,7.92,7.92,7.92,7.92,1,1,1
2022-05-17 15:20:00,7.5600000000000005,7.5600000000000005,7.5600000000000005,7.5600000000000005,3,1,15,104.63,104.65,104.63,104.65,3,1,3,60.01,60.03,59.98,60.01,5,1,5,56.35,56.35,56.35,56.35,1,1,1,7.99,7.99,7.99,7.99,1,1,1
2022-05-17 15:40:00,7.59,7.59,7.59,7.59,4,1,20,104.67,104.69,104.67,104.69,2,1,2,60.02,60.17,60.02,60.09,8,1,8,56.35,56.35,56.35,56.35,1,1,1,7.99,7.99,7.99,7.99,2,1,2
2022-05-17 16:25:00,7.61,7.61,7.61,7.61,5,1,25,104.69,104.69,104.62,104.62,3,1,3,60.1,60.11,60.07,60.08,7,1,7,56.35,56.35,56.35,56.35,1,1,1,7.99,7.99,7.99,7.99,2,1,2
2022-05-17 16:36:00,7.59,7.59,7.59,7.59,1,1,1,104.62,104.62,104.61,104.61,2,1,2,60.08,60.17,60.08,60.16,12,1,12,56.35,56.35,56.35,56.35,1,1,1,7.77,7.99,7.77,7.99,2,1,2
2022-05-17 16:40:00,7.59,7.63,7.59,7.63,5,1,319352,104.62,104.63,104.62,104.63,2,1,2,60.15,60.17,60.13,60.13,13,1,13,56.35,56.35,56.35,56.35,1,1,1,7.99,7.99,7.99,7.99,1,1,1
2022-05-18 11:48:00,7.52,7.52,7.52,7.52,1,1,1000,104.62,104.62,104.61,104.61,2,1,2,60.15,60.15,60.05,60.06,18,1,18,56.99,56.99,56.94,56.94,5,1,5,7.99,7.99,7.99,7.99,1,1,1
2022-05-18 13:14:00,7.42,7.42,7.41,7.41,4,1,2329,104.61,104.62,104.61,104.62,2,1,2,60.03,60.05,59.95,59.95,29,1,29,56.94,56.94,56.35,56.94,7,1,7,7.99,7.99,7.99,7.99,2,1,2
2022-05-18 13:47:00,7.42,7.42,7.42,7.42,1,1,1000,104.64,104.66,104.64,104.66,2,1,2,59.98,60.04,59.98,59.98,9,1,9,56.94,56.94,56.9,56.94,6,1,6,7.99,7.99,7.99,7.99,1,1,1
2022-05-18 13:59:00,7.43,7.43,7.43,7.43,1,1,1000,104.66,104.66,104.66,104.66,2,1,2,59.98,60.01,59.93,59.93,22,1,22,56.94,56.94,56.94,56.94,6,1,6,7.99,7.99,7.99,7.99,1,1,1
2022-05-18 14:29:00,7.42,7.42,7.42,7.42,1,1,1000,104.67,104.67,104.67,104.67,2,1,2,59.94,59.95,59.94,59.95,5,1,5,56.93,56.93,56.64,56.66,6,1,6,7.99,7.99,7.99,7.99,4,1,4
2022-05-18 14:57:00,7.39,7.39,7.39,7.39,1,1,1000,104.66,104.67,104.66,104.67,2,1,2,59.94,59.95,59.93,59.94,6,1,6,56.63,56.76,56.63,56.76,5,1,5,7.99,7.99,7.99,7.99,1,1,1
2022-05-18 15:46:00,7.36,7.36,7.36,7.36,2,1,2000,104.68,104.68,104.67,104.67,2,1,2,59.93,59.97,59.93,59.94,14,1,14,56.76,56.77,56.73,56.73,6,1,6,7.99,7.99,7.99,7.99,1,1,1
2022-05-18 16:05:00,7.37,7.37,7.37,7.37,1,1,126,104.68,104.68,104.63,104.63,2,1,2,59.93,59.94,59.86,59.91,33,1,33,56.86,56.86,56.82,56.83,7,1,7,7.99,7.99,7.99,7.99,2,1,2
2022-05-18 16:37:00,7.36,7.36,7.36,7.36,1,1,1000,104.64,104.64,104.64,104.64,2,1,2,59.97,59.98,59.97,59.97,5,1,5,56.83,56.83,56.83,56.83,1,1,1,7.99,7.99,7.99,7.99,2,1,2
2022-05-18 16:40:00,7.36,7.38,7.36,7.38,3,1,118179,104.65,104.65,104.65,104.65,2,1,2,59.97,59.99,59.91,59.92,13,1,13,56.94,56.94,56.94,56.94,2,1,2,7.99,7.99,7.99,7.99,1,1,1
2022-05-19 11:12:00,7.23,7.23,7.23,7.23,1,1,1,104.63,104.64,104.63,104.64,2,1,2,59.93,59.94,59.88,59.89,16,1,16,56.62,56.94,56.62,56.94,2,1,2,7.99,7.99,7.99,7.99,1,1,1
2022-05-19 11:47:00,7.25,7.25,7.25,7.25,1,1,1000,104.64,104.64,104.64,104.64,2,1,2,59.89,59.92,59.88,59.89,9,1,9,56.75,56.75,56.6,56.6,5,1,5,7.99,7.99,7.99,7.99,1,1,1
2022-05-19 12:06:00,7.25,7.25,7.25,7.25,1,1,1,104.63,104.63,104.63,104.63,2,1,2,59.89,59.89,59.85,59.85,14,1,14,56.62,56.65,56.62,56.65,2,1,2,7.99,7.99,7.99,7.99,1,1,1
2022-05-19 16:40:00,7.18,7.23,7.18,7.23,3,1,488817,104.64,104.66,104.64,104.66,2,1,2,59.85,59.94,59.8,59.94,40,1,40,56.89,56.89,56.89,56.89,2,1,2,7.99,7.99,7.99,7.99,4,1,4
2022-05-20 11:25:00,7.21,7.21,7.21,7.21,1,1,14,104.67,104.69,104.67,104.69,2,1,2,59.93,59.96,59.92,59.95,14,1,14,56.89,56.89,56.36,56.36,6,1,6,7.99,7.99,7.99,7.99,1,1,1
2022-05-20 12:01:00,7.12,7.12,7.12,7.12,1,1,1000,104.71,104.71,104.69,104.69,2,1,2,59.95,59.95,59.87,59.87,16,1,16,56.89,56.89,56.89,56.89,2,1,2,7.99,7.99,7.99,7.99,2,1,2
2022-05-20 12:13:00,7.1,7.1,7.1,7.1,2,1,2000,104.69,104.69,104.69,104.69,2,1,2,59.86,59.86,59.8,59.81,18,1,18,56.88,56.88,56.88,56.88,1,1,1,7.99,7.99,7.99,7.99,3,1,3
2022-05-20 12:19:00,7.12,7.12,7.12,7.12,1,1,9,104.66,104.66,104.65,104.65,2,1,2,59.81,59.88,59.81,59.88,23,1,23,56.7,56.7,56.7,56.7,1,1,1,7.99,7.99,7.99,7.99,2,1,2
2022-05-20 12:26:00,7.1,7.1,7.1,7.1,1,1,1000,104.65,104.66,104.65,104.66,3,1,3,59.85,59.85,59.74,59.75,21,1,21,56.85,56.85,56.85,56.85,1,1,1,7.99,7.99,7.99,7.99,2,1,2
2022-05-20 12:56:00,7.09,7.09,7.09,7.09,2,1,2000,104.65,104.67,104.65,104.67,2,1,2,59.74,59.78,59.68,59.7,38,1,38,56.85,56.85,56.85,56.85,4,1,4,7.99,7.99,7.99,7.99,2,1,2
2022-05-20 13:13:00,7.06,7.06,7.06,7.06,1,1,1000,104.65,104.67,104.65,104.67,2,1,2,59.69,59.76,59.66,59.76,13,1,13,56.85,56.85,56.85,56.85,1,1,1,7.99,7.99,7.99,7.99,1,1,1
2022-05-20 14:03:00,7.02,7.02,7.02,7.02,3,1,3000,104.68,104.68,104.68,104.68,2,1,2,59.74,59.81,59.74,59.78,20,1,20,56.85,56.85,56.37,56.83,4,1,4,7.99,7.99,7.99,7.99,2,1,2
2022-05-20 14:09:00,7.02,7.02,7.02,7.02,2,1,2000,104.67,104.67,104.67,104.67,2,1,2,59.76,59.76,59.65,59.71,47,1,47,56.82,56.82,56.82,56.82,1,1,1,7.99,7.99,7.99,7.99,1,1,1
2022-05-20 14:33:00,7.03,7.03,7.03,7.03,2,1,2000,104.68,104.7,104.68,104.7,2,1,2,59.76,59.8,59.7,59.7,9,1,9,56.82,56.82,56.82,56.82,1,1,1,7.99,7.99,7.99,7.99,4,1,4
2022-05-20 14:54:00,7.05,7.05,7.05,7.05,1,1,1000,104.69,104.7,104.69,104.7,3,1,3,59.71,59.71,59.66,59.67,13,1,13,56.82,56.83,56.82,56.83,2,1,2,7.99,7.99,7.99,7.99,4,1,4
2022-05-20 15:27:00,7.02,7.02,7.02,7.02,2,1,2000,104.7,104.7,104.7,104.7,2,1,2,59.65,59.65,59.58,59.61,32,1,32,56.83,56.83,56.83,56.83,1,1,1,7.99,7.99,7.99,7.99,4,1,4
2022-05-20 15:50:00,7.03,7.03,7.03,7.03,1,1,1000,104.69,104.69,104.66,104.66,2,1,2,59.64,59.67,59.62,59.64,9,1,9,56.83,57.0,56.83,57.0,19,1,19,7.99,7.99,7.99,7.99,8,1,8
2022-05-20 15:52:00,7.04,7.04,7.04,7.04,1,1,1000,104.65,104.65,104.64,104.64,2,1,2,59.61,59.7,59.61,59.7,8,1,8,57.0,57.04,57.0,57.04,5,1,5,7.99,7.99,7.99,7.99,3,1,3
2022-05-20 16:14:00,7.03,7.03,7.03,7.03,1,1,1000,104.62,104.67,104.62,104.67,2,1,2,59.65,59.71,59.6,59.67,40,1,40,57.0,57.0,57.0,57.0,1,1,1,7.95,7.95,7.95,7.95,2,1,2
2022-05-20 16:33:00,7.08,7.08,7.08,7.08,2,1,2000,104.68,104.68,104.67,104.67,2,1,2,59.68,59.7,59.65,59.65,15,1,15,56.9,56.9,56.9,56.9,1,1,1,7.95,7.95,7.95,7.95,1,1,1
2022-05-20 16:40:00,7.11,7.19,7.11,7.19,3,1,143769,104.64,104.68,104.64,104.67,3,1,3,59.67,59.67,59.62,59.65,10,1,10,56.9,56.9,56.9,56.9,1,1,1,7.95,7.95,7.95,7.95,2,1,2
2022-05-23 10:11:00,7.22,7.22,7.22,7.22,2,1,9,104.66,104.67,104.66,104.67,2,1,2,59.61,59.65,59.52,59.62,52,1,52,56.9,57.07,56.9,57.07,2,1,2,7.95,7.95,7.95,7.95,1,1,1
2022-05-23 10:54:00,7.15,7.15,7.15,7.15,1,1,5,104.67,104.67,104.66,104.66,2,1,2,59.58,59.68,59.58,59.64,10,1,10,57.05,57.05,56.49,56.49,2,1,2,7.95,7.95,7.95,7.95,1,1,1
2022-05-23 11:02:00,7.09,7.09,7.09,7.09,1,1,4,104.68,104.69,104.68,104.69,2,1,2,59.63,59.71,59.63,59.71,13,1,13,56.89,56.89,56.89,56.89,1,1,1,7.95,7.95,7.95,7.95,1,1,1
2022-05-23 11:41:00,7.14,7.14,7.14,7.14,1,1,1000,104.69,104.69,104.69,104.69,2,1,2,59.74,59.74,59.67,59.68,29,1,29,56.51,56.51,56.5,56.5,2,1,2,7.95,7.95,7.95,7.95,1,1,1
2022-05-23 12:04:00,7.15,7.15,7.15,7.15,1,1,1000,104.69,104.69,104.67,104.67,2,1,2,59.68,59.69,59.63,59.65,17,1,17,56.7,56.7,56.7,56.7,1,1,1,7.95,7.95,7.95,7.95,1,1,1
2022-05-23 12:27:00,7.15,7.15,7.15,7.15,1,1,1,104.68,104.72,104.68,104.72,3,1,3,59.64,59.64,59.54,59.54,19,1,19,56.7,56.7,56.7,56.7,1,1,1,7.95,7.95,7.95,7.95,1,1,1
2022-05-23 12:29:00,7.16,7.16,7.16,7.16,3,1,3000,104.72,104.74,104.72,104.74,2,1,2,59.54,59.62,59.51,59.62,38,1,38,56.7,56.7,56.7,56.7,2,1,2,7.95,7.95,7.95,7.95,1,1,1
2022-05-23 12:37:00,7.18,7.18,7.18,7.18,2,1,2000,104.74,104.74,104.72,104.72,2,1,2,59.58,59.59,59.58,59.58,7,1,7,56.7,56.7,56.7,56.7,1,1,1,7.99,7.99,7.99,7.99,1,1,1
2022-05-23 12:58:00,7.17,7.17,7.17,7.17,1,1,1000,104.71,104.71,104.7,104.7,2,1,2,59.57,59.64,59.57,59.62,15,1,15,56.61,56.61,56.61,56.61,1,1,1,7.99,7.99,7.99,7.99,2,1,2
2022-05-23 14:33:00,7.17,7.17,7.17,7.17,2,1,2000,104.69,104.69,104.65,104.65,2,1,2,59.6,59.66,59.58,59.62,32,1,32,56.54,56.54,56.5,56.5,2,1,2,7.99,7.99,7.99,7.99,1,1,1
2022-05-23 14:59:00,7.19,7.19,7.19,7.19,1,1,1000,104.65,104.65,104.63,104.63,2,1,2,59.63,59.65,59.59,59.65,19,1,19,56.54,56.54,56.54,56.54,1,1,1,8.01,8.01,8.01,8.01,1,1,1
2022-05-23 15:11:00,7.2,7.2,7.2,7.2,1,1,1000,104.63,104.63,104.63,104.63,2,1,2,59.61,59.65,59.61,59.65,10,1,10,56.67,56.67,56.54,56.54,3,1,3,8.01,8.01,8.01,8.01,1,1,1
2022-05-23 15:47:00,7.21,7.21,7.21,7.21,1,1,1000,104.64,104.67,104.64,104.67,2,1,2,59.66,59.66,59.62,59.62,23,1,23,56.69,56.69,56.69,56.69,1,1,1,8.01,8.01,8.01,8.01,1,1,1
2022-05-23 15:53:00,7.2,7.2,7.2,7.2,1,1,1,104.69,104.72,104.69,104.72,2,1,2,59.64,59.77,59.64,59.77,24,1,24,57.0,57.0,57.0,57.0,1,1,1,8.01,8.01,8.01,8.01,1,1,1
2022-05-23 16:02:00,7.2,7.2,7.2,7.2,2,1,2000,104.69,104.71,104.69,104.71,2,1,2,59.74,59.74,59.6,59.6,19,1,19,57.0,57.0,57.0,57.0,18,1,18,8.03,8.03,8.03,8.03,2,1,2
2022-05-23 16:29:00,7.19,7.19,7.19,7.19,2,1,2000,104.72,104.72,104.72,104.72,2,1,2,59.6,59.6,59.44,59.52,118,1,118,57.0,57.0,57.0,57.0,6,1,6,8.03,8.03,8.03,8.03,1,1,1
2022-05-23 16:40:00,7.19,7.19,7.19,7.19,1,1,14991,104.73,104.76,104.73,104.76,2,1,2,59.5,59.58,59.5,59.55,16,1,16,57.0,57.0,57.0,57.0,5,1,5,8.03,8.03,7.92,7.92,5,1,5
2022-05-23 16:47:00,7.17,7.21,7.17,7.21,3,1,61400,104.77,104.77,104.76,104.76,3,1,3,59.55,59.59,59.55,59.55,14,1,14,57.0,57.0,57.0,57.0,1,1,1,8.2,8.2,7.92,7.92,5,1,5
2022-05-24 11:07:00,7.04,7.04,7.04,7.04,1,1,7,104.77,104.81,104.77,104.81,2,1,2,59.55,59.55,59.47,59.48,26,1,26,57.0,57.0,57.0,57.0,1,1,1,7.84,7.84,7.84,7.84,1,1,1
2022-05-24 11:08:00,7.02,7.02,7.02,7.02,1,1,5,104.8,104.8,104.79,104.79,2,1,2,59.47,59.56,59.45,59.56,28,1,28,56.95,56.99,56.95,56.99,2,1,2,7.84,7.84,7.84,7.84,1,1,1
2022-05-24 11:09:00,7.02,7.02,7.02,7.02,1,1,1000,104.79,104.79,104.76,104.76,2,1,2,59.55,59.59,59.55,59.57,25,1,25,57.0,57.0,57.0,57.0,1,1,1,7.85,7.85,7.75,7.75,7,1,7
2022-05-24 11:14:00,7.02,7.02,7.02,7.02,2,1,10,104.7,104.7,104.7,104.7,2,1,2,59.59,59.64,59.55,59.58,39,1,39,57.0,57.0,57.0,57.0,2,1,2,7.75,7.8,7.71,7.8,6,1,6
2022-05-24 11:20:00,7.03,7.03,7.03,7.03,2,1,2000,104.68,104.68,104.68,104.68,2,1,2,59.58,59.58,59.52,59.52,10,1,10,57.0,57.0,57.0,57.0,2,1,2,7.88,7.88,7.88,7.88,1,1,1
2022-05-24 11:25:00,7.02,7.02,7.02,7.02,1,1,5,104.67,104.72,104.67,104.72,3,1,3,59.55,59.6,59.53,59.53,8,1,8,57.01,57.01,57.01,57.01,2,1,2,7.88,7.88,7.88,7.88,1,1,1
2022-05-24 11:26:00,7.02,7.02,7.02,7.02,2,1,2000,104.7,104.73,104.7,104.73,2,1,2,59.53,59.54,59.47,59.52,33,1,33,57.01,57.01,57.01,57.01,1,1,1,7.65,7.65,7.65,7.65,1,1,1
2022-05-24 11:36:00,7.02,7.02,7.02,7.02,2,1,2000,104.73,104.73,104.73,104.73,2,1,2,59.45,59.46,59.38,59.4,40,1,40,57.01,57.01,57.01,57.01,1,1,1,7.73,7.73,7.73,7.73,1,1,1
2022-05-24 11:47:00,7.05,7.05,7.05,7.05,5,1,1000,104.71,104.72,104.71,104.72,2,1,2,59.45,59.55,59.45,59.55,9,1,9,57.01,57.01,57.01,57.01,2,1,2,7.88,7.88,7.88,7.88,1,1,1
2022-05-24 12:25:00,7.09,7.09,7.09,7.09,1,1,1000,104.72,104.72,104.72,104.72,2,1,2,59.49,59.51,59.47,59.51,23,1,23,57.01,57.01,57.01,57.01,1,1,1,7.88,7.88,7.88,7.88,1,1,1
2022-05-24 12:47:00,7.1,7.1,7.1,7.1,2,1,2000,104.73,104.75,104.73,104.75,2,1,2,59.53,59.55,59.5,59.54,11,1,11,57.01,57.01,57.01,57.01,1,1,1,7.6899999999999995,7.6899999999999995,7.67,7.67,3,1,3
2022-05-24 13:00:00,7.1,7.1,7.1,7.1,2,1,1005,104.78,104.78,104.78,104.78,3,1,3,59.52,59.6,59.52,59.6,18,1,18,57.0,57.0,57.0,57.0,1,1,1,7.88,7.88,7.88,7.88,3,1,3
2022-05-24 13:16:00,7.13,7.13,7.13,7.13,1,1,5,104.81,104.81,104.79,104.79,2,1,2,59.59,59.62,59.58,59.62,30,1,30,56.99,57.0,56.99,57.0,2,1,2,7.85,7.88,7.85,7.88,2,1,2
2022-05-24 13:26:00,7.1,7.1,7.1,7.1,1,1,5,104.81,104.81,104.81,104.81,2,1,2,59.65,59.65,59.6,59.6,5,1,5,57.0,57.0,57.0,57.0,1,1,1,7.85,7.88,7.85,7.88,2,1,2
2022-05-24 13:58:00,7.09,7.09,7.09,7.09,2,1,2000,104.83,104.83,104.82,104.82,2,1,2,59.6,59.6,59.56,59.56,16,1,16,57.0,57.0,57.0,57.0,1,1,1,7.85,7.88,7.85,7.88,2,1,2
2022-05-24 14:41:00,7.09,7.09,7.09,7.09,1,1,1000,104.83,104.84,104.83,104.84,2,1,2,59.56,59.56,59.49,59.52,39,1,39,57.0,57.0,57.0,57.0,1,1,1,7.85,7.85,7.7,7.7,3,1,3
2022-05-24 15:10:00,7.09,7.09,7.09,7.09,2,1,2000,104.86,104.87,104.86,104.87,2,1,2,59.54,59.67,59.54,59.66,16,1,16,56.99,57.0,56.99,57.0,2,1,2,7.85,7.85,7.85,7.85,2,1,2
2022-05-24 15:38:00,7.11,7.11,7.11,7.11,1,1,1000,104.89,104.96,104.89,104.96,3,1,3,59.66,59.87,59.66,59.87,27,1,27,57.0,57.0,57.0,57.0,1,1,1,7.85,7.88,7.85,7.88,3,1,3
2022-05-24 15:41:00,7.1,7.1,7.1,7.1,1,1,5,104.96,104.96,104.93,104.93,2,1,2,59.84,59.97,59.84,59.97,22,1,22,56.99,56.99,56.75,56.75,3,1,3,7.79,7.79,7.79,7.79,1,1,1
2022-05-24 16:03:00,7.1,7.1,7.1,7.1,1,1,1000,104.94,104.94,104.94,104.94,2,1,2,59.96,60.05,59.91,59.94,58,1,58,56.99,56.99,56.75,56.75,2,1,2,7.76,7.79,7.76,7.79,3,1,3
2022-05-24 16:37:00,7.14,7.14,7.14,7.14,2,1,2000,104.92,104.92,104.91,104.91,2,1,2,59.97,59.97,59.78,59.78,17,1,17,56.75,56.75,56.75,56.75,1,1,1,7.85,7.85,7.85,7.85,2,1,2
2022-05-24 16:40:00,7.15,7.15,7.15,7.15,4,1,173652,104.91,104.91,104.9,104.9,2,1,2,59.77,59.86,59.69,59.81,30,1,30,56.99,56.99,56.99,56.99,1,1,1,7.84,7.84,7.84,7.84,1,1,1
2022-05-25 11:13:00,7.18,7.18,7.18,7.18,1,1,5,104.89,104.89,104.89,104.89,3,1,3,59.76,59.76,59.52,59.55,17,1,17,56.99,56.99,56.75,56.75,2,1,2,7.8,7.8,7.8,7.8,1,1,1
2022-05-25 11:30:00,7.21,7.21,7.21,7.21,1,1,1000,104.91,104.92,104.91,104.92,2,1,2,59.55,59.66,59.55,59.66,13,1,13,56.7,57.01,56.61,57.01,11,1,11,7.85,7.85,7.85,7.85,1,1,1
2022-05-25 11:34:00,7.22,7.22,7.22,7.22,2,1,2000,104.9,104.9,104.87,104.87,2,1,2,59.65,59.7,59.56,59.7,25,1,25,57.07,57.07,57.07,57.07,1,1,1,7.85,7.85,7.7,7.7,3,1,3
2022-05-25 11:46:00,7.22,7.22,7.22,7.22,2,1,2000,104.91,104.92,104.91,104.92,2,1,2,59.68,59.92,59.68,59.92,32,1,32,57.06,57.06,57.06,57.06,1,1,1,7.85,7.88,7.85,7.88,2,1,2
2022-05-25 11:50:00,7.22,7.22,7.22,7.22,1,1,4,104.93,104.93,104.92,104.92,2,1,2,59.85,59.88,59.82,59.88,16,1,16,57.06,57.06,57.06,57.06,2,1,2,7.85,7.85,7.85,7.85,1,1,1
2022-05-25 12:13:00,7.22,7.22,7.22,7.22,2,1,2000,104.91,104.91,104.89,104.89,2,1,2,59.88,59.88,59.77,59.78,26,1,26,57.06,57.07,57.06,57.07,6,1,6,7.82,7.85,7.82,7.85,2,1,2
2022-05-25 12:33:00,7.23,7.23,7.23,7.23,1,1,1000,104.9,104.9,104.88,104.88,3,1,3,59.79,59.86,59.78,59.85,26,1,26,57.07,57.07,57.07,57.07,1,1,1,7.82,7.82,7.82,7.82,1,1,1
2022-05-25 12:35:00,7.23,7.23,7.23,7.23,6,1,6000,104.86,104.86,104.86,104.86,2,1,2,59.83,59.91,59.8,59.9,21,1,21,57.07,57.07,57.07,57.07,1,1,1,7.82,7.82,7.82,7.82,1,1,1
2022-05-25 15:00:00,7.21,7.21,7.21,7.21,1,1,1,104.88,104.88,104.88,104.88,2,1,2,59.86,59.93,59.82,59.93,19,1,19,57.0,57.0,57.0,57.0,1,1,1,7.82,7.82,7.82,7.82,2,1,2
2022-05-25 15:05:00,7.2,7.2,7.2,7.2,1,1,1000,104.87,104.88,104.87,104.88,2,1,2,59.94,59.96,59.91,59.96,9,1,9,57.01,57.01,57.01,57.01,1,1,1,7.82,7.88,7.82,7.88,13,1,13
2022-05-25 15:13:00,7.19,7.19,7.19,7.19,1,1,1,104.87,104.89,104.87,104.89,2,1,2,59.99,60.06,59.99,60.02,39,1,39,57.01,57.01,57.0,57.0,2,1,2,7.72,7.72,7.7,7.7,4,1,4
2022-05-25 15:16:00,7.2,7.2,7.2,7.2,2,1,2000,104.89,104.99,104.89,104.99,2,1,2,59.98,60.0,59.94,59.94,41,1,41,56.83,56.83,56.8,56.8,4,1,4,7.7,7.7,7.7,7.7,1,1,1
2022-05-25 15:24:00,7.21,7.21,7.21,7.21,2,1,2000,105.01,105.01,104.98,104.98,3,1,3,59.95,60.01,59.95,60.01,9,1,9,56.78,59.45,56.57,59.45,32,1,32,7.7,7.7,7.7,7.7,1,1,1
2022-05-25 15:27:00,7.22,7.22,7.22,7.22,1,1,1000,104.98,104.99,104.98,104.99,2,1,2,60.0,60.08,60.0,60.08,14,1,14,58.1,58.1,56.57,56.57,40,1,40,7.85,7.85,7.6,7.6,20,1,20
2022-05-25 15:35:00,7.23,7.23,7.23,7.23,1,1,1000,105.0,105.05,105.0,105.05,2,1,2,60.09,60.23,60.04,60.21,25,1,25,59.0,59.0,57.3,57.3,22,1,22,7.59,7.59,7.59,7.59,4,1,4
2022-05-25 15:44:00,7.24,7.24,7.24,7.24,1,1,1,104.99,104.99,104.98,104.98,2,1,2,60.22,60.3,60.2,60.26,31,1,31,57.36,57.54,57.36,57.54,8,1,8,7.5,7.5,7.48,7.48,7,1,7
2022-05-25 15:47:00,7.23,7.23,7.23,7.23,2,1,2000,104.96,104.97,104.96,104.97,2,1,2,60.27,60.44,60.27,60.44,44,1,44,57.52,57.52,57.36,57.36,5,1,5,7.58,7.58,7.58,7.58,2,1,2
2022-05-25 15:59:00,7.23,7.23,7.23,7.23,1,1,1,104.98,105.0,104.98,105.0,2,1,2,60.4,60.43,60.33,60.33,21,1,21,57.74,57.74,57.5,57.51,5,1,5,7.59,7.59,7.59,7.59,1,1,1
2022-05-25 16:03:00,7.23,7.23,7.23,7.23,2,1,2000,104.98,104.98,104.93,104.93,3,1,3,60.31,60.32,60.22,60.22,21,1,21,57.49,57.65,57.4,57.4,5,1,5,7.59,7.59,7.59,7.59,3,1,3
2022-05-25 16:15:00,7.24,7.24,7.24,7.24,1,1,1,104.93,104.95,104.93,104.95,2,1,2,60.21,60.34,60.18,60.33,15,1,15,57.4,57.4,57.3,57.35,4,1,4,7.49,7.49,7.4,7.4,5,1,5
2022-05-25 16:31:00,7.23,7.23,7.23,7.23,2,1,2000,104.94,104.94,104.92,104.92,2,1,2,60.27,60.27,60.19,60.25,26,1,26,57.35,57.66,57.35,57.66,2,1,2,7.53,7.59,7.53,7.59,5,1,5
2022-05-25 16:40:00,7.22,7.23,7.22,7.23,3,1,251652,104.94,104.95,104.94,104.95,2,1,2,60.25,60.27,60.19,60.23,40,1,40,57.63,57.63,57.6,57.6,2,1,2,7.59,7.59,7.59,7.59,1,1,1
2022-05-26 11:43:00,7.27,7.27,7.27,7.27,1,1,8791,104.94,104.96,104.94,104.96,2,1,2,60.21,60.23,60.21,60.23,6,1,6,57.6,57.6,57.35,57.35,3,1,3,7.59,7.59,7.59,7.59,2,1,2
2022-05-26 11:50:00,7.27,7.27,7.27,7.27,1,1,1000,104.95,104.95,104.93,104.93,3,1,3,60.2,60.23,60.15,60.18,40,1,40,57.35,57.47,57.35,57.47,4,1,4,7.59,7.59,7.59,7.59,1,1,1
2022-05-26 12:01:00,7.28,7.28,7.28,7.28,2,1,2000,104.94,104.94,104.92,104.93,3,1,3,60.16,60.26,60.16,60.26,31,1,31,57.47,57.47,57.47,57.47,2,1,2,7.59,7.59,7.59,7.59,1,1,1
2022-05-26 13:12:00,7.3,7.3,7.3,7.3,2,1,2000,104.94,104.97,104.94,104.97,2,1,2,60.3,60.33,60.3,60.32,11,1,11,57.47,57.47,57.47,57.47,1,1,1,7.59,7.59,7.59,7.59,1,1,1
2022-05-26 14:59:00,7.32,7.32,7.32,7.32,1,1,1000,104.97,104.97,104.95,104.95,2,1,2,60.31,60.45,60.3,60.45,51,1,51,57.47,57.82,57.47,57.82,3,1,3,7.42,7.42,7.4,7.4,6,1,6
2022-05-26 16:40:00,7.26,7.29,7.26,7.29,3,1,167987,104.97,104.98,104.97,104.98,2,1,2,60.4,60.4,60.32,60.36,12,1,12,57.75,57.75,57.75,57.75,1,1,1,7.5600000000000005,7.5600000000000005,7.5600000000000005,7.5600000000000005,1,1,1
2022-05-27 12:48:00,7.35,7.35,7.35,7.35,1,1,1,104.96,104.97,104.96,104.97,2,1,2,60.36,60.47,60.33,60.47,11,1,11,57.75,57.75,57.75,57.75,1,1,1,7.57,7.57,7.57,7.57,1,1,1
2022-05-27 13:54:00,7.37,7.37,7.37,7.37,2,1,2000,104.98,105.03,104.98,105.03,2,1,2,60.5,60.51,60.43,60.51,36,1,36,57.75,57.75,57.75,57.75,1,1,1,7.57,7.57,7.57,7.57,1,1,1
2022-05-27 14:00:00,7.39,7.39,7.39,7.39,1,1,10,105.04,105.05,105.04,105.05,3,1,3,60.53,60.64,60.53,60.64,39,1,39,57.75,57.9,57.75,57.9,3,1,3,7.57,7.57,7.57,7.57,2,1,2
