date,XMAL11_open,XMAL11_high,XMAL11_low,XMAL11_close,XMAL11_tick_volume,XMAL11_spread,XMAL11_real_volume,SMAB11_open,SMAB11_high,SMAB11_low,SMAB11_close,SMAB11_tick_volume,SMAB11_spread,SMAB11_tick_volume,TRIG11_open,TRIG11_high,TRIG11_low,TRIG11_close,TRIG11_tick_volume,TRIG11_spread,TRIG11_tick_volume,IVVB11_open,IVVB11_high,IVVB11_low,IVVB11_close,IVVB11_tick_volume,IVVB11_spread,IVVB11_tick_volume,SPXB11_open,SPXB11_high,SPXB11_low,SPXB11_close,SPXB11_tick_volume,SPXB11_spread,SPXB11_tick_volume
2021-11-26 10:43:00,7.47,7.47,7.47,7.47,2,1,7,,,,,,,,45.24,45.24,45.2,45.2,3.0,1.0,3.0,285.84,285.84,285.71,285.71,17,1,17,9.51,9.51,9.51,9.51,1.0,1.0,1.0
2021-11-26 10:46:00,7.47,7.47,7.47,7.47,1,1,2,,,,,,,,45.19,45.19,45.17,45.17,2.0,1.0,2.0,285.72,285.88,285.72,285.8,15,1,15,9.5,9.5,9.5,9.5,1.0,1.0,1.0
2021-11-26 10:52:00,7.49,7.49,7.49,7.49,1,1,100,,,,,,,,45.17,45.17,45.17,45.17,1.0,1.0,1.0,285.79,285.83,285.74,285.76,17,1,17,9.5,9.5,9.5,9.5,1.0,1.0,1.0
2021-11-26 10:53:00,7.52,7.52,7.52,7.52,1,1,1,,,,,,,,44.81,44.81,44.81,44.81,1.0,1.0,1.0,285.77,285.81,285.68,285.81,24,1,24,9.5,9.5,9.5,9.5,1.0,1.0,1.0
2021-11-26 11:01:00,7.51,7.51,7.51,7.51,1,1,4,,,,,,,,44.81,44.81,44.81,44.81,1.0,1.0,1.0,285.81,285.87,285.72,285.78,18,1,18,9.5,9.5,9.5,9.5,1.0,1.0,1.0
2021-11-26 11:03:00,7.53,7.53,7.53,7.53,2,1,3,,,,,,,,44.83,44.83,44.81,44.81,2.0,1.0,2.0,285.73,285.81,285.67,285.67,16,1,16,9.49,9.49,9.49,9.49,1.0,1.0,1.0
2021-11-26 11:08:00,7.5,7.5,7.5,7.5,1,1,1,,,,,,,,44.93,44.93,44.93,44.93,1.0,1.0,1.0,285.73,285.86,285.67,285.86,17,1,17,9.49,9.49,9.49,9.49,3.0,1.0,3.0
2021-11-26 11:22:00,7.5,7.5,7.5,7.5,1,1,10,,,,,,,,44.94,44.94,44.94,44.94,1.0,1.0,1.0,285.76,285.9,285.72,285.78,26,1,26,9.48,9.48,9.48,9.48,1.0,1.0,1.0
2021-11-26 11:26:00,7.49,7.49,7.45,7.45,6,1,15901,,,,,,,,44.72,44.79,44.72,44.79,2.0,1.0,2.0,285.75,285.88,285.68,285.68,18,1,18,9.45,9.45,9.44,9.44,2.0,1.0,2.0
2021-11-26 11:39:00,7.5,7.5,7.5,7.5,1,1,5,,,,,,,,44.63,44.63,44.63,44.63,1.0,1.0,1.0,285.68,285.85,285.66,285.85,18,1,18,9.48,9.48,9.48,9.48,1.0,1.0,1.0
2021-11-26 11:52:00,7.49,7.49,7.49,7.49,1,1,27,,,,,,,,44.57,44.57,44.57,44.57,1.0,1.0,1.0,285.91,286.07,285.85,285.95,37,1,37,9.47,9.47,9.47,9.47,1.0,1.0,1.0
2021-11-26 11:54:00,7.45,7.45,7.45,7.45,1,1,1,,,,,,,,44.65,44.65,44.65,44.65,1.0,1.0,1.0,285.87,285.99,285.84,285.96,17,1,17,9.47,9.47,9.47,9.47,1.0,1.0,1.0
2021-11-26 11:55:00,7.44,7.44,7.44,7.44,1,1,1068,,,,,,,,44.68,44.68,44.68,44.68,1.0,1.0,1.0,285.95,286.04,285.89,286.02,15,1,15,9.78,9.78,9.77,9.77,4.0,1.0,4.0
2021-11-26 11:57:00,7.45,7.45,7.45,7.45,1,1,5,,,,,,,,44.79,44.79,44.79,44.79,1.0,1.0,1.0,286.03,286.12,285.93,285.93,21,1,21,9.77,9.77,9.77,9.77,1.0,1.0,1.0
2021-11-26 12:08:00,7.45,7.45,7.45,7.45,1,1,2,,,,,,,,44.78,44.78,44.78,44.78,1.0,1.0,1.0,285.92,285.97,285.79,285.91,21,1,21,9.76,9.76,9.76,9.76,1.0,1.0,1.0
2021-11-26 12:10:00,7.44,7.44,7.43,7.43,4,1,24,,,,,,,,44.79,44.79,44.79,44.79,1.0,1.0,1.0,285.9,285.99,285.82,285.84,22,1,22,9.75,9.76,9.75,9.76,2.0,1.0,2.0
2021-11-26 12:14:00,7.41,7.41,7.4,7.4,2,1,101,,,,,,,,44.76,44.76,44.76,44.76,1.0,1.0,1.0,285.81,285.96,285.77,285.88,18,1,18,9.76,9.76,9.76,9.76,1.0,1.0,1.0
2021-11-26 12:15:00,7.4,7.4,7.4,7.4,1,1,300,,,,,,,,44.78,44.78,44.78,44.78,1.0,1.0,1.0,285.84,286.07,285.84,285.95,21,1,21,9.73,9.73,9.73,9.73,1.0,1.0,1.0
2021-11-26 12:16:00,7.4,7.4,7.4,7.4,2,1,20,,,,,,,,44.69,44.69,44.69,44.69,1.0,1.0,1.0,285.94,286.04,285.91,285.96,13,1,13,9.7,9.7,9.7,9.7,1.0,1.0,1.0
2021-11-26 12:18:00,7.39,7.39,7.39,7.39,1,1,1,,,,,,,,44.84,44.84,44.84,44.84,2.0,1.0,2.0,285.93,285.98,285.88,285.93,16,1,16,9.72,9.72,9.72,9.72,1.0,1.0,1.0
2021-11-26 12:19:00,7.39,7.39,7.39,7.39,1,1,1,,,,,,,,44.84,44.84,44.81,44.81,2.0,1.0,2.0,285.93,286.08,285.93,285.93,18,1,18,9.45,9.45,9.45,9.45,2.0,1.0,2.0
2021-11-26 12:23:00,7.42,7.42,7.42,7.42,1,1,2,,,,,,,,44.71,44.71,44.67,44.67,2.0,1.0,2.0,285.91,286.0,285.91,285.95,17,1,17,9.4,9.4,9.4,9.4,2.0,1.0,2.0
2021-11-26 12:26:00,7.42,7.42,7.42,7.42,1,1,2,,,,,,,,44.68,44.68,44.68,44.68,1.0,1.0,1.0,285.95,286.06,285.93,286.06,15,1,15,9.4,9.4,9.4,9.4,3.0,1.0,3.0
2021-11-26 12:27:00,7.42,7.48,7.42,7.48,2,1,101,,,,,,,,44.71,44.71,44.71,44.71,1.0,1.0,1.0,286.03,286.03,286.0,286.0,17,1,17,9.4,9.4,9.4,9.4,1.0,1.0,1.0
2021-11-26 12:32:00,7.66,7.66,7.43,7.43,8,1,406,,,,,,,,44.7,44.7,44.7,44.7,1.0,1.0,1.0,286.0,286.01,285.91,285.91,20,1,20,9.39,9.39,9.39,9.39,1.0,1.0,1.0
2021-11-26 12:38:00,7.44,7.44,7.44,7.44,1,1,70,,,,,,,,44.72,44.72,44.72,44.72,1.0,1.0,1.0,285.91,286.01,285.89,285.91,21,1,21,9.4,9.4,9.4,9.4,1.0,1.0,1.0
2021-11-26 12:43:00,7.44,7.44,7.44,7.44,1,1,15,,,,,,,,44.73,44.73,44.73,44.73,1.0,1.0,1.0,285.91,286.05,285.86,285.99,24,1,24,9.38,9.38,9.37,9.37,2.0,1.0,2.0
2021-11-26 12:44:00,7.44,7.44,7.44,7.44,1,1,30,,,,,,,,44.7,44.7,44.7,44.7,1.0,1.0,1.0,285.99,285.99,285.89,285.95,21,1,21,9.38,9.38,9.38,9.38,2.0,1.0,2.0
2021-11-26 13:04:00,7.41,7.41,7.41,7.41,1,1,200,,,,,,,,44.77,44.77,44.77,44.77,1.0,1.0,1.0,285.99,286.05,285.99,286.01,17,1,17,9.38,9.38,9.38,9.38,2.0,1.0,2.0
2021-11-26 13:13:00,7.39,7.39,7.39,7.39,2,1,21,,,,,,,,44.69,44.69,44.69,44.69,1.0,1.0,1.0,286.01,286.05,285.91,285.91,22,1,22,9.38,9.38,9.38,9.38,1.0,1.0,1.0
2021-11-26 13:21:00,7.4,7.4,7.4,7.4,1,1,1,,,,,,,,44.62,44.62,44.62,44.62,1.0,1.0,1.0,285.9,285.95,285.66,285.8,41,1,41,9.37,9.37,9.37,9.37,5.0,1.0,5.0
2021-11-26 13:39:00,7.41,7.6,7.41,7.42,3,1,172,,,,,,,,44.53,44.53,44.47,44.47,3.0,1.0,3.0,285.71,285.96,285.71,285.87,7,1,7,9.36,9.36,9.36,9.36,2.0,1.0,2.0
2021-11-26 14:16:00,7.47,7.47,7.47,7.47,1,1,41,,,,,,,,44.54,44.54,44.54,44.54,1.0,1.0,1.0,285.87,285.96,285.81,285.96,6,1,6,9.36,9.36,9.36,9.36,2.0,1.0,2.0
2021-11-26 15:04:00,7.5,7.5,7.5,7.5,1,1,33,,,,,,,,44.6,44.6,44.6,44.6,1.0,1.0,1.0,285.93,286.09,285.93,285.93,10,1,10,9.36,9.36,9.36,9.36,1.0,1.0,1.0
2021-11-26 15:14:00,7.5,7.5,7.5,7.5,2,1,14,,,,,,,,44.6,44.6,44.6,44.6,1.0,1.0,1.0,286.0,286.1,286.0,286.1,6,1,6,9.36,9.36,9.36,9.36,2.0,1.0,2.0
2021-11-26 15:21:00,7.49,7.49,7.49,7.49,1,1,30,,,,,,,,44.62,44.62,44.62,44.62,1.0,1.0,1.0,285.97,285.97,285.73,285.73,7,1,7,9.36,9.36,9.36,9.36,4.0,1.0,4.0
2021-11-26 15:32:00,7.49,7.49,7.49,7.49,2,1,200,,,,,,,,44.54,44.54,44.54,44.54,1.0,1.0,1.0,285.7,285.7,285.69,285.7,3,1,3,9.35,9.35,9.35,9.35,2.0,1.0,2.0
2021-11-26 15:49:00,7.5,7.5,7.5,7.5,8,1,5000,,,,,,,,44.69,44.69,44.69,44.69,1.0,1.0,1.0,285.73,285.76,285.68,285.76,6,1,6,9.36,9.36,9.36,9.36,1.0,1.0,1.0
2021-11-26 15:52:00,7.5,7.5,7.5,7.5,1,1,93,,,,,,,,44.6,44.6,44.6,44.6,1.0,1.0,1.0,285.68,285.71,285.55,285.62,12,1,12,9.35,9.35,9.35,9.35,5.0,1.0,5.0
2021-11-26 15:56:00,7.48,7.48,7.48,7.48,1,1,8,,,,,,,,44.6,44.6,44.6,44.6,1.0,1.0,1.0,285.46,285.59,285.4,285.43,10,1,10,9.36,9.36,9.36,9.36,1.0,1.0,1.0
2021-11-26 16:22:00,7.45,7.46,7.45,7.46,2,1,101,,,,,,,,44.6,44.6,44.6,44.6,1.0,1.0,1.0,285.44,285.51,285.44,285.5,9,1,9,9.35,9.35,9.35,9.35,1.0,1.0,1.0
2021-11-26 16:25:00,7.46,7.46,7.46,7.46,1,1,100,,,,,,,,44.6,44.7,44.6,44.7,2.0,1.0,2.0,285.66,285.75,285.63,285.72,7,1,7,9.36,9.36,9.36,9.36,1.0,1.0,1.0
2021-11-26 16:26:00,7.46,7.46,7.46,7.46,3,1,300,,,,,,,,44.76,44.76,44.75,44.75,10.0,1.0,10.0,285.59,285.67,285.52,285.67,31,1,31,9.36,9.36,9.36,9.36,1.0,1.0,1.0
2021-11-26 16:27:00,7.45,7.45,7.45,7.45,1,1,100,,,,,,,,45.37,45.37,45.37,45.37,1.0,1.0,1.0,285.61,285.7,285.61,285.7,5,1,5,9.36,9.36,9.36,9.36,1.0,1.0,1.0
2021-11-26 17:22:00,7.49,7.49,7.49,7.49,1,1,3,,,,,,,,45.5,45.5,45.44,45.44,2.0,1.0,2.0,285.66,285.67,285.61,285.67,5,1,5,9.36,9.36,9.36,9.36,1.0,1.0,1.0
2021-11-26 17:28:00,7.49,7.49,7.49,7.49,1,1,50,,,,,,,,45.52,45.52,45.52,45.52,1.0,1.0,1.0,285.7,285.78,285.7,285.74,7,1,7,9.37,9.37,9.37,9.37,1.0,1.0,1.0
2021-11-26 17:52:00,7.48,7.48,7.46,7.46,2,1,14505,,,,,,,,45.41,45.41,45.41,45.41,1.0,1.0,1.0,285.64,285.64,285.54,285.54,5,1,5,9.37,9.37,9.37,9.37,1.0,1.0,1.0
2021-11-29 10:05:00,7.55,7.55,7.55,7.55,1,1,5,,,,,,,,45.5,45.5,45.5,45.5,1.0,1.0,1.0,285.59,285.6,285.58,285.58,3,1,3,9.37,9.37,9.37,9.37,2.0,1.0,2.0
2021-11-29 10:07:00,7.77,7.77,7.77,7.77,1,1,29,,,,,,,,45.45,45.45,45.45,45.45,1.0,1.0,1.0,285.69,285.79,285.56,285.59,29,1,29,9.37,9.37,9.37,9.37,3.0,1.0,3.0
2021-11-29 10:14:00,7.5600000000000005,7.5600000000000005,7.5600000000000005,7.5600000000000005,1,1,6,,,,,,,,45.26,45.26,45.26,45.26,1.0,1.0,1.0,285.62,285.7,285.48,285.64,23,1,23,9.36,9.36,9.36,9.36,1.0,1.0,1.0
2021-11-29 10:30:00,7.51,7.51,7.51,7.51,2,1,100,,,,,,,,45.2,45.2,45.18,45.18,2.0,1.0,2.0,285.51,285.51,285.46,285.46,4,1,4,9.37,9.37,9.37,9.37,1.0,1.0,1.0
2021-11-29 10:31:00,7.52,7.52,7.51,7.51,3,1,108,,,,,,,,45.21,45.21,45.21,45.21,1.0,1.0,1.0,285.46,285.46,285.36,285.45,7,1,7,9.37,9.37,9.37,9.37,1.0,1.0,1.0
2021-11-29 10:33:00,7.5,7.5,7.5,7.5,1,1,1,,,,,,,,45.25,45.25,45.25,45.25,1.0,1.0,1.0,285.39,285.39,285.35,285.35,2,1,2,9.36,9.36,9.36,9.36,2.0,1.0,2.0
2021-11-29 10:34:00,7.5,7.5,7.5,7.5,1,1,28,,,,,,,,45.25,45.25,45.25,45.25,1.0,1.0,1.0,285.45,285.61,285.45,285.59,8,1,8,9.34,9.34,9.34,9.34,1.0,1.0,1.0
2021-11-29 10:51:00,7.53,7.53,7.53,7.53,1,1,8,,,,,,,,45.22,45.22,45.22,45.22,1.0,1.0,1.0,285.49,285.49,285.47,285.47,2,1,2,9.57,9.57,9.57,9.57,2.0,1.0,2.0
2021-11-29 10:56:00,7.53,7.53,7.53,7.53,1,1,52,,,,,,,,45.0,45.0,45.0,45.0,1.0,1.0,1.0,285.61,285.61,285.49,285.59,6,1,6,9.34,9.34,9.3,9.3,4.0,1.0,4.0
2021-11-29 11:10:00,7.54,7.54,7.54,7.54,1,1,19,,,,,,,,45.22,45.22,45.22,45.22,1.0,1.0,1.0,285.59,285.59,285.48,285.54,8,1,8,9.3,9.3,9.3,9.3,1.0,1.0,1.0
2021-11-29 11:11:00,7.53,7.53,7.53,7.53,1,1,5,,,,,,,,45.39,45.39,45.39,45.39,1.0,1.0,1.0,285.46,285.46,285.46,285.46,1,1,1,9.57,9.57,9.57,9.57,2.0,1.0,2.0
2021-11-29 11:31:00,7.52,7.52,7.52,7.52,2,1,200,,,,,,,,45.23,45.23,45.23,45.23,1.0,1.0,1.0,285.48,285.48,285.36,285.36,5,1,5,9.57,9.58,9.57,9.58,2.0,1.0,2.0
2021-11-29 11:45:00,7.52,7.52,7.52,7.52,1,1,26,,,,,,,,45.23,45.23,45.23,45.23,1.0,1.0,1.0,285.47,285.47,285.47,285.47,1,1,1,9.58,9.58,9.58,9.58,1.0,1.0,1.0
2021-11-29 11:51:00,7.51,7.51,7.51,7.51,1,1,80,,,,,,,,45.22,45.22,45.22,45.22,1.0,1.0,1.0,285.59,285.59,285.45,285.46,6,1,6,9.56,9.56,9.56,9.56,1.0,1.0,1.0
2021-11-29 11:53:00,7.5,7.5,7.5,7.5,1,1,1,,,,,,,,45.25,45.25,45.25,45.25,2.0,1.0,2.0,285.53,285.59,285.53,285.58,7,1,7,9.56,9.56,9.56,9.56,2.0,1.0,2.0
2021-11-29 11:56:00,7.52,7.52,7.52,7.52,1,1,2,,,,,,,,45.34,45.34,45.34,45.34,1.0,1.0,1.0,285.6,285.6,285.5,285.5,8,1,8,9.3,9.3,9.28,9.28,2.0,1.0,2.0
2021-11-29 12:18:00,7.47,7.47,7.45,7.45,3,1,210,,,,,,,,45.35,45.35,45.35,45.35,1.0,1.0,1.0,285.58,285.61,285.58,285.58,6,1,6,9.27,9.27,9.21,9.21,7.0,1.0,7.0
2021-11-29 12:24:00,7.47,7.47,7.44,7.44,3,1,14500,,,,,,,,45.25,45.25,45.25,45.25,1.0,1.0,1.0,285.58,285.64,285.53,285.6,6,1,6,9.21,9.34,9.21,9.21,4.0,1.0,4.0
2021-11-29 12:30:00,7.46,7.46,7.46,7.46,1,1,1,,,,,,,,45.24,45.24,45.24,45.24,1.0,1.0,1.0,285.58,285.61,285.56,285.58,6,1,6,9.21,9.21,9.2,9.2,7.0,1.0,7.0
2021-11-29 12:46:00,7.46,7.46,7.46,7.46,1,1,20,,,,,,,,45.32,45.32,45.32,45.32,1.0,1.0,1.0,285.52,285.6,285.43,285.6,18,1,18,9.21,9.21,9.21,9.21,1.0,1.0,1.0
2021-11-29 13:20:00,7.45,7.45,7.45,7.45,2,1,150,,,,,,,,45.52,45.6,45.52,45.6,2.0,1.0,2.0,285.53,285.59,285.52,285.59,6,1,6,9.21,9.21,9.21,9.21,1.0,1.0,1.0
2021-11-29 14:50:00,7.52,7.52,7.52,7.52,1,1,330,,,,,,,,45.6,45.6,45.6,45.6,1.0,1.0,1.0,285.65,285.69,285.53,285.53,13,1,13,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-29 14:56:00,7.52,7.52,7.52,7.52,1,1,40,,,,,,,,45.83,45.83,45.83,45.83,1.0,1.0,1.0,285.5,285.5,285.35,285.47,12,1,12,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-29 15:47:00,7.51,7.51,7.51,7.51,1,1,20,,,,,,,,45.67,45.67,45.67,45.67,1.0,1.0,1.0,285.49,285.52,285.46,285.46,8,1,8,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-29 15:48:00,7.51,7.51,7.51,7.51,1,1,100,,,,,,,,45.74,45.74,45.74,45.74,1.0,1.0,1.0,285.46,285.52,285.46,285.47,6,1,6,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-29 15:53:00,7.51,7.51,7.51,7.51,2,1,107,,,,,,,,45.56,45.56,45.56,45.56,3.0,1.0,3.0,285.46,285.47,285.34,285.34,8,1,8,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-29 15:54:00,7.52,7.52,7.52,7.52,1,1,1,,,,,,,,45.68,45.68,45.68,45.68,1.0,1.0,1.0,285.41,285.41,285.25,285.25,6,1,6,9.18,9.18,9.18,9.18,2.0,1.0,2.0
2021-11-29 16:31:00,7.51,7.51,7.51,7.51,1,1,32,,,,,,,,45.68,45.68,45.68,45.68,1.0,1.0,1.0,285.29,285.29,285.16,285.16,10,1,10,9.17,9.17,9.17,9.17,1.0,1.0,1.0
2021-11-29 16:44:00,7.51,7.51,7.51,7.51,1,1,30,,,,,,,,45.69,45.69,45.68,45.68,2.0,1.0,2.0,285.19,285.24,285.11,285.24,14,1,14,9.18,9.18,9.18,9.18,1.0,1.0,1.0
2021-11-29 17:25:00,7.49,7.49,7.45,7.45,3,1,5422,,,,,,,,45.75,45.75,45.75,45.75,1.0,1.0,1.0,285.09,285.24,285.09,285.21,14,1,14,9.18,9.18,9.18,9.18,1.0,1.0,1.0
2021-11-30 10:06:00,7.44,7.44,7.4,7.4,2,1,150,,,,,,,,45.02,45.02,45.01,45.01,6.0,1.0,6.0,285.24,285.31,285.22,285.22,12,1,12,9.19,9.19,9.19,9.19,2.0,1.0,2.0
2021-11-30 10:16:00,7.4,7.4,7.4,7.4,2,1,14,,,,,,,,45.06,45.06,45.06,45.06,1.0,1.0,1.0,285.24,285.32,285.21,285.21,11,1,11,9.19,9.19,9.19,9.19,1.0,1.0,1.0
2021-11-30 10:21:00,7.4,7.4,7.4,7.4,1,1,1,,,,,,,,45.56,45.68,45.56,45.68,16.0,1.0,16.0,285.2,285.23,285.07,285.1,7,1,7,9.2,9.2,9.19,9.19,2.0,1.0,2.0
2021-11-30 10:28:00,7.41,7.41,7.41,7.41,1,1,100,,,,,,,,45.62,45.62,45.62,45.62,1.0,1.0,1.0,285.11,285.13,285.09,285.12,4,1,4,9.19,9.19,9.19,9.19,2.0,1.0,2.0
2021-11-30 10:31:00,7.4,7.4,7.4,7.4,1,1,1,,,,,,,,45.64,45.64,45.64,45.64,1.0,1.0,1.0,285.07,285.07,284.97,284.97,10,1,10,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-30 10:32:00,7.4,7.4,7.39,7.39,5,1,359,,,,,,,,45.64,45.64,45.64,45.64,1.0,1.0,1.0,284.99,285.09,284.97,284.98,7,1,7,9.19,9.19,9.19,9.19,1.0,1.0,1.0
2021-11-30 10:39:00,7.43,7.43,7.43,7.43,1,1,41,,,,,,,,45.8,45.8,45.8,45.8,1.0,1.0,1.0,284.99,284.99,284.93,284.97,7,1,7,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-30 10:42:00,7.43,7.43,7.43,7.43,1,1,5,,,,,,,,45.85,45.85,45.85,45.85,1.0,1.0,1.0,285.03,285.06,284.95,285.0,13,1,13,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-30 10:43:00,7.43,7.43,7.43,7.43,1,1,16,,,,,,,,45.83,45.83,45.83,45.83,1.0,1.0,1.0,285.02,285.02,284.89,284.92,8,1,8,9.19,9.19,9.19,9.19,1.0,1.0,1.0
2021-11-30 10:47:00,7.43,7.43,7.43,7.43,1,1,14,,,,,,,,45.64,45.64,45.64,45.64,1.0,1.0,1.0,284.92,284.97,284.86,284.97,5,1,5,9.19,9.19,9.19,9.19,3.0,1.0,3.0
2021-11-30 10:51:00,7.43,7.43,7.43,7.43,1,1,50,,,,,,,,45.67,45.67,45.67,45.67,1.0,1.0,1.0,284.95,285.06,284.95,285.06,4,1,4,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-30 10:52:00,7.43,7.43,7.43,7.43,1,1,30,,,,,,,,45.79,45.79,45.79,45.79,1.0,1.0,1.0,284.96,285.0,284.96,285.0,2,1,2,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-30 10:58:00,7.44,7.44,7.44,7.44,1,1,3,,,,,,,,45.71,45.71,45.71,45.71,1.0,1.0,1.0,285.06,285.06,285.05,285.06,5,1,5,9.19,9.19,9.19,9.19,2.0,1.0,2.0
2021-11-30 11:04:00,7.44,7.44,7.44,7.44,1,1,11,,,,,,,,45.75,45.75,45.75,45.75,1.0,1.0,1.0,285.07,285.07,284.9,284.98,11,1,11,9.2,9.2,9.2,9.2,1.0,1.0,1.0
2021-11-30 11:12:00,7.45,7.45,7.45,7.45,1,1,15,,,,,,,,45.81,45.81,45.81,45.81,1.0,1.0,1.0,284.95,284.98,284.89,284.89,3,1,3,9.19,9.19,9.19,9.19,1.0,1.0,1.0
2021-11-30 11:14:00,7.43,7.43,7.43,7.43,1,1,1,,,,,,,,45.74,45.74,45.74,45.74,1.0,1.0,1.0,284.9,285.05,284.9,285.05,3,1,3,9.18,9.19,9.18,9.19,2.0,1.0,2.0
2021-11-30 11:15:00,7.43,7.43,7.43,7.43,2,1,2554,,,,,,,,45.81,45.81,45.81,45.81,1.0,1.0,1.0,285.03,285.12,285.03,285.09,11,1,11,9.18,9.18,9.18,9.18,1.0,1.0,1.0
2021-11-30 11:33:00,7.42,7.42,7.42,7.42,2,1,297,,,,,,,,45.93,45.93,45.93,45.93,1.0,1.0,1.0,284.93,285.0,284.89,285.0,7,1,7,9.18,9.18,9.17,9.17,2.0,1.0,2.0
2021-11-30 11:36:00,7.4,7.4,7.4,7.4,1,1,95,,,,,,,,45.93,45.93,45.93,45.93,1.0,1.0,1.0,285.0,285.0,284.67,284.67,11,1,11,9.17,9.17,9.17,9.17,1.0,1.0,1.0
2021-11-30 11:37:00,7.4,7.4,7.4,7.4,1,1,7,,,,,,,,45.89,45.89,45.89,45.89,1.0,1.0,1.0,284.78,284.95,284.78,284.87,4,1,4,9.17,9.17,9.17,9.17,2.0,1.0,2.0
2021-11-30 11:48:00,7.42,7.42,7.42,7.42,1,1,4,,,,,,,,45.91,45.91,45.91,45.91,1.0,1.0,1.0,284.76,284.84,284.75,284.84,4,1,4,9.16,9.16,9.16,9.16,1.0,1.0,1.0
2021-11-30 11:50:00,7.4,7.4,7.4,7.4,1,1,1,,,,,,,,45.93,46.01,45.8,45.8,3.0,1.0,3.0,284.87,284.98,284.81,284.98,6,1,6,9.17,9.17,9.17,9.17,1.0,1.0,1.0
2021-11-30 11:57:00,7.39,7.39,7.39,7.39,1,1,9,,,,,,,,45.8,45.8,45.8,45.8,1.0,1.0,1.0,284.97,284.97,284.92,284.95,3,1,3,9.16,9.16,9.16,9.16,1.0,1.0,1.0
2021-11-30 11:59:00,7.4,7.4,7.4,7.4,1,1,3,,,,,,,,45.8,45.8,45.8,45.8,1.0,1.0,1.0,284.98,285.0,284.96,285.0,3,1,3,9.17,9.17,9.17,9.17,1.0,1.0,1.0
2021-11-30 12:02:00,7.4,7.4,7.4,7.4,1,1,1,,,,,,,,45.9,45.9,45.9,45.9,1.0,1.0,1.0,284.97,284.97,284.95,284.96,9,1,9,9.16,9.17,9.16,9.17,2.0,1.0,2.0
2021-11-30 12:07:00,7.41,7.41,7.41,7.41,1,1,100,,,,,,,,45.87,45.87,45.87,45.87,1.0,1.0,1.0,284.95,285.16,284.9,285.16,17,1,17,9.17,9.17,9.17,9.17,1.0,1.0,1.0
2021-11-30 12:14:00,7.4,7.4,7.4,7.4,1,1,10,,,,,,,,45.95,45.95,45.95,45.95,1.0,1.0,1.0,285.12,285.12,284.84,284.84,8,1,8,9.18,9.18,9.18,9.18,2.0,1.0,2.0
2021-11-30 12:20:00,7.4,7.4,7.4,7.4,1,1,100,,,,,,,,45.87,45.87,45.87,45.87,1.0,1.0,1.0,284.92,284.92,284.86,284.86,2,1,2,9.17,9.17,9.17,9.17,1.0,1.0,1.0
2021-11-30 12:25:00,7.39,7.39,7.39,7.39,1,1,1,,,,,,,,45.75,45.75,45.75,45.75,1.0,1.0,1.0,285.02,285.04,285.02,285.04,2,1,2,9.16,9.16,9.16,9.16,1.0,1.0,1.0
2021-11-30 12:29:00,7.38,7.38,7.37,7.37,4,1,113,,,,,,,,45.7,45.7,45.7,45.7,1.0,1.0,1.0,284.93,285.05,284.93,285.05,2,1,2,9.16,9.16,9.15,9.15,2.0,1.0,2.0
2021-11-30 12:43:00,7.36,7.36,7.35,7.35,3,1,106,,,,,,,,45.59,45.59,45.48,45.48,2.0,1.0,2.0,285.02,285.02,284.83,284.87,4,1,4,9.16,9.16,9.16,9.16,1.0,1.0,1.0
2021-11-30 12:46:00,7.34,7.34,7.33,7.33,3,1,36,,,,,,,,45.32,45.32,45.32,45.32,1.0,1.0,1.0,284.87,284.9,284.87,284.9,4,1,4,9.16,9.17,9.16,9.17,2.0,1.0,2.0
2021-11-30 12:49:00,7.32,7.32,7.32,7.32,2,1,12,,,,,,,,45.29,45.29,45.29,45.29,1.0,1.0,1.0,284.91,284.91,284.91,284.91,1,1,1,9.15,9.15,9.15,9.15,1.0,1.0,1.0
2021-11-30 12:50:00,7.31,7.31,7.31,7.31,3,1,5,,,,,,,,45.21,45.21,45.21,45.21,1.0,1.0,1.0,284.92,284.92,284.92,284.92,3,1,3,9.15,9.15,9.15,9.15,1.0,1.0,1.0
2021-11-30 12:51:00,7.32,7.32,7.32,7.32,1,1,30,,,,,,,,45.32,45.33,45.32,45.33,2.0,1.0,2.0,284.92,284.98,284.9,284.98,4,1,4,9.17,9.17,9.17,9.17,1.0,1.0,1.0
2021-11-30 12:52:00,7.3,7.3,7.3,7.3,1,1,1,,,,,,,,45.21,45.21,45.21,45.21,2.0,1.0,2.0,284.94,284.99,284.93,284.97,6,1,6,9.17,9.17,9.17,9.17,1.0,1.0,1.0
