date,GENB11_open,GENB11_high,GENB11_low,GENB11_close,GENB11_tick_volume,GENB11_spread,GENB11_real_volume,SVAL11_open,SVAL11_high,SVAL11_low,SVAL11_close,SVAL11_tick_volume,SVAL11_spread,SVAL11_tick_volume,HTEK11_open,HTEK11_high,HTEK11_low,HTEK11_close,HTEK11_tick_volume,HTEK11_spread,HTEK11_tick_volume,MILL11_open,MILL11_high,MILL11_low,MILL11_close,MILL11_tick_volume,MILL11_spread,MILL11_tick_volume,SHOT11_open,SHOT11_high,SHOT11_low,SHOT11_close,SHOT11_tick_volume,SHOT11_spread,SHOT11_tick_volume
2022-02-01 10:54:00,8.76,8.76,8.76,8.76,1,1,10,,,,,,,,55.99,55.99,55.99,55.99,13,1,13,55.81,55.81,55.81,55.81,1,1,1,46.96,46.96,46.93,46.93,2,1,2
2022-02-01 11:28:00,8.76,8.76,8.76,8.76,1,1,106,,,,,,,,55.99,55.99,55.99,55.99,13,1,13,57.06,57.06,57.06,57.06,1,1,1,46.91,46.91,46.9,46.9,3,1,3
2022-02-01 11:30:00,8.67,8.67,8.67,8.67,1,1,10,,,,,,,,55.99,55.99,55.99,55.99,12,1,12,57.06,57.06,55.82,55.82,3,1,3,46.89,46.89,46.88,46.88,2,1,2
2022-02-01 12:46:00,8.64,8.64,8.6,8.6,2,1,22,,,,,,,,55.99,55.99,55.99,55.99,13,1,13,55.62,55.62,55.62,55.62,1,1,1,46.82,46.82,46.8,46.8,2,1,2
2022-02-01 13:31:00,8.7,8.7,8.7,8.7,1,1,3,,,,,,,,55.99,55.99,55.99,55.99,12,1,12,55.55,55.55,55.52,55.52,2,1,2,46.79,46.79,46.79,46.79,1,1,1
2022-02-01 14:32:00,8.72,8.72,8.72,8.72,1,1,1,,,,,,,,55.99,55.99,55.99,55.99,13,1,13,55.58,55.58,55.58,55.58,1,1,1,46.76,46.76,46.76,46.76,1,1,1
2022-02-01 15:02:00,8.67,8.67,8.67,8.67,1,1,2,,,,,,,,55.99,55.99,55.99,55.99,12,1,12,55.62,55.62,55.62,55.62,1,1,1,46.8,46.81,46.77,46.81,3,1,3
2022-02-01 15:25:00,8.66,8.66,8.66,8.66,1,1,25,,,,,,,,55.99,55.99,55.99,55.99,13,1,13,55.52,55.52,55.52,55.52,1,1,1,46.8,46.8,46.8,46.8,2,1,2
2022-02-01 16:20:00,8.67,8.67,8.67,8.67,1,1,2,,,,,,,,55.99,55.99,55.98,55.98,13,1,13,55.62,55.62,55.62,55.62,1,1,1,46.8,46.8,46.8,46.8,2,1,2
2022-02-02 10:30:00,8.74,8.74,8.74,8.74,1,1,9,,,,,,,,55.98,55.98,55.98,55.98,12,1,12,55.72,55.72,55.72,55.72,1,1,1,46.72,46.72,46.72,46.72,1,1,1
2022-02-02 10:46:00,8.94,8.94,8.94,8.94,1,1,100,,,,,,,,55.98,55.98,55.96,55.96,19,1,19,55.72,55.72,55.72,55.72,1,1,1,46.69,46.69,46.69,46.69,4,1,4
2022-02-02 11:01:00,8.92,8.92,8.92,8.92,1,1,100,,,,,,,,55.96,55.97,55.96,55.97,16,1,16,55.72,55.72,55.72,55.72,1,1,1,46.69,46.69,46.69,46.69,4,1,4
2022-02-02 11:05:00,8.88,8.88,8.88,8.88,1,1,9,,,,,,,,55.97,55.97,55.2,55.2,3,1,3,55.69,55.69,55.69,55.69,1,1,1,46.69,46.69,46.69,46.69,1,1,1
2022-02-02 11:20:00,8.91,8.91,8.91,8.91,1,1,2,,,,,,,,55.42,55.42,55.42,55.42,1,1,1,55.71,55.71,55.71,55.71,1,1,1,46.69,46.69,46.69,46.69,1,1,1
2022-02-02 11:28:00,8.94,8.94,8.92,8.92,2,1,200,,,,,,,,55.38,55.38,55.38,55.38,1,1,1,55.62,55.62,55.62,55.62,1,1,1,46.69,46.69,46.69,46.69,1,1,1
2022-02-02 11:29:00,8.94,8.94,8.92,8.92,6,1,600,,,,,,,,55.33,55.33,55.28,55.3,4,1,4,55.52,55.52,55.52,55.52,1,1,1,46.6,46.6,46.59,46.59,3,1,3
2022-02-02 11:46:00,8.85,8.85,8.85,8.85,1,1,7,,,,,,,,55.32,55.32,55.29,55.29,5,1,5,55.6,55.66,55.6,55.66,22,1,22,46.59,46.59,46.59,46.59,1,1,1
2022-02-02 11:48:00,8.85,8.85,8.85,8.85,1,1,1,,,,,,,,55.27,55.38,55.27,55.38,5,1,5,55.72,55.73,55.72,55.73,2,1,2,46.55,46.55,46.55,46.55,1,1,1
2022-02-02 14:06:00,8.81,8.81,8.81,8.81,1,1,8,,,,,,,,55.38,55.41,55.37,55.39,5,1,5,55.8,55.8,55.8,55.8,1,1,1,46.53,46.53,46.53,46.53,1,1,1
2022-02-03 10:42:00,8.65,8.65,8.65,8.65,1,1,1,,,,,,,,55.41,55.42,55.41,55.41,4,1,4,55.62,55.62,55.62,55.62,1,1,1,46.5,46.5,46.5,46.5,1,1,1
2022-02-03 10:43:00,8.65,8.65,8.65,8.65,1,1,10,,,,,,,,55.39,55.41,55.39,55.41,5,1,5,55.62,55.62,55.62,55.62,1,1,1,46.5,46.5,46.5,46.5,1,1,1
2022-02-03 11:02:00,8.61,8.61,8.61,8.61,1,1,100,,,,,,,,55.42,55.42,55.39,55.42,5,1,5,55.68,55.68,55.68,55.68,1,1,1,46.45,46.45,46.45,46.45,1,1,1
2022-02-03 11:07:00,8.63,8.63,8.6,8.6,3,1,300,,,,,,,,55.43,55.43,55.37,55.37,5,1,5,55.55,55.55,55.55,55.55,1,1,1,46.66,46.66,46.66,46.66,2,1,2
2022-02-03 11:08:00,8.59,8.59,8.59,8.59,1,1,100,,,,,,,,55.35,55.35,55.3,55.3,5,1,5,55.55,55.55,55.55,55.55,1,1,1,46.7,46.7,46.7,46.7,1,1,1
2022-02-03 11:12:00,8.58,8.58,8.56,8.58,4,1,400,,,,,,,,55.29,55.3,55.29,55.29,4,1,4,55.55,55.65,55.55,55.65,3,1,3,46.77,46.77,46.77,46.77,1,1,1
2022-02-03 11:13:00,8.59,8.59,8.59,8.59,1,1,100,,,,,,,,55.27,55.29,55.27,55.29,5,1,5,55.85,56.05,55.85,56.05,2,1,2,46.8,46.8,46.8,46.8,1,1,1
2022-02-03 11:14:00,8.6,8.6,8.6,8.6,1,1,100,,,,,,,,55.3,55.3,55.25,55.27,5,1,5,56.11,56.11,56.11,56.11,1,1,1,46.77,46.77,46.77,46.77,1,1,1
2022-02-03 11:16:00,8.61,8.61,8.61,8.61,1,1,1,,,,,,,,55.28,55.33,55.28,55.33,5,1,5,56.08,56.08,56.08,56.08,1,1,1,46.8,46.8,46.8,46.8,1,1,1
2022-02-03 11:28:00,8.58,8.58,8.57,8.57,2,1,200,,,,,,,,55.35,55.38,55.35,55.37,13,1,13,56.05,56.05,56.05,56.05,1,1,1,46.79,46.79,46.79,46.79,2,1,2
2022-02-03 11:29:00,8.59,8.63,8.59,8.63,7,1,699,,,,,,,,55.38,55.38,55.38,55.38,1,1,1,56.19,56.19,56.19,56.19,1,1,1,46.79,46.79,46.79,46.79,6,1,6
2022-02-03 11:30:00,8.61,8.63,8.55,8.61,31,1,3100,,,,,,,,55.5,55.5,55.5,55.5,1,1,1,56.07,56.07,56.07,56.07,1,1,1,46.79,46.79,46.79,46.79,2,1,2
2022-02-03 11:31:00,8.63,8.63,8.63,8.63,1,1,100,,,,,,,,55.2,55.2,55.2,55.2,2,1,2,56.02,56.02,56.02,56.02,1,1,1,46.88,46.88,46.88,46.88,2,1,2
2022-02-03 11:32:00,8.61,8.61,8.59,8.59,3,1,300,,,,,,,,55.1,55.1,55.1,55.1,1,1,1,56.13,56.13,56.13,56.13,1,1,1,46.87,46.87,46.87,46.87,1,1,1
2022-02-03 11:33:00,8.61,8.63,8.61,8.63,3,1,300,,,,,,,,55.08,55.08,55.08,55.08,1,1,1,56.25,56.25,56.25,56.25,1,1,1,46.82,46.82,46.82,46.82,1,1,1
2022-02-03 11:34:00,8.61,8.61,8.58,8.6,5,1,500,,,,,,,,55.13,55.13,55.13,55.13,1,1,1,56.25,56.25,56.25,56.25,1,1,1,46.8,46.8,46.77,46.77,3,1,3
2022-02-03 11:35:00,8.58,8.63,8.56,8.63,29,1,2900,,,,,,,,55.08,55.08,55.08,55.08,1,1,1,56.25,56.25,56.25,56.25,1,1,1,46.77,46.77,46.77,46.77,1,1,1
2022-02-03 11:36:00,8.61,8.63,8.59,8.63,8,1,800,,,,,,,,55.1,55.1,55.1,55.1,1,1,1,56.23,56.23,56.23,56.23,1,1,1,46.77,46.77,46.77,46.77,1,1,1
2022-02-03 11:39:00,8.61,8.63,8.61,8.63,2,1,200,,,,,,,,55.08,55.08,55.08,55.08,1,1,1,56.18,56.18,56.18,56.18,1,1,1,46.74,46.74,46.74,46.74,1,1,1
2022-02-03 11:47:00,8.63,8.63,8.63,8.63,1,1,50,,,,,,,,55.08,55.3,55.08,55.3,3,1,3,56.2,56.2,56.2,56.2,1,1,1,46.7,46.7,46.7,46.7,4,1,4
2022-02-03 11:59:00,8.61,8.61,8.58,8.6,6,1,501,,,,,,,,56.0,56.0,56.0,56.0,2,1,2,56.13,56.13,56.13,56.13,1,1,1,46.65,46.65,46.65,46.65,1,1,1
2022-02-03 12:04:00,8.61,8.61,8.61,8.61,1,1,100,,,,,,,,55.0,55.0,55.0,55.0,1,1,1,57.58,57.58,57.58,57.58,1,1,1,46.59,46.59,46.59,46.59,1,1,1
2022-02-03 12:14:00,8.62,8.63,8.62,8.63,2,1,200,,,,,,,,55.22,55.22,55.22,55.22,1,1,1,57.58,58.0,57.58,58.0,2,1,2,46.57,46.57,46.57,46.57,1,1,1
2022-02-03 12:46:00,8.61,8.61,8.61,8.61,1,1,100,,,,,,,,55.11,55.12,55.1,55.12,10,1,10,58.15,58.15,58.15,58.15,1,1,1,46.58,46.58,46.58,46.58,1,1,1
2022-02-03 12:47:00,8.6,8.6,8.6,8.6,1,1,100,,,,,,,,55.12,55.13,55.09,55.12,11,1,11,58.15,58.15,58.15,58.15,1,1,1,46.58,46.58,46.58,46.58,1,1,1
2022-02-03 13:15:00,8.59,8.61,8.59,8.61,2,1,200,,,,,,,,55.12,55.12,55.09,55.11,11,1,11,58.15,58.15,58.15,58.15,2,1,2,46.62,46.62,46.62,46.62,1,1,1
2022-02-03 13:29:00,8.59,8.59,8.59,8.59,1,1,100,,,,,,,,55.12,55.16,55.12,55.16,11,1,11,58.51,58.51,58.51,58.51,1,1,1,46.53,46.53,46.53,46.53,1,1,1
2022-02-03 13:38:00,8.61,8.63,8.61,8.63,3,1,300,,,,,,,,55.15,55.15,55.14,55.14,10,1,10,58.5,58.5,58.5,58.5,2,1,2,46.55,46.55,46.55,46.55,2,1,2
2022-02-03 13:39:00,8.61,8.61,8.61,8.61,1,1,100,,,,,,,,55.1,55.1,55.1,55.1,1,1,1,58.47,58.47,58.47,58.47,1,1,1,46.51,46.51,46.45,46.45,11,1,11
2022-02-03 14:02:00,8.6,8.6,8.6,8.6,1,1,100,,,,,,,,55.05,55.05,55.05,55.05,1,1,1,58.47,58.47,58.47,58.47,2,1,2,46.4,46.4,46.39,46.39,6,1,6
2022-02-03 14:03:00,8.59,8.59,8.59,8.59,1,1,100,,,,,,,,55.09,55.09,55.09,55.09,1,1,1,58.47,58.47,58.47,58.47,1,1,1,46.41,46.41,46.41,46.41,1,1,1
2022-02-03 14:04:00,8.58,8.58,8.58,8.58,1,1,100,,,,,,,,55.19,55.19,55.19,55.19,1,1,1,58.47,58.47,56.13,56.13,3,1,3,46.58,46.58,46.58,46.58,1,1,1
2022-02-03 14:32:00,8.57,8.57,8.57,8.57,1,1,100,,,,,,,,55.26,55.26,55.26,55.26,1,1,1,55.94,55.94,55.43,55.43,9,1,9,46.58,46.58,46.58,46.58,1,1,1
2022-02-03 14:38:00,8.56,8.56,8.56,8.56,1,1,2,,,,,,,,55.26,55.26,55.26,55.26,1,1,1,55.47,55.47,55.47,55.47,1,1,1,46.48,46.48,46.48,46.48,1,1,1
2022-02-03 14:48:00,8.56,8.56,8.52,8.54,8,1,609,,,,,,,,55.32,55.32,55.32,55.32,1,1,1,55.46,55.47,55.46,55.47,3,1,3,46.47,46.47,46.47,46.47,1,1,1
2022-02-03 14:49:00,8.55,8.55,8.55,8.55,1,1,4,,,,,,,,55.35,55.35,55.35,55.35,1,1,1,55.34,55.34,55.34,55.34,2,1,2,46.48,46.48,46.48,46.48,1,1,1
2022-02-03 14:58:00,8.53,8.53,8.53,8.53,1,1,4,,,,,,,,55.29,55.29,55.29,55.29,1,1,1,55.4,55.4,55.4,55.4,1,1,1,46.4,46.4,46.38,46.38,2,1,2
2022-02-03 15:03:00,8.55,8.55,8.55,8.55,1,1,1,,,,,,,,55.29,55.29,55.29,55.29,1,1,1,55.37,55.37,55.37,55.37,1,1,1,46.35,46.35,46.35,46.35,1,1,1
2022-02-03 15:21:00,8.55,8.55,8.55,8.55,1,1,95,,,,,,,,55.46,55.46,55.46,55.46,1,1,1,55.33,55.33,55.33,55.33,1,1,1,46.34,46.34,46.34,46.34,2,1,2
2022-02-03 16:36:00,8.53,8.53,8.48,8.48,6,1,600,,,,,,,,55.54,55.54,55.54,55.54,1,1,1,55.33,55.33,55.33,55.33,1,1,1,46.33,46.33,46.33,46.33,1,1,1
2022-02-03 16:37:00,8.5,8.5,8.5,8.5,1,1,100,,,,,,,,55.52,55.52,55.52,55.52,1,1,1,55.23,55.23,55.23,55.23,1,1,1,46.33,46.33,46.33,46.33,1,1,1
2022-02-03 17:15:00,8.48,8.48,8.46,8.46,5,1,500,,,,,,,,55.48,55.48,55.48,55.48,1,1,1,55.13,55.13,55.13,55.13,1,1,1,46.29,46.29,46.29,46.29,2,1,2
2022-02-03 17:16:00,8.48,8.48,8.48,8.48,1,1,100,,,,,,,,55.53,55.53,55.48,55.48,2,1,2,55.12,55.12,55.12,55.12,1,1,1,46.32,46.32,46.32,46.32,1,1,1
2022-02-03 17:20:00,8.49,8.49,8.49,8.49,1,1,100,,,,,,,,55.6,55.6,55.6,55.6,2,1,2,55.23,55.23,55.23,55.23,1,1,1,46.36,46.36,46.36,46.36,1,1,1
2022-02-04 10:39:00,8.49,8.49,8.49,8.49,1,1,11,,,,,,,,55.74,55.74,55.74,55.74,1,1,1,55.33,55.33,55.33,55.33,1,1,1,46.37,46.37,46.37,46.37,1,1,1
2022-02-04 10:43:00,8.51,8.51,8.51,8.51,1,1,8,,,,,,,,55.74,55.74,55.74,55.74,1,1,1,55.43,55.43,55.43,55.43,1,1,1,46.39,46.39,46.39,46.39,1,1,1
2022-02-04 11:19:00,8.5,8.5,8.5,8.5,1,1,2,,,,,,,,55.72,55.72,55.72,55.72,1,1,1,55.53,55.53,55.53,55.53,1,1,1,46.38,46.38,46.35,46.35,4,1,4
2022-02-04 12:14:00,8.59,8.59,8.59,8.59,2,1,1400,,,,,,,,55.75,55.75,55.75,55.75,1,1,1,55.43,55.43,55.43,55.43,1,1,1,46.33,46.33,46.33,46.33,1,1,1
2022-02-04 12:26:00,8.63,8.63,8.63,8.63,1,1,1,,,,,,,,55.9,55.92,55.9,55.92,2,1,2,55.43,55.43,55.43,55.43,1,1,1,46.28,46.28,46.28,46.28,1,1,1
2022-02-04 12:27:00,8.63,8.63,8.63,8.63,1,1,1,,,,,,,,55.88,55.88,55.88,55.88,2,1,2,55.53,55.53,55.53,55.53,1,1,1,46.32,46.32,46.32,46.32,1,1,1
2022-02-04 13:00:00,8.51,8.51,8.51,8.51,1,1,20,,,,,,,,56.0,56.0,56.0,56.0,6,1,6,55.63,55.64,55.63,55.64,2,1,2,46.62,46.62,46.0,46.0,19,1,19
2022-02-04 13:32:00,8.54,8.54,8.54,8.54,1,1,2,,,,,,,,56.3,56.3,56.14,56.14,2,1,2,55.7,55.7,55.7,55.7,1,1,1,46.0,46.0,46.0,46.0,1,1,1
2022-02-07 11:28:00,8.54,8.54,8.54,8.54,1,1,10,,,,,,,,55.74,55.74,55.74,55.74,1,1,1,55.73,55.73,55.73,55.73,1,1,1,47.82,47.82,47.82,47.82,2,1,2
2022-02-07 12:02:00,8.56,8.56,8.56,8.56,1,1,10,,,,,,,,55.85,55.85,55.85,55.85,1,1,1,55.73,55.73,55.73,55.73,1,1,1,46.06,46.06,46.06,46.06,1,1,1
2022-02-07 12:12:00,8.53,8.53,8.53,8.53,2,1,130,,,,,,,,55.6,55.6,55.6,55.6,2,1,2,55.63,55.63,55.63,55.63,1,1,1,46.05,46.05,46.0,46.0,8,1,8
2022-02-07 13:43:00,8.45,8.45,8.45,8.45,1,1,1,,,,,,,,55.89,55.9,55.88,55.9,5,1,5,55.73,55.73,55.73,55.73,1,1,1,46.0,46.0,46.0,46.0,1,1,1
2022-02-07 14:26:00,8.45,8.45,8.45,8.45,2,1,2,,,,,,,,55.9,55.9,55.89,55.89,7,1,7,55.73,55.73,55.73,55.73,1,1,1,46.0,46.0,46.0,46.0,1,1,1
2022-02-07 14:39:00,8.4,8.4,8.4,8.4,1,1,1,,,,,,,,55.9,55.9,55.9,55.9,5,1,5,55.73,55.73,55.73,55.73,1,1,1,46.84,46.84,46.84,46.84,1,1,1
2022-02-07 14:44:00,8.35,8.35,8.35,8.35,1,1,1,,,,,,,,55.9,55.9,55.9,55.9,1,1,1,55.73,55.73,55.73,55.73,1,1,1,46.85,46.85,46.85,46.85,1,1,1
2022-02-07 16:17:00,8.39,8.39,8.39,8.39,303,1,3060,,,,,,,,55.91,55.91,55.91,55.91,1,1,1,55.83,55.83,55.83,55.83,1,1,1,46.85,46.89,46.85,46.89,2,1,2
2022-02-07 16:18:00,8.4,8.4,8.4,8.4,4,1,3060,,,,,,,,55.9,55.9,55.9,55.9,1,1,1,55.76,55.76,55.76,55.76,1,1,1,46.55,46.55,46.55,46.55,1,1,1
2022-02-08 10:11:00,8.5,8.5,8.5,8.5,1,1,1,,,,,,,,55.99,55.99,55.99,55.99,1,1,1,55.76,55.76,55.75,55.75,7,1,7,46.44,46.44,46.44,46.44,1,1,1
2022-02-08 10:51:00,8.39,8.39,8.39,8.39,1,1,1,,,,,,,,56.14,56.14,56.14,56.14,1,1,1,55.75,55.75,55.75,55.75,1,1,1,46.3,46.3,46.3,46.3,1,1,1
2022-02-08 11:34:00,8.36,8.36,8.36,8.36,1,1,1,,,,,,,,56.18,56.18,56.18,56.18,1,1,1,55.75,55.75,55.75,55.75,2,1,2,46.32,46.32,46.32,46.32,1,1,1
2022-02-08 12:54:00,8.36,8.36,8.36,8.36,1,1,1,,,,,,,,56.16,56.16,56.16,56.16,1,1,1,55.55,55.55,55.55,55.55,1,1,1,46.47,46.47,46.47,46.47,1,1,1
2022-02-08 13:31:00,8.43,8.43,8.43,8.43,1,1,12,,,,,,,,56.03,56.03,56.03,56.03,1,1,1,55.65,55.75,55.65,55.75,2,1,2,46.56,46.56,46.56,46.56,1,1,1
2022-02-08 16:57:00,8.4,8.4,8.4,8.4,1,1,15,,,,,,,,56.06,56.06,56.06,56.06,1,1,1,55.95,55.95,55.95,55.95,1,1,1,46.66,46.66,46.66,46.66,1,1,1
2022-02-09 10:19:00,8.48,8.48,8.48,8.48,3,1,15,,,,,,,,56.12,56.48,56.12,56.48,4,1,4,55.96,55.96,55.96,55.96,1,1,1,46.61,46.61,46.61,46.61,1,1,1
2022-02-09 10:49:00,8.56,8.56,8.56,8.56,1,1,2,,,,,,,,57.0,57.0,57.0,57.0,1,1,1,55.8,55.8,55.8,55.8,1,1,1,46.55,46.55,46.55,46.55,2,1,2
2022-02-09 10:57:00,8.58,8.58,8.58,8.58,1,1,13,,,,,,,,56.98,56.98,56.98,56.98,1,1,1,55.81,55.81,55.81,55.81,1,1,1,46.6,46.6,46.6,46.6,1,1,1
2022-02-09 11:02:00,8.57,8.57,8.57,8.57,1,1,1,,,,,,,,56.29,56.29,56.29,56.29,1,1,1,55.95,55.95,55.95,55.95,1,1,1,46.52,46.52,46.52,46.52,1,1,1
2022-02-09 11:28:00,8.56,8.56,8.56,8.56,1,1,5,,,,,,,,56.26,56.26,56.26,56.26,1,1,1,55.8,55.8,55.8,55.8,1,1,1,46.45,46.45,46.45,46.45,1,1,1
2022-02-09 11:51:00,8.59,8.59,8.59,8.59,1,1,242,,,,,,,,56.15,56.15,56.15,56.15,1,1,1,55.95,55.98,55.95,55.98,3,1,3,46.52,46.52,46.52,46.52,1,1,1
2022-02-09 12:42:00,8.62,8.62,8.62,8.62,1,1,1,,,,,,,,56.18,56.18,56.18,56.18,1,1,1,56.15,56.15,56.15,56.15,1,1,1,46.39,46.39,46.37,46.37,2,1,2
2022-02-09 12:45:00,8.62,8.62,8.62,8.62,1,1,1,,,,,,,,56.12,56.12,56.12,56.12,1,1,1,56.17,56.17,56.17,56.17,1,1,1,46.36,46.36,46.36,46.36,1,1,1
2022-02-09 12:56:00,8.58,8.58,8.58,8.58,1,1,1,,,,,,,,56.09,56.09,56.09,56.09,1,1,1,56.16,56.16,56.16,56.16,1,1,1,46.35,46.35,46.35,46.35,1,1,1
2022-02-09 14:22:00,8.62,8.62,8.62,8.62,1,1,1,,,,,,,,56.42,56.42,56.42,56.42,1,1,1,56.15,56.15,56.15,56.15,1,1,1,46.3,46.3,46.3,46.3,1,1,1
2022-02-09 14:34:00,8.62,8.62,8.62,8.62,2,1,50,,,,,,,,56.8,56.8,56.8,56.8,1,1,1,56.14,56.14,56.14,56.14,1,1,1,46.37,46.37,46.37,46.37,1,1,1
2022-02-09 15:43:00,8.57,8.57,8.57,8.57,1,1,67,,,,,,,,56.74,56.74,56.74,56.74,1,1,1,56.18,56.18,56.18,56.18,1,1,1,46.37,46.37,46.37,46.37,1,1,1
2022-02-09 15:45:00,8.57,8.57,8.57,8.57,1,1,2,,,,,,,,56.7,56.7,56.7,56.7,1,1,1,56.0,56.0,56.0,56.0,1,1,1,46.3,46.3,46.3,46.3,1,1,1
2022-02-10 10:48:00,8.52,8.52,8.52,8.52,1,1,3,,,,,,,,56.57,56.57,56.57,56.57,2,1,2,55.97,55.97,55.97,55.97,1,1,1,46.3,46.3,46.3,46.3,3,1,3
2022-02-10 10:58:00,8.51,8.51,8.51,8.51,1,1,1,,,,,,,,56.57,56.57,56.57,56.57,1,1,1,55.98,55.98,55.98,55.98,1,1,1,46.2,46.2,46.2,46.2,1,1,1
2022-02-10 11:47:00,8.44,8.44,8.44,8.44,1,1,1,,,,,,,,56.78,56.78,56.78,56.78,1,1,1,56.04,56.04,56.04,56.04,1,1,1,46.12,46.12,46.12,46.12,1,1,1
2022-02-10 12:42:00,8.57,8.57,8.57,8.57,1,1,1,,,,,,,,57.0,57.0,57.0,57.0,1,1,1,56.04,56.04,56.04,56.04,1,1,1,46.1,46.1,46.06,46.06,2,1,2
2022-02-10 13:22:00,8.52,8.52,8.52,8.52,1,1,3,,,,,,,,57.14,57.14,57.14,57.14,1,1,1,55.9,55.9,55.9,55.9,1,1,1,46.07,46.07,46.07,46.07,1,1,1
2022-02-10 14:02:00,8.55,8.55,8.55,8.55,1,1,20,,,,,,,,56.97,56.97,56.97,56.97,1,1,1,57.39,57.39,57.39,57.39,1,1,1,46.01,46.01,46.0,46.0,5,1,5
2022-02-10 14:45:00,8.5,8.5,8.5,8.5,1,1,2,,,,,,,,56.79,56.79,56.79,56.79,1,1,1,57.39,57.39,57.39,57.39,1,1,1,46.0,46.0,46.0,46.0,1,1,1
2022-02-10 15:16:00,8.51,8.51,8.51,8.51,1,1,6,,,,,,,,56.79,56.79,56.79,56.79,2,1,2,57.39,57.39,57.39,57.39,1,1,1,45.98,45.98,45.98,45.98,1,1,1
2022-02-10 16:23:00,8.48,8.48,8.48,8.48,1,1,23,,,,,,,,56.69,56.69,56.69,56.69,1,1,1,57.39,57.39,56.15,56.15,3,1,3,45.88,45.88,45.85,45.85,3,1,3
2022-02-11 10:49:00,8.46,8.46,8.46,8.46,1,1,5,,,,,,,,56.72,56.72,56.72,56.72,1,1,1,56.34,56.35,56.34,56.35,2,1,2,45.82,45.82,45.8,45.8,3,1,3
2022-02-11 11:16:00,8.46,8.46,8.46,8.46,1,1,1,,,,,,,,56.82,56.82,56.82,56.82,1,1,1,56.35,56.35,56.35,56.35,1,1,1,45.79,45.79,45.79,45.79,1,1,1
2022-02-11 11:58:00,8.35,8.35,8.35,8.35,1,1,15,,,,,,,,56.75,56.75,56.75,56.75,1,1,1,56.39,56.39,56.39,56.39,1,1,1,45.87,45.87,45.87,45.87,1,1,1
2022-02-11 12:36:00,8.37,8.37,8.37,8.37,1,1,10,,,,,,,,56.57,56.66,56.57,56.66,2,1,2,56.27,56.27,56.27,56.27,1,1,1,45.94,45.94,45.94,45.94,1,1,1
2022-02-11 13:34:00,8.3,8.3,8.3,8.3,2,1,16,,,,,,,,55.31,55.31,55.31,55.31,1,1,1,56.25,56.25,56.25,56.25,1,1,1,45.91,45.91,45.91,45.91,1,1,1
2022-02-11 14:29:00,8.31,8.31,8.31,8.31,5,1,5000,,,,,,,,55.99,55.99,55.99,55.99,1,1,1,56.2,56.2,56.2,56.2,1,1,1,45.91,45.91,45.91,45.91,1,1,1
2022-02-11 15:28:00,8.26,8.26,8.26,8.26,1,1,5,,,,,,,,57.5,57.5,57.5,57.5,1,1,1,56.23,56.23,56.23,56.23,1,1,1,46.11,46.11,46.11,46.11,1,1,1
2022-02-11 15:29:00,8.25,8.25,8.25,8.25,2,1,16,,,,,,,,56.55,56.55,56.55,56.55,1,1,1,55.95,55.95,55.95,55.95,2,1,2,46.34,46.34,46.34,46.34,1,1,1
2022-02-11 15:33:00,8.23,8.23,8.23,8.23,1,1,16,,,,,,,,56.93,56.93,56.93,56.93,1,1,1,55.95,55.95,55.95,55.95,1,1,1,46.66,47.13,46.66,47.13,2,1,2
2022-02-11 17:00:00,8.22,8.22,8.22,8.22,1,1,1,,,,,,,,56.93,56.93,56.9,56.9,2,1,2,55.85,55.85,55.85,55.85,1,1,1,46.34,46.34,46.34,46.34,1,1,1
2022-02-11 17:18:00,8.22,8.22,8.22,8.22,1,1,1,,,,,,,,57.12,57.12,57.12,57.12,1,1,1,55.75,55.75,55.75,55.75,1,1,1,46.35,46.35,46.35,46.35,1,1,1
2022-02-14 11:09:00,8.07,8.07,8.06,8.06,2,1,63,,,,,,,,57.0,57.0,57.0,57.0,1,1,1,55.85,55.85,55.85,55.85,1,1,1,46.35,46.35,46.35,46.35,1,1,1
2022-02-14 11:53:00,8.17,8.17,8.17,8.17,1,1,50,,,,,,,,56.71,56.71,56.71,56.71,1,1,1,55.95,55.95,55.95,55.95,1,1,1,46.36,46.36,46.36,46.36,1,1,1
2022-02-14 12:35:00,8.15,8.15,8.14,8.14,2,1,34,,,,,,,,56.84,56.84,56.84,56.84,1,1,1,55.97,55.97,55.97,55.97,1,1,1,46.42,46.42,46.42,46.42,1,1,1
2022-02-14 13:15:00,8.23,8.23,8.23,8.23,1,1,16,,,,,,,,56.97,56.97,56.97,56.97,1,1,1,55.98,55.98,55.98,55.98,1,1,1,46.0,46.0,46.0,46.0,1,1,1
2022-02-14 15:02:00,8.2,8.2,8.2,8.2,1,1,500,,,,,,,,57.0,57.0,57.0,57.0,1,1,1,55.95,55.95,55.95,55.95,1,1,1,46.0,46.0,46.0,46.0,1,1,1
2022-02-14 16:55:00,8.05,8.05,8.05,8.05,1,1,1,,,,,,,,56.8,56.8,56.8,56.8,1,1,1,55.85,55.85,55.85,55.85,2,1,2,47.5,47.5,47.0,47.0,2,1,2
2022-02-14 16:56:00,8.15,8.15,8.15,8.15,1,1,1,,,,,,,,56.74,57.05,56.74,57.05,2,1,2,55.91,55.91,55.91,55.91,1,1,1,47.78,47.78,47.78,47.78,1,1,1
