date,XMAL11_open,XMAL11_high,XMAL11_low,XMAL11_close,XMAL11_tick_volume,XMAL11_spread,XMAL11_real_volume,SMAB11_open,SMAB11_high,SMAB11_low,SMAB11_close,SMAB11_tick_volume,SMAB11_spread,SMAB11_tick_volume,IVVB11_open,IVVB11_high,IVVB11_low,IVVB11_close,IVVB11_tick_volume,IVVB11_spread,IVVB11_tick_volume,SPXB11_open,SPXB11_high,SPXB11_low,SPXB11_close,SPXB11_tick_volume,SPXB11_spread,SPXB11_tick_volume,SPXI11_open,SPXI11_high,SPXI11_low,SPXI11_close,SPXI11_tick_volume,SPXI11_spread,SPXI11_tick_volume
2022-03-15 12:22:00,7.14,7.14,7.14,7.14,37,1,3546,,,,,,,,287.71,287.8,287.71,287.73,7,1,7,8.79,8.79,8.79,8.79,1.0,1.0,1.0,164.57,164.57,164.36,164.36,3,1,3
2022-03-15 12:23:00,7.14,7.14,7.14,7.14,12,1,1216,,,,,,,,287.74,287.8,287.46,287.61,19,1,19,8.79,8.79,8.79,8.79,1.0,1.0,1.0,164.35,164.35,164.35,164.35,1,1,1
2022-03-15 12:24:00,7.14,7.14,7.14,7.14,18,1,1725,,,,,,,,287.75,287.85,287.75,287.85,8,1,8,8.8,8.8,8.8,8.8,1.0,1.0,1.0,164.08,164.08,164.08,164.08,1,1,1
2022-03-15 12:25:00,7.14,7.14,7.14,7.14,17,1,1414,,,,,,,,287.8,287.81,287.68,287.68,7,1,7,8.8,8.8,8.8,8.8,1.0,1.0,1.0,164.18,164.18,164.18,164.18,1,1,1
2022-03-15 12:32:00,7.13,7.13,7.13,7.13,1,1,200,,,,,,,,287.59,287.81,287.59,287.74,10,1,10,8.8,8.8,8.8,8.8,1.0,1.0,1.0,164.3,164.3,164.3,164.3,1,1,1
2022-03-15 12:47:00,7.15,7.15,7.15,7.15,1,1,1,,,,,,,,287.75,287.84,287.74,287.84,10,1,10,8.79,8.79,8.79,8.79,1.0,1.0,1.0,164.65,164.65,164.48,164.48,2,1,2
2022-03-15 12:55:00,7.1,7.1,7.1,7.1,1,1,6,,,,,,,,287.82,287.9,287.82,287.9,5,1,5,8.79,8.79,8.79,8.79,1.0,1.0,1.0,165.12,165.12,165.12,165.12,1,1,1
2022-03-15 13:42:00,7.15,7.15,7.15,7.15,1,1,1,,,,,,,,287.94,288.05,287.94,288.05,7,1,7,8.79,8.79,8.79,8.79,1.0,1.0,1.0,165.27,165.27,165.25,165.25,2,1,2
2022-03-15 14:16:00,7.13,7.13,7.13,7.13,1,1,30,,,,,,,,287.96,288.1,287.93,287.93,20,1,20,8.79,8.79,8.79,8.79,1.0,1.0,1.0,165.42,165.42,165.42,165.42,1,1,1
2022-03-15 14:23:00,7.13,7.13,7.13,7.13,1,1,10,,,,,,,,287.91,288.07,287.91,288.07,10,1,10,8.78,8.78,8.78,8.78,1.0,1.0,1.0,165.42,165.42,165.42,165.42,1,1,1
2022-03-15 14:30:00,7.12,7.12,7.12,7.12,1,1,20,,,,,,,,287.92,288.06,287.92,288.06,19,1,19,8.79,8.79,8.79,8.79,1.0,1.0,1.0,165.5,165.5,165.5,165.5,1,1,1
2022-03-15 14:31:00,7.11,7.11,7.11,7.11,1,1,4,,,,,,,,287.91,287.91,287.85,287.85,5,1,5,8.77,8.77,8.77,8.77,1.0,1.0,1.0,165.43,165.43,165.43,165.43,1,1,1
2022-03-15 14:32:00,7.12,7.12,7.12,7.12,3,1,25,,,,,,,,287.93,288.06,287.92,287.92,15,1,15,8.77,8.77,8.77,8.77,2.0,1.0,2.0,165.25,165.25,165.25,165.25,1,1,1
2022-03-15 14:48:00,7.12,7.12,7.12,7.12,2,1,2,,,,,,,,287.86,287.91,287.63,287.63,8,1,8,8.75,8.75,8.74,8.74,2.0,1.0,2.0,164.96,164.96,164.96,164.96,1,1,1
2022-03-15 14:57:00,7.13,7.13,7.13,7.13,1,1,1,,,,,,,,287.63,287.85,287.63,287.78,10,1,10,8.74,8.74,8.74,8.74,1.0,1.0,1.0,164.98,164.98,164.98,164.98,1,1,1
2022-03-15 15:05:00,7.12,7.12,7.12,7.12,2,1,3,,,,,,,,287.63,287.71,287.4,287.4,10,1,10,8.76,8.76,8.76,8.76,1.0,1.0,1.0,165.25,165.25,165.25,165.25,1,1,1
2022-03-15 15:14:00,7.12,7.12,7.12,7.12,3,1,15,,,,,,,,287.31,287.46,287.1,287.1,12,1,12,8.8,8.8,8.8,8.8,1.0,1.0,1.0,165.34,165.34,165.2,165.2,3,1,3
2022-03-15 15:19:00,7.12,7.12,7.12,7.12,1,1,1,,,,,,,,287.07,287.4,287.07,287.4,12,1,12,8.91,8.91,8.91,8.91,1.0,1.0,1.0,165.37,165.37,165.2,165.2,2,1,2
2022-03-15 15:23:00,7.09,7.09,7.09,7.09,2,1,11,,,,,,,,287.4,287.4,287.3,287.3,4,1,4,8.91,8.91,8.91,8.91,1.0,1.0,1.0,165.06,165.06,165.06,165.06,1,1,1
2022-03-15 15:28:00,7.09,7.09,7.09,7.09,1,1,1,,,,,,,,287.19,287.34,287.14,287.34,10,1,10,8.8,8.8,8.8,8.8,1.0,1.0,1.0,165.0,165.0,164.98,164.98,3,1,3
2022-03-15 15:46:00,7.12,7.13,7.12,7.13,3,1,117,,,,,,,,287.22,287.35,287.17,287.28,11,1,11,8.8,8.8,8.8,8.8,1.0,1.0,1.0,164.98,164.98,164.98,164.98,1,1,1
2022-03-15 15:52:00,7.12,7.12,7.11,7.11,6,1,3396,,,,,,,,287.1,287.43,287.07,287.43,13,1,13,8.77,8.77,8.77,8.77,2.0,1.0,2.0,164.9,164.9,164.9,164.9,1,1,1
2022-03-15 15:58:00,7.12,7.12,7.12,7.12,1,1,1,,,,,,,,287.54,287.54,287.54,287.54,2,1,2,8.76,8.76,8.76,8.76,1.0,1.0,1.0,164.9,164.9,164.9,164.9,1,1,1
2022-03-15 16:33:00,7.15,7.15,7.15,7.15,2,1,21,,,,,,,,287.46,287.53,287.43,287.51,4,1,4,8.76,8.76,8.76,8.76,1.0,1.0,1.0,165.14,165.14,165.14,165.14,1,1,1
2022-03-15 16:38:00,7.15,7.15,7.15,7.15,1,1,1,,,,,,,,287.5,287.57,287.5,287.57,4,1,4,8.75,8.75,8.75,8.75,3.0,1.0,3.0,165.13,165.13,165.13,165.13,1,1,1
2022-03-15 16:50:00,7.14,7.15,7.14,7.15,12,1,6059,,,,,,,,287.5,287.58,287.5,287.5,18,1,18,8.72,8.72,8.69,8.69,16.0,1.0,16.0,165.13,165.13,165.13,165.13,1,1,1
2022-03-16 10:12:00,7.45,7.45,7.31,7.31,4,1,29,,,,,,,,287.43,287.58,287.39,287.39,9,1,9,8.69,8.69,8.69,8.69,1.0,1.0,1.0,165.06,165.06,165.05,165.05,2,1,2
2022-03-16 10:33:00,7.24,7.24,7.24,7.24,1,1,13,,,,,,,,287.39,287.54,287.25,287.25,12,1,12,8.71,8.71,8.71,8.71,1.0,1.0,1.0,165.1,165.1,165.1,165.1,1,1,1
2022-03-16 10:45:00,7.22,7.22,7.22,7.22,3,1,85,,,,,,,,287.25,287.25,287.2,287.25,13,1,13,8.71,8.71,8.71,8.71,1.0,1.0,1.0,164.86,164.86,164.86,164.86,2,1,2
2022-03-16 10:50:00,7.24,7.24,7.24,7.24,1,1,1,,,,,,,,287.29,287.37,287.2,287.2,8,1,8,8.71,8.71,8.71,8.71,1.0,1.0,1.0,164.7,169.78,164.7,169.78,72,1,72
2022-03-16 10:55:00,7.25,7.26,7.25,7.26,3,1,200,,,,,,,,287.2,287.22,287.2,287.22,2,1,2,8.76,8.76,8.76,8.76,1.0,1.0,1.0,165.49,166.0,165.49,166.0,10,1,10
2022-03-16 11:00:00,7.24,7.24,7.24,7.24,1,1,1,,,,,,,,287.23,287.44,287.23,287.44,12,1,12,8.76,8.76,8.76,8.76,1.0,1.0,1.0,164.5,164.5,164.5,164.5,2,1,2
2022-03-16 11:35:00,7.27,7.27,7.27,7.27,1,1,2,,,,,,,,287.4,287.67,287.4,287.67,6,1,6,8.75,8.75,8.75,8.75,1.0,1.0,1.0,164.5,164.55,164.49,164.49,10,1,10
2022-03-16 11:45:00,7.2,7.2,7.2,7.2,1,1,25,,,,,,,,287.49,287.67,287.49,287.52,8,1,8,8.75,8.75,8.75,8.75,1.0,1.0,1.0,164.52,164.58,164.5,164.5,7,1,7
2022-03-16 11:48:00,7.25,7.25,7.25,7.25,2,1,5985,,,,,,,,287.42,287.42,287.42,287.42,4,1,4,8.75,8.75,8.75,8.75,1.0,1.0,1.0,164.51,164.51,164.48,164.5,6,1,6
2022-03-16 12:02:00,7.22,7.22,7.22,7.22,1,1,1,,,,,,,,287.44,287.65,287.44,287.65,9,1,9,8.75,8.75,8.75,8.75,1.0,1.0,1.0,164.48,164.49,164.39,164.46,9,1,9
2022-03-16 13:20:00,7.24,7.24,7.24,7.24,1,1,50,,,,,,,,287.57,287.72,287.57,287.65,8,1,8,8.75,8.75,8.75,8.75,1.0,1.0,1.0,164.46,164.5,164.46,164.5,6,1,6
2022-03-16 13:36:00,7.22,7.23,7.22,7.22,10,1,467,,,,,,,,287.68,287.9,287.68,287.9,10,1,10,8.76,8.76,8.76,8.76,1.0,1.0,1.0,164.5,165.25,164.34,164.41,8,1,8
2022-03-16 13:42:00,7.22,7.22,7.22,7.22,1,1,2,,,,,,,,287.89,287.96,287.89,287.96,4,1,4,8.76,8.76,8.76,8.76,1.0,1.0,1.0,164.65,165.09,164.34,164.47,9,1,9
2022-03-16 14:03:00,7.21,7.21,7.21,7.21,2,1,2,,,,,,,,288.01,288.06,287.9,288.0,13,1,13,8.76,8.76,8.76,8.76,1.0,1.0,1.0,164.51,164.58,164.51,164.58,7,1,7
2022-03-16 14:06:00,7.2,7.2,7.2,7.2,4,1,92,,,,,,,,287.9,288.16,287.9,288.16,11,1,11,8.76,8.76,8.76,8.76,1.0,1.0,1.0,164.62,164.62,164.51,164.51,6,1,6
2022-03-16 14:19:00,7.18,7.18,7.18,7.18,1,1,10,,,,,,,,287.91,288.07,287.91,288.06,4,1,4,8.76,8.76,8.76,8.76,1.0,1.0,1.0,164.53,164.55,164.47,164.51,8,1,8
2022-03-16 14:51:00,7.2,7.2,7.2,7.2,1,1,1,,,,,,,,287.9,288.0,287.85,288.0,7,1,7,8.8,8.8,8.8,8.8,1.0,1.0,1.0,164.53,164.53,164.53,164.53,1,1,1
2022-03-16 14:59:00,7.2,7.2,7.2,7.2,1,1,1,,,,,,,,287.85,288.08,287.85,288.08,13,1,13,8.76,8.76,8.76,8.76,1.0,1.0,1.0,164.62,164.62,164.62,164.62,1,1,1
2022-03-16 15:07:00,7.17,7.17,7.17,7.17,1,1,25,,,,,,,,288.09,288.09,288.0,288.0,8,1,8,8.75,8.75,8.75,8.75,1.0,1.0,1.0,164.87,164.87,164.87,164.87,1,1,1
2022-03-16 15:09:00,7.15,7.15,7.15,7.15,2,1,11,,,,,,,,287.97,288.0,287.96,288.0,4,1,4,8.75,8.75,8.75,8.75,1.0,1.0,1.0,164.9,164.9,164.9,164.9,3,1,3
2022-03-16 15:50:00,7.19,7.19,7.19,7.19,1,1,1,,,,,,,,287.89,288.03,287.89,288.03,4,1,4,8.75,8.75,8.75,8.75,1.0,1.0,1.0,165.02,165.02,165.02,165.02,1,1,1
2022-03-16 15:55:00,7.2,7.2,7.2,7.2,2,1,7,,,,,,,,287.96,288.16,287.96,288.02,10,1,10,8.85,8.85,8.85,8.85,2.0,1.0,2.0,165.0,165.0,165.0,165.0,1,1,1
2022-03-16 16:00:00,7.2,7.2,7.2,7.2,2,1,2,,,,,,,,287.97,288.02,287.95,287.95,10,1,10,8.85,8.85,8.85,8.85,1.0,1.0,1.0,165.19,165.19,165.19,165.19,1,1,1
2022-03-16 16:05:00,7.21,7.21,7.21,7.21,1,1,1,,,,,,,,288.06,288.06,287.94,287.95,4,1,4,8.85,8.85,8.85,8.85,1.0,1.0,1.0,165.21,165.21,165.21,165.21,1,1,1
2022-03-16 16:41:00,7.22,7.22,7.22,7.22,1,1,1,,,,,,,,287.91,287.95,287.9,287.95,4,1,4,8.85,8.92,8.85,8.92,5.0,1.0,5.0,165.38,165.38,165.23,165.23,2,1,2
2022-03-16 16:54:00,7.22,7.26,7.22,7.26,4,1,2780,,,,,,,,287.91,287.98,287.91,287.98,8,1,8,8.92,8.92,8.92,8.92,1.0,1.0,1.0,165.49,165.49,165.49,165.49,1,1,1
2022-03-17 10:06:00,7.45,7.45,7.45,7.45,4,1,40,,,,,,,,287.95,287.95,287.95,287.95,3,1,3,8.96,8.96,8.96,8.96,1.0,1.0,1.0,165.2,165.2,165.2,165.2,1,1,1
2022-03-17 10:07:00,7.27,7.27,7.27,7.27,1,1,10,,,,,,,,287.9,288.1,287.9,288.1,11,1,11,8.95,8.95,8.95,8.95,1.0,1.0,1.0,165.13,165.75,165.0,165.75,10,1,10
2022-03-17 10:18:00,7.26,7.41,7.26,7.26,4,1,550,,,,,,,,288.02,288.06,288.02,288.06,2,1,2,8.94,8.94,8.94,8.94,1.0,1.0,1.0,169.41,169.41,169.41,169.41,1,1,1
2022-03-17 10:19:00,7.26,7.26,7.26,7.26,3,1,210,,,,,,,,287.92,288.06,287.92,288.04,6,1,6,8.93,8.93,8.93,8.93,1.0,1.0,1.0,168.64,168.64,168.64,168.64,1,1,1
2022-03-17 10:27:00,7.2,7.2,7.2,7.2,2,1,60,,,,,,,,287.97,288.03,287.84,287.93,8,1,8,8.94,8.94,8.94,8.94,1.0,1.0,1.0,168.24,168.24,168.24,168.24,1,1,1
2022-03-17 10:28:00,7.23,7.23,7.23,7.23,9,1,900,,,,,,,,287.89,288.02,287.89,288.02,7,1,7,8.9,8.9,8.9,8.9,1.0,1.0,1.0,167.65,167.65,167.65,167.65,1,1,1
2022-03-17 10:29:00,7.23,7.23,7.23,7.23,11,1,1850,,,,,,,,287.95,288.08,287.95,288.08,3,1,3,8.91,8.91,8.91,8.91,1.0,1.0,1.0,167.61,167.61,167.61,167.61,1,1,1
2022-03-17 10:34:00,7.2,7.2,7.2,7.2,11,1,881,,,,,,,,287.94,288.12,287.94,288.12,8,1,8,8.91,8.91,8.91,8.91,1.0,1.0,1.0,167.15,167.15,167.0,167.0,2,1,2
2022-03-17 10:35:00,7.21,7.22,7.21,7.22,3,1,150,,,,,,,,288.17,288.17,288.0,288.08,8,1,8,8.9,8.9,8.9,8.9,1.0,1.0,1.0,167.14,167.14,167.14,167.14,1,1,1
2022-03-17 10:46:00,7.22,7.22,7.21,7.21,4,1,700,,,,,,,,288.14,288.24,288.12,288.17,13,1,13,8.91,8.91,8.91,8.91,1.0,1.0,1.0,167.08,167.08,167.08,167.08,1,1,1
2022-03-17 11:06:00,7.2,7.2,7.18,7.18,5,1,1700,,,,,,,,288.18,288.18,288.05,288.16,7,1,7,8.9,8.9,8.9,8.9,2.0,1.0,2.0,167.08,167.08,167.08,167.08,1,1,1
2022-03-17 11:16:00,7.19,7.19,7.19,7.19,1,1,72,,,,,,,,288.11,288.17,288.11,288.17,7,1,7,8.9,8.9,8.9,8.9,1.0,1.0,1.0,167.0,167.0,167.0,167.0,1,1,1
2022-03-17 11:21:00,7.2,7.2,7.2,7.2,1,1,1,,,,,,,,288.15,288.25,288.15,288.25,7,1,7,8.92,8.92,8.92,8.92,1.0,1.0,1.0,167.08,167.08,167.08,167.08,1,1,1
2022-03-17 11:35:00,7.2,7.2,7.2,7.2,4,1,16,,,,,,,,288.24,288.25,288.06,288.25,9,1,9,8.88,8.88,8.88,8.88,1.0,1.0,1.0,167.16,167.16,167.16,167.16,1,1,1
2022-03-17 11:52:00,7.2,7.2,7.2,7.2,2,1,15,,,,,,,,288.06,288.21,288.06,288.08,3,1,3,8.93,8.93,8.93,8.93,1.0,1.0,1.0,167.84,167.84,167.84,167.84,1,1,1
2022-03-17 12:02:00,7.23,7.23,7.23,7.23,1,1,54,,,,,,,,288.11,288.11,288.08,288.11,6,1,6,8.91,8.91,8.91,8.91,1.0,1.0,1.0,167.71,167.71,167.71,167.71,1,1,1
2022-03-17 12:55:00,7.26,7.26,7.26,7.26,1,1,9,,,,,,,,288.05,288.07,287.83,287.94,8,1,8,8.91,8.91,8.91,8.91,1.0,1.0,1.0,167.81,167.81,167.81,167.81,1,1,1
2022-03-17 12:57:00,7.26,7.26,7.26,7.26,1,1,1,,,,,,,,287.71,287.91,287.71,287.91,3,1,3,8.88,8.88,8.88,8.88,1.0,1.0,1.0,167.81,167.81,167.81,167.81,1,1,1
2022-03-17 13:11:00,7.23,7.23,7.23,7.23,1,1,1,,,,,,,,287.71,287.71,287.55,287.55,12,1,12,8.9,8.9,8.9,8.9,1.0,1.0,1.0,168.0,168.0,168.0,168.0,1,1,1
2022-03-17 13:18:00,7.26,7.26,7.26,7.26,1,1,100,,,,,,,,287.51,287.51,287.51,287.51,2,1,2,8.91,8.91,8.91,8.91,1.0,1.0,1.0,168.2,168.2,168.2,168.2,1,1,1
2022-03-17 15:44:00,7.29,7.29,7.21,7.29,17,1,901,,,,,,,,287.46,287.53,287.36,287.53,17,1,17,8.92,8.92,8.92,8.92,1.0,1.0,1.0,168.6,168.6,168.6,168.6,1,1,1
2022-03-17 15:49:00,7.29,7.29,7.29,7.29,1,1,4,,,,,,,,287.62,287.66,287.35,287.35,18,1,18,8.88,8.88,8.87,8.87,2.0,1.0,2.0,168.72,168.72,168.72,168.72,1,1,1
2022-03-17 16:02:00,7.3,7.3,7.3,7.3,2,1,3,,,,,,,,287.35,287.44,287.35,287.44,3,1,3,8.87,8.87,8.87,8.87,1.0,1.0,1.0,169.0,169.0,169.0,169.0,1,1,1
2022-03-17 16:04:00,7.32,7.32,7.32,7.32,1,1,100,,,,,,,,287.35,287.44,287.35,287.44,3,1,3,8.87,8.87,8.87,8.87,1.0,1.0,1.0,169.07,169.07,169.07,169.07,1,1,1
2022-03-17 16:08:00,7.33,7.33,7.33,7.33,1,1,5,,,,,,,,287.35,287.44,287.2,287.32,15,1,15,8.86,8.86,8.77,8.77,5.0,1.0,5.0,169.18,169.18,169.18,169.18,1,1,1
2022-03-17 16:25:00,7.31,7.31,7.31,7.31,1,1,1,,,,,,,,287.32,287.43,287.2,287.35,28,1,28,8.79,8.79,8.79,8.79,1.0,1.0,1.0,169.1,169.1,169.1,169.1,1,1,1
2022-03-17 16:28:00,7.34,7.34,7.34,7.34,1,1,100,,,,,,,,287.36,287.37,287.3,287.3,5,1,5,8.78,8.78,8.78,8.78,1.0,1.0,1.0,169.1,169.1,169.1,169.1,1,1,1
2022-03-17 16:51:00,7.37,7.37,7.36,7.36,4,1,1339,,,,,,,,287.25,287.4,287.21,287.4,11,1,11,8.78,8.78,8.78,8.78,1.0,1.0,1.0,169.13,169.13,169.13,169.13,1,1,1
2022-03-18 10:08:00,7.3,7.3,7.3,7.3,1,1,100,,,,,,,,287.25,287.37,287.07,287.18,19,1,19,8.78,8.78,8.76,8.76,2.0,1.0,2.0,169.13,169.13,169.13,169.13,1,1,1
2022-03-18 11:22:00,7.43,7.43,7.43,7.43,1,1,10,,,,,,,,287.23,287.24,287.23,287.24,4,1,4,8.79,8.79,8.79,8.79,1.0,1.0,1.0,169.1,169.1,169.1,169.1,1,1,1
2022-03-18 11:28:00,7.46,7.47,7.46,7.47,26,1,2413,,,,,,,,287.18,287.35,287.18,287.35,12,1,12,8.82,8.82,8.82,8.82,1.0,1.0,1.0,168.95,168.95,168.95,168.95,1,1,1
2022-03-18 11:39:00,7.47,7.47,7.47,7.47,1,1,45,,,,,,,,287.39,287.5,287.36,287.37,16,1,16,8.82,8.82,8.82,8.82,1.0,1.0,1.0,169.0,169.0,169.0,169.0,1,1,1
2022-03-18 11:51:00,7.46,7.46,7.46,7.46,1,1,7,,,,,,,,287.38,287.38,287.18,287.2,15,1,15,8.83,8.83,8.83,8.83,1.0,1.0,1.0,169.47,169.47,169.47,169.47,1,1,1
2022-03-18 12:08:00,7.46,7.46,7.46,7.46,1,1,10,,,,,,,,287.11,287.23,287.11,287.16,17,1,17,8.84,8.84,8.84,8.84,1.0,1.0,1.0,169.38,169.38,169.38,169.38,1,1,1
2022-03-18 12:14:00,7.46,7.46,7.45,7.45,12,1,1337,,,,,,,,287.12,287.23,287.11,287.11,3,1,3,8.83,8.83,8.83,8.83,1.0,1.0,1.0,169.38,169.38,169.38,169.38,1,1,1
2022-03-18 12:19:00,7.46,7.46,7.46,7.46,1,1,1,,,,,,,,287.12,287.22,287.1,287.19,5,1,5,8.82,8.82,8.82,8.82,1.0,1.0,1.0,169.38,169.38,169.38,169.38,1,1,1
2022-03-18 12:50:00,7.48,7.48,7.48,7.48,1,1,57,,,,,,,,287.08,287.14,287.03,287.03,9,1,9,8.86,8.86,8.86,8.86,1.0,1.0,1.0,169.66,169.66,169.66,169.66,1,1,1
2022-03-18 12:56:00,7.48,7.48,7.48,7.48,2,1,81,,,,,,,,287.03,287.22,287.03,287.06,12,1,12,8.83,8.83,8.83,8.83,1.0,1.0,1.0,169.65,169.65,169.65,169.65,6,1,6
2022-03-18 13:01:00,7.48,7.48,7.48,7.48,1,1,1,,,,,,,,287.09,287.28,287.09,287.22,8,1,8,8.85,8.85,8.85,8.85,1.0,1.0,1.0,169.74,169.82,169.74,169.82,3,1,3
2022-03-18 13:07:00,7.48,7.48,7.48,7.48,9,1,701,,,,,,,,287.22,287.23,287.22,287.22,7,1,7,8.85,8.85,8.85,8.85,1.0,1.0,1.0,169.74,169.74,169.74,169.74,1,1,1
2022-03-18 13:12:00,7.5,7.5,7.5,7.5,14,1,1400,,,,,,,,287.23,287.47,287.19,287.31,31,1,31,8.89,8.89,8.89,8.89,1.0,1.0,1.0,169.5,169.51,169.5,169.51,2,1,2
2022-03-18 13:13:00,7.5,7.5,7.5,7.5,3,1,76,,,,,,,,287.31,287.41,287.31,287.37,5,1,5,8.89,8.89,8.89,8.89,1.0,1.0,1.0,169.77,169.77,169.77,169.77,1,1,1
2022-03-18 13:39:00,7.51,7.51,7.5,7.5,4,1,300,,,,,,,,287.25,287.47,287.25,287.47,6,1,6,8.89,8.89,8.89,8.89,1.0,1.0,1.0,170.0,170.0,170.0,170.0,1,1,1
2022-03-18 14:15:00,7.55,7.55,7.55,7.55,1,1,5,,,,,,,,287.33,287.33,287.06,287.24,8,1,8,8.89,8.89,8.89,8.89,2.0,1.0,2.0,169.89,169.89,169.89,169.89,1,1,1
2022-03-18 14:17:00,7.55,7.55,7.55,7.55,4,1,296,,,,,,,,287.21,287.26,287.2,287.2,5,1,5,8.91,8.91,8.91,8.91,1.0,1.0,1.0,169.91,169.91,169.91,169.91,1,1,1
2022-03-18 14:23:00,7.55,7.55,7.55,7.55,4,1,97,,,,,,,,287.04,287.18,287.04,287.08,7,1,7,8.93,8.93,8.93,8.93,1.0,1.0,1.0,169.5,169.5,169.5,169.5,1,1,1
2022-03-18 14:28:00,7.55,7.55,7.55,7.55,1,1,2,,,,,,,,287.0,287.04,286.93,287.04,13,1,13,8.94,8.94,8.94,8.94,1.0,1.0,1.0,169.0,169.0,169.0,169.0,1,1,1
2022-03-18 15:16:00,7.57,7.57,7.57,7.57,1,1,1,,,,,,,,286.91,287.05,286.91,287.05,11,1,11,9.0,9.2,9.0,9.2,6.0,1.0,6.0,168.96,168.96,168.96,168.96,1,1,1
2022-03-18 15:25:00,7.55,7.55,7.55,7.55,2,1,18,,,,,,,,286.95,287.07,286.95,287.07,10,1,10,9.19,9.19,9.19,9.19,1.0,1.0,1.0,168.76,169.0,168.76,169.0,6,1,6
2022-03-18 15:32:00,7.55,7.55,7.55,7.55,2,1,2,,,,,,,,286.97,286.97,286.89,286.95,5,1,5,8.96,8.96,8.96,8.96,1.0,1.0,1.0,171.45,171.45,170.49,170.49,2,1,2
2022-03-18 15:41:00,7.5600000000000005,7.5600000000000005,7.54,7.5600000000000005,6,1,1821,,,,,,,,286.87,287.06,286.87,287.06,16,1,16,8.97,8.97,8.97,8.97,1.0,1.0,1.0,170.49,170.49,170.49,170.49,1,1,1
2022-03-18 15:46:00,7.55,7.55,7.55,7.55,1,1,1,,,,,,,,287.03,287.17,286.94,286.94,8,1,8,8.94,8.94,8.94,8.94,1.0,1.0,1.0,170.82,170.82,170.82,170.82,4,1,4
2022-03-18 16:07:00,7.57,7.57,7.57,7.57,1,1,38,,,,,,,,286.82,287.05,286.82,287.02,16,1,16,8.93,8.93,8.93,8.93,1.0,1.0,1.0,171.24,171.32,171.24,171.32,4,1,4
2022-03-18 16:20:00,7.59,7.59,7.59,7.59,2,1,32,,,,,,,,286.88,287.05,286.88,287.05,6,1,6,8.95,8.95,8.95,8.95,1.0,1.0,1.0,171.32,171.45,171.32,171.45,2,1,2
2022-03-18 16:32:00,7.6,7.6,7.6,7.6,1,1,1,,,,,,,,286.96,287.15,286.96,287.15,10,1,10,8.98,8.98,8.98,8.98,1.0,1.0,1.0,171.34,171.34,171.34,171.34,1,1,1
2022-03-18 16:46:00,7.6,7.6,7.58,7.58,3,1,1817,,,,,,,,287.12,287.14,287.01,287.1,14,1,14,8.95,8.95,8.95,8.95,1.0,1.0,1.0,171.34,171.34,171.34,171.34,2,1,2
2022-03-21 10:05:00,7.48,7.48,7.48,7.48,2,1,10,,,,,,,,287.0,287.1,286.97,287.1,5,1,5,8.99,8.99,8.99,8.99,1.0,1.0,1.0,171.15,171.15,171.15,171.15,1,1,1
2022-03-21 10:06:00,7.5,7.5,7.5,7.5,1,1,9,,,,,,,,286.92,287.0,286.79,287.0,11,1,11,8.94,8.94,8.94,8.94,1.0,1.0,1.0,171.46,171.46,171.46,171.46,1,1,1
2022-03-21 10:07:00,7.62,7.62,7.62,7.62,1,1,1,,,,,,,,286.92,287.04,286.91,287.0,9,1,9,8.92,8.92,8.92,8.92,1.0,1.0,1.0,171.48,171.48,171.48,171.48,1,1,1
2022-03-21 10:18:00,7.63,7.63,7.63,7.63,1,1,4,,,,,,,,287.0,287.12,287.0,287.12,7,1,7,8.93,8.93,8.93,8.93,1.0,1.0,1.0,171.49,171.49,171.49,171.49,1,1,1
2022-03-21 10:22:00,7.66,7.67,7.66,7.67,3,1,200,,,,,,,,287.0,287.0,287.0,287.0,3,1,3,8.92,8.92,8.92,8.92,1.0,1.0,1.0,171.01,171.01,171.01,171.01,1,1,1
2022-03-21 10:25:00,7.65,7.65,7.64,7.64,2,1,175,,,,,,,,286.96,287.19,286.96,287.19,16,1,16,8.92,8.92,8.92,8.92,1.0,1.0,1.0,170.83,170.83,170.83,170.83,1,1,1
2022-03-21 10:50:00,7.58,7.58,7.5,7.57,33,1,3042,,,,,,,,287.08,287.21,287.08,287.21,14,1,14,8.9,8.9,8.9,8.9,1.0,1.0,1.0,170.87,170.87,170.87,170.87,1,1,1
2022-03-21 10:51:00,7.57,7.57,7.5600000000000005,7.57,18,1,1027,,,,,,,,287.24,287.24,287.11,287.11,4,1,4,8.9,8.9,8.9,8.9,1.0,1.0,1.0,170.63,170.63,170.63,170.63,1,1,1
2022-03-21 10:55:00,7.57,7.57,7.57,7.57,1,1,2,,,,,,,,287.12,287.26,287.11,287.26,19,1,19,8.85,8.85,8.85,8.85,1.0,1.0,1.0,170.76,170.76,170.76,170.76,1,1,1
2022-03-21 11:31:00,7.53,7.53,7.53,7.53,1,1,1,,,,,,,,287.24,287.24,287.13,287.13,3,1,3,8.86,8.86,8.86,8.86,2.0,1.0,2.0,170.74,170.74,170.74,170.74,1,1,1
2022-03-21 12:16:00,7.59,7.6,7.59,7.6,3,1,116,,,,,,,,287.13,287.2,287.13,287.13,6,1,6,8.86,8.86,8.86,8.86,1.0,1.0,1.0,171.35,171.35,171.35,171.35,1,1,1
