date,META11_open,META11_high,META11_low,META11_close,META11_tick_volume,META11_spread,META11_real_volume,ETHE11_open,ETHE11_high,ETHE11_low,ETHE11_close,ETHE11_tick_volume,ETHE11_spread,ETHE11_tick_volume,WEB311_open,WEB311_high,WEB311_low,WEB311_close,WEB311_tick_volume,WEB311_spread,WEB311_tick_volume,NFTS11_open,NFTS11_high,NFTS11_low,NFTS11_close,NFTS11_tick_volume,NFTS11_spread,NFTS11_tick_volume,BLOK11_open,BLOK11_high,BLOK11_low,BLOK11_close,BLOK11_tick_volume,BLOK11_spread,BLOK11_tick_volume
2022-07-21 15:08:00,48.49,48.49,48.49,48.49,1,1,1,50.19,50.19,50.19,50.19,1,1,1,41.75,41.75,41.75,41.75,1,1,1,79.0,79.4,78.11,79.4,7,1,7,,,,,,,
2022-07-21 15:09:00,48.49,48.5,48.49,48.5,2,1,20,50.1,50.1,50.1,50.1,1,1,1,41.75,41.75,41.75,41.75,1,1,1,79.4,79.5,79.4,79.5,4,1,4,,,,,,,
2022-07-21 15:26:00,47.02,47.02,47.02,47.02,1,1,5,50.1,50.1,50.1,50.1,1,1,1,41.75,41.75,41.75,41.75,1,1,1,79.5,79.95,79.5,79.95,3,1,3,,,,,,,
2022-07-21 16:08:00,48.47,48.99,48.47,48.99,3,1,35,49.91,49.91,49.91,49.91,2,1,2,41.81,41.81,41.14,41.14,3,1,3,79.84,79.84,79.84,79.84,1,1,1,,,,,,,
2022-07-21 16:09:00,49.14,49.14,49.14,49.14,1,1,15,50.04,50.04,50.04,50.04,1,1,1,41.81,41.81,41.81,41.81,2,1,2,79.79,81.87,79.79,81.87,9,1,9,,,,,,,
2022-07-21 16:11:00,47.2,47.2,47.1,47.1,2,1,80,49.91,50.05,49.91,50.05,2,1,2,41.87,41.87,41.87,41.87,1,1,1,81.44,81.44,80.5,80.5,12,1,12,,,,,,,
2022-07-21 16:27:00,49.0,49.0,49.0,49.0,1,1,25,50.05,50.05,50.05,50.05,3,1,3,41.87,41.87,41.87,41.87,2,1,2,80.5,80.5,79.9,79.9,11,1,11,,,,,,,
2022-07-21 16:35:00,49.22,49.22,49.22,49.22,1,1,50,50.05,50.05,50.05,50.05,2,1,2,41.93,41.93,41.87,41.87,2,1,2,79.84,80.8,79.21,79.21,9,1,9,,,,,,,
2022-07-21 16:48:00,49.49,49.49,49.22,49.22,2,1,7,50.04,50.04,50.04,50.04,1,1,1,41.91,41.91,41.91,41.91,2,1,2,79.12,79.7,79.02,79.02,15,1,15,,,,,,,
2022-07-21 16:50:00,47.11,47.11,47.02,47.02,3,1,63,50.04,50.04,50.04,50.04,1,1,1,41.91,41.91,41.91,41.91,1,1,1,79.69,79.69,79.67,79.67,2,1,2,,,,,,,
2022-07-21 16:54:00,49.14,49.49,49.14,49.14,6,1,107,50.04,50.04,50.04,50.04,1,1,1,41.91,41.91,41.91,41.91,1,1,1,79.66,79.67,79.66,79.67,2,1,2,,,,,,,
2022-07-22 10:06:00,49.99,49.99,48.11,48.11,8,1,754,50.03,50.04,50.03,50.04,2,1,2,41.85,41.85,41.85,41.85,1,1,1,79.65,79.65,79.65,79.65,4,1,4,,,,,,,
2022-07-22 10:16:00,49.97,49.98,49.97,49.98,4,1,10,50.04,50.05,50.04,50.05,2,1,2,42.21,42.21,42.21,42.21,1,1,1,79.12,79.12,79.03,79.03,3,1,3,,,,,,,
2022-07-22 10:18:00,48.22,48.22,48.22,48.22,1,1,2,50.05,50.05,50.05,50.05,1,1,1,41.85,41.85,41.85,41.85,1,1,1,79.49,79.5,79.49,79.5,2,1,2,,,,,,,
2022-07-22 10:22:00,49.93,49.93,49.93,49.93,3,1,150,50.05,50.05,50.05,50.05,1,1,1,41.85,41.85,41.85,41.85,2,1,2,79.5,79.5,79.5,79.5,2,1,2,,,,,,,
2022-07-22 10:24:00,49.91,49.91,49.91,49.91,32,1,300,50.05,50.05,50.05,50.05,1,1,1,41.85,41.85,41.85,41.85,2,1,2,79.49,80.0,79.49,80.0,3,1,3,,,,,,,
2022-07-22 10:43:00,48.9,48.9,48.9,48.9,2,1,150,50.0,50.0,50.0,50.0,3,1,3,41.79,41.79,41.79,41.79,1,1,1,80.0,80.0,79.51,79.51,6,1,6,,,,,,,
2022-07-22 10:45:00,48.54,49.88,48.54,49.88,3,1,9,50.05,50.05,50.05,50.05,1,1,1,41.85,41.85,41.85,41.85,1,1,1,79.99,80.8,79.99,80.8,6,1,6,,,,,,,
2022-07-22 11:02:00,48.54,48.54,48.54,48.54,1,1,6,50.03,50.03,49.97,49.97,2,1,2,41.0,41.0,39.02,39.02,9,1,9,81.0,81.5,81.0,81.5,3,1,3,,,,,,,
2022-07-22 11:06:00,49.69,49.7,49.69,49.7,2,1,11,50.1,50.1,50.1,50.1,1,1,1,43.0,43.0,43.0,43.0,5,1,5,80.89,80.98,80.89,80.98,4,1,4,,,,,,,
2022-07-22 11:13:00,48.54,48.54,48.54,48.54,1,1,1,50.25,50.25,50.25,50.25,1,1,1,42.53,42.53,42.53,42.53,1,1,1,80.7,80.97,80.7,80.97,2,1,2,,,,,,,
2022-07-22 11:23:00,49.59,49.6,49.59,49.6,2,1,6,50.25,50.25,50.25,50.25,1,1,1,42.52,42.52,42.52,42.52,2,1,2,80.97,81.4,80.51,80.51,12,1,12,,,,,,,
2022-07-22 11:33:00,49.5,49.5,49.5,49.5,1,1,1,50.25,50.25,50.25,50.25,1,1,1,42.3,42.3,42.3,42.3,1,1,1,81.1,81.1,80.51,80.51,2,1,2,,,,,,,
2022-07-22 11:41:00,48.71,48.71,48.71,48.71,1,1,2,50.25,50.25,50.25,50.25,1,1,1,42.4,42.4,42.4,42.4,1,1,1,80.52,80.99,80.51,80.99,3,1,3,,,,,,,
2022-07-22 11:53:00,48.71,48.71,48.71,48.71,1,1,1,50.25,50.25,50.25,50.25,1,1,1,42.0,42.0,42.0,42.0,2,1,2,80.9,80.9,80.89,80.89,2,1,2,,,,,,,
2022-07-22 12:19:00,49.15,49.84,49.15,49.84,61,1,600,50.25,50.25,50.25,50.25,1,1,1,41.8,41.8,41.8,41.8,1,1,1,80.58,80.58,80.5,80.5,4,1,4,,,,,,,
2022-07-22 12:27:00,49.82,49.82,49.82,49.82,1,1,2,50.25,50.25,50.25,50.25,1,1,1,41.7,41.7,41.7,41.7,2,1,2,80.75,80.75,80.75,80.75,1,1,1,,,,,,,
2022-07-22 12:39:00,48.71,48.71,48.71,48.71,1,1,1,50.9,50.9,50.9,50.9,1,1,1,41.7,41.7,41.7,41.7,1,1,1,80.73,80.74,80.73,80.74,3,1,3,,,,,,,
2022-07-22 12:51:00,49.78,49.79,49.78,49.79,2,1,4,50.4,50.4,50.4,50.4,2,1,2,41.65,41.65,41.65,41.65,1,1,1,80.51,81.0,80.5,81.0,4,1,4,,,,,,,
2022-07-22 12:58:00,48.71,48.71,48.65,48.65,3,1,16,50.35,50.35,50.35,50.35,1,1,1,41.25,41.25,41.25,41.25,17,1,17,81.0,81.55,81.0,81.55,3,1,3,,,,,,,
2022-07-22 13:10:00,49.67,49.68,49.67,49.68,3,1,13,50.33,50.33,50.25,50.25,6,1,6,40.71,40.71,40.71,40.71,3,1,3,83.0,83.0,83.0,83.0,2,1,2,,,,,,,
2022-07-22 13:12:00,48.63,48.63,48.63,48.63,1,1,1,50.5,50.5,50.5,50.5,1,1,1,40.9,40.9,40.9,40.9,1,1,1,82.39,82.39,82.29,82.29,2,1,2,,,,,,,
2022-07-22 13:16:00,49.67,49.68,48.62,48.62,4,1,16,50.5,50.5,50.5,50.5,1,1,1,40.73,40.73,40.73,40.73,1,1,1,82.19,82.19,82.19,82.19,1,1,1,,,,,,,
2022-07-22 13:32:00,49.64,49.64,49.64,49.64,1,1,1,50.5,50.5,50.5,50.5,1,1,1,40.5,40.5,40.2,40.2,4,1,4,82.0,82.0,81.98,81.98,2,1,2,,,,,,,
2022-07-22 13:53:00,48.63,48.63,48.5,48.5,4,1,49,50.49,50.65,50.49,50.65,4,1,4,40.35,40.35,40.35,40.35,1,1,1,81.87,81.87,81.87,81.87,1,1,1,,,,,,,
2022-07-22 14:01:00,48.5,48.5,48.5,48.5,1,1,10,50.5,50.5,50.5,50.5,1,1,1,40.35,40.35,40.35,40.35,1,1,1,81.87,81.87,81.01,81.01,9,1,9,,,,,,,
2022-07-22 14:02:00,48.79,48.79,48.5,48.5,2,1,9,50.5,50.5,50.5,50.5,1,1,1,40.35,40.35,40.35,40.35,1,1,1,81.87,81.87,81.87,81.87,1,1,1,,,,,,,
2022-07-22 14:30:00,48.8,48.8,48.8,48.8,1,1,1,50.5,50.5,50.5,50.5,1,1,1,40.35,40.65,40.35,40.65,3,1,3,81.79,81.79,81.0,81.0,4,1,4,,,,,,,
2022-07-22 14:36:00,48.8,48.8,48.8,48.8,1,1,1,50.41,50.41,50.4,50.4,2,1,2,40.35,40.35,40.35,40.35,1,1,1,81.79,81.9,81.78,81.9,6,1,6,,,,,,,
2022-07-22 14:51:00,48.8,48.8,48.8,48.8,1,1,1,50.5,50.5,50.5,50.5,1,1,1,40.35,40.35,40.35,40.35,1,1,1,81.89,81.89,81.01,81.01,2,1,2,,,,,,,
2022-07-22 14:59:00,48.8,49.0,48.8,49.0,2,1,8,50.49,50.5,50.49,50.5,2,1,2,40.5,41.55,40.5,41.55,9,1,9,81.89,82.0,81.89,82.0,3,1,3,,,,,,,
2022-07-22 15:05:00,48.5,48.5,48.5,48.5,1,1,1,50.5,50.5,50.5,50.5,1,1,1,41.65,41.65,41.65,41.65,1,1,1,81.98,81.98,81.98,81.98,3,1,3,,,,,,,
2022-07-22 15:16:00,49.0,49.0,49.0,49.0,1,1,1,50.41,50.41,50.41,50.41,1,1,1,41.63,42.0,41.63,42.0,7,1,7,81.98,81.98,81.98,81.98,1,1,1,,,,,,,
2022-07-22 15:22:00,49.0,49.0,49.0,49.0,1,1,4,50.41,50.41,50.25,50.25,5,1,5,41.7,41.7,40.8,40.8,9,1,9,81.97,81.97,81.05,81.05,2,1,2,,,,,,,
2022-07-22 15:25:00,48.5,48.5,48.5,48.5,1,1,1,50.2,50.44,50.02,50.44,7,1,7,40.95,40.95,40.95,40.95,2,1,2,81.97,81.97,81.97,81.97,1,1,1,,,,,,,
2022-07-22 15:38:00,48.5,48.5,48.0,48.0,6,1,106,50.3,50.3,50.3,50.3,1,1,1,40.95,40.95,40.95,40.95,1,1,1,81.06,81.06,81.06,81.06,2,1,2,,,,,,,
2022-07-22 15:39:00,48.0,48.0,45.11,45.11,8,1,76,50.2,50.2,50.01,50.01,3,1,3,40.8,40.8,40.21,40.21,11,1,11,81.9,81.9,81.9,81.9,1,1,1,,,,,,,
2022-07-22 15:50:00,48.0,48.01,47.64,47.64,5,1,12,50.29,50.29,50.29,50.29,1,1,1,40.35,40.35,40.35,40.35,1,1,1,81.9,81.9,81.9,81.9,2,1,2,,,,,,,
2022-07-22 15:53:00,48.8,48.8,48.8,48.8,1,1,1,50.01,50.29,50.01,50.27,3,1,3,40.35,40.35,40.35,40.35,1,1,1,81.9,81.9,81.9,81.9,1,1,1,,,,,,,
2022-07-22 15:58:00,47.21,47.21,47.21,47.21,1,1,1,50.25,50.25,50.25,50.25,4,1,4,39.4,39.4,39.4,39.4,1,1,1,81.5,81.5,81.5,81.5,2,1,2,,,,,,,
2022-07-22 16:01:00,48.8,48.8,48.8,48.8,5,1,228,50.1,50.1,50.1,50.1,1,1,1,39.75,39.75,39.75,39.75,1,1,1,81.9,81.9,81.9,81.9,1,1,1,,,,,,,
2022-07-22 16:10:00,47.25,47.25,47.25,47.25,1,1,1,50.1,50.1,50.1,50.1,1,1,1,39.75,39.75,39.75,39.75,1,1,1,81.5,81.9,81.5,81.9,2,1,2,,,,,,,
2022-07-22 16:15:00,48.8,48.8,48.8,48.8,2,1,200,50.19,50.19,50.19,50.19,1,1,1,39.75,39.75,39.75,39.75,1,1,1,81.9,81.9,81.9,81.9,1,1,1,,,,,,,
2022-07-22 16:24:00,47.25,47.25,47.25,47.25,1,1,1,50.14,50.14,50.14,50.14,1,1,1,39.75,39.75,39.75,39.75,1,1,1,81.1,81.1,81.06,81.06,2,1,2,,,,,,,
2022-07-22 16:27:00,48.8,48.8,47.29,47.29,5,1,110,49.49,49.49,48.5,48.8,22,1,22,40.63,40.63,40.63,40.63,1,1,1,81.89,81.89,81.89,81.89,2,1,2,,,,,,,
2022-07-22 16:28:00,48.9,48.9,47.29,47.29,3,1,51,48.5,48.5,48.23,48.23,5,1,5,40.5,40.5,40.5,40.5,1,1,1,81.89,81.89,81.05,81.89,6,1,6,,,,,,,
2022-07-22 16:33:00,48.8,48.8,48.8,48.8,2,1,100,48.37,48.37,48.37,48.37,4,1,4,40.01,40.01,40.01,40.01,2,1,2,81.05,81.05,81.05,81.05,1,1,1,,,,,,,
2022-07-22 16:34:00,48.8,48.8,48.8,48.8,2,1,100,48.38,48.39,48.38,48.39,2,1,2,40.31,40.31,40.31,40.31,1,1,1,81.05,81.05,81.05,81.05,1,1,1,,,,,,,
2022-07-22 16:36:00,48.8,48.8,47.29,47.29,3,1,101,48.39,48.39,48.37,48.39,4,1,4,39.91,39.91,39.9,39.9,10,1,10,81.05,81.05,81.05,81.05,1,1,1,,,,,,,
2022-07-22 16:37:00,48.8,48.8,47.29,47.29,3,1,101,48.48,48.48,48.37,48.37,2,1,2,40.24,40.24,40.24,40.24,1,1,1,81.05,81.78,81.05,81.78,2,1,2,,,,,,,
2022-07-22 16:41:00,48.95,49.0,47.52,47.52,6,1,313,48.32,48.32,48.32,48.32,1,1,1,39.75,39.75,39.11,39.11,7,1,7,81.78,81.78,81.0,81.0,2,1,2,,,,,,,
2022-07-22 16:53:00,49.64,49.69,49.64,49.69,8,1,596,48.4,48.46,48.4,48.46,3,1,3,39.39,39.39,39.39,39.39,1,1,1,81.78,81.78,81.0,81.0,3,1,3,,,,,,,
2022-07-25 10:06:00,49.5,49.5,49.0,49.0,2,1,13,48.48,48.48,48.32,48.32,4,1,4,40.54,40.54,40.54,40.54,1,1,1,81.87,81.87,81.87,81.87,1,1,1,,,,,,,
2022-07-25 10:12:00,49.0,49.0,49.0,49.0,1,1,2,48.32,48.35,48.32,48.32,4,1,4,42.36,42.36,42.36,42.36,2,1,2,81.5,81.5,81.5,81.5,1,1,1,,,,,,,
2022-07-25 10:25:00,47.52,47.52,47.52,47.52,1,1,1,48.3,48.3,48.28,48.28,4,1,4,42.35,42.35,42.35,42.35,2,1,2,81.87,81.87,81.01,81.01,10,1,10,,,,,,,
2022-07-25 10:28:00,47.52,47.52,47.52,47.52,1,1,1,48.41,48.41,48.27,48.27,3,1,3,42.35,42.35,42.35,42.35,1,1,1,81.87,82.8,81.87,82.8,4,1,4,,,,,,,
2022-07-25 10:57:00,47.63,47.63,47.62,47.62,3,1,20,48.2,48.3,48.2,48.3,3,1,3,42.35,42.35,42.35,42.35,1,1,1,82.8,82.8,82.0,82.0,2,1,2,,,,,,,
2022-07-25 11:31:00,49.41,49.43,49.41,49.43,4,1,32,48.29,48.29,48.27,48.27,2,1,2,42.55,42.55,42.5,42.5,3,1,3,82.0,82.0,82.0,82.0,1,1,1,,,,,,,
2022-07-25 11:36:00,49.43,49.43,49.43,49.43,1,1,1,48.27,48.27,48.09,48.09,9,1,9,42.0,42.0,39.5,39.5,5,1,5,82.64,82.64,81.03,81.03,5,1,5,,,,,,,
2022-07-25 11:46:00,47.68,47.68,47.68,47.68,1,1,3,48.3,48.3,48.3,48.3,5,1,5,38.96,38.96,38.96,38.96,1,1,1,81.03,82.65,81.01,82.65,6,1,6,,,,,,,
2022-07-25 12:44:00,49.4,49.4,49.4,49.4,1,1,1,48.3,48.3,48.3,48.3,1,1,1,39.02,39.02,39.02,39.02,1,1,1,82.65,82.65,82.65,82.65,2,1,2,,,,,,,
2022-07-25 13:28:00,48.02,48.02,48.02,48.02,1,1,10,48.3,48.35,48.3,48.35,11,1,11,39.21,39.21,39.21,39.21,1,1,1,82.59,82.59,82.59,82.59,1,1,1,,,,,,,
2022-07-25 13:31:00,49.38,49.38,49.38,49.38,1,1,2,48.45,48.45,48.45,48.45,6,1,6,39.21,39.21,39.21,39.21,1,1,1,82.59,82.59,82.59,82.59,1,1,1,,,,,,,
2022-07-25 13:34:00,49.38,49.39,49.38,49.39,2,1,10,48.45,48.45,48.45,48.45,3,1,3,39.0,39.0,38.56,38.56,3,1,3,82.58,82.58,82.58,82.58,1,1,1,,,,,,,
2022-07-25 13:41:00,48.11,49.39,48.11,49.39,3,1,11,48.4,48.45,48.4,48.45,2,1,2,38.56,38.56,38.56,38.56,1,1,1,82.0,82.0,82.0,82.0,1,1,1,,,,,,,
2022-07-25 14:23:00,48.13,48.13,47.6,47.6,16,1,2018,48.39,48.39,48.35,48.35,4,1,4,38.6,38.6,38.6,38.6,1,1,1,82.39,82.39,82.0,82.0,5,1,5,,,,,,,
2022-07-25 14:25:00,47.52,47.52,47.52,47.52,1,1,1,48.35,48.49,48.28,48.49,13,1,13,39.55,39.55,39.55,39.55,1,1,1,82.0,82.0,82.0,82.0,1,1,1,,,,,,,
2022-07-25 14:29:00,47.58,47.58,47.58,47.58,1,1,1,48.4,48.4,48.4,48.4,6,1,6,39.66,39.92,39.66,39.92,2,1,2,81.99,81.99,81.01,81.01,5,1,5,,,,,,,
2022-07-25 14:32:00,47.0,47.0,47.0,47.0,1,1,50,48.46,48.46,48.45,48.45,4,1,4,39.47,39.47,39.47,39.47,1,1,1,81.05,81.05,81.05,81.05,1,1,1,,,,,,,
2022-07-25 14:34:00,46.67,46.67,46.67,46.67,1,1,10,48.39,48.39,48.39,48.39,1,1,1,39.44,39.44,39.44,39.44,2,1,2,81.5,81.8,81.5,81.8,2,1,2,,,,,,,
2022-07-25 14:40:00,46.67,46.67,46.67,46.67,1,1,200,48.4,48.4,48.4,48.4,6,1,6,38.68,38.68,38.56,38.56,6,1,6,81.8,81.8,81.01,81.01,27,1,27,,,,,,,
2022-07-25 14:42:00,46.17,46.17,46.15,46.15,3,1,235,48.44,48.44,48.44,48.44,1,1,1,38.56,38.56,38.56,38.56,1,1,1,84.99,84.99,84.99,84.99,8,1,8,,,,,,,
2022-07-25 14:44:00,46.14,46.14,46.14,46.14,1,1,1,48.4,48.43,48.4,48.43,4,1,4,38.56,38.56,38.56,38.56,1,1,1,84.98,84.98,84.98,84.98,2,1,2,,,,,,,
2022-07-25 14:45:00,46.14,46.14,46.14,46.14,2,1,12,48.29,48.5,48.29,48.5,5,1,5,40.19,40.19,40.19,40.19,1,1,1,84.99,84.99,84.99,84.99,1,1,1,,,,,,,
2022-07-25 14:56:00,45.41,45.41,45.39,45.39,5,1,232,48.5,48.5,48.5,48.5,5,1,5,40.0,40.0,40.0,40.0,1,1,1,84.95,84.99,84.95,84.99,2,1,2,,,,,,,
2022-07-25 15:02:00,45.41,45.41,45.41,45.41,1,1,3,48.5,48.5,48.4,48.4,4,1,4,40.0,40.0,40.0,40.0,1,1,1,84.9,84.9,84.9,84.9,1,1,1,,,,,,,
2022-07-25 15:13:00,46.05,46.06,46.05,46.06,2,1,21,48.73,48.73,48.66,48.66,2,1,2,42.0,42.0,42.0,42.0,1,1,1,84.83,84.83,84.83,84.83,1,1,1,,,,,,,
2022-07-25 15:51:00,46.01,46.01,46.01,46.01,1,1,2,48.62,48.62,48.62,48.62,2,1,2,40.5,40.5,40.3,40.3,3,1,3,84.83,84.83,84.83,84.83,7,1,7,,,,,,,
2022-07-25 15:57:00,46.65,46.65,46.65,46.65,1,1,1,48.6,48.6,48.6,48.6,1,1,1,40.2,40.2,40.15,40.15,2,1,2,84.69,84.83,84.69,84.83,2,1,2,,,,,,,
2022-07-25 16:08:00,46.65,46.65,46.65,46.65,1,1,2,48.66,48.66,48.66,48.66,1,1,1,40.1,40.1,39.0,39.0,15,1,15,84.83,84.83,84.83,84.83,2,1,2,,,,,,,
2022-07-25 16:35:00,46.4,46.64,46.4,46.64,2,1,10,48.6,48.6,48.6,48.6,1,1,1,39.0,39.0,39.0,39.0,1,1,1,84.8,84.8,84.8,84.8,1,1,1,,,,,,,
2022-07-25 16:46:00,46.01,46.01,46.01,46.01,1,1,3,48.55,48.55,48.55,48.55,3,1,3,39.0,39.0,39.0,39.0,1,1,1,84.8,84.8,84.8,84.8,2,1,2,,,,,,,
2022-07-25 16:52:00,46.64,46.64,46.64,46.64,1,1,3,48.59,48.59,48.59,48.59,1,1,1,39.0,39.0,39.0,39.0,1,1,1,84.7,84.7,84.7,84.7,4,1,4,,,,,,,
2022-07-26 10:14:00,45.1,45.1,45.0,45.0,2,1,47,48.6,48.6,48.6,48.6,1,1,1,39.0,39.0,39.0,39.0,3,1,3,82.15,82.15,82.15,82.15,7,1,7,,,,,,,
2022-07-26 10:17:00,42.99,42.99,42.72,42.72,3,1,600,48.5,48.5,48.47,48.47,4,1,4,38.98,38.98,38.98,38.98,1,1,1,82.16,82.16,82.15,82.15,2,1,2,,,,,,,
2022-07-26 10:18:00,42.16,42.16,42.1,42.1,8,1,187,48.65,48.65,48.65,48.65,1,1,1,39.2,39.2,39.2,39.2,2,1,2,82.15,82.15,82.15,82.15,1,1,1,,,,,,,
2022-07-26 10:19:00,42.1,42.1,41.16,41.16,2,1,9,48.71,48.75,48.71,48.75,2,1,2,39.4,39.4,39.4,39.4,1,1,1,83.0,83.0,83.0,83.0,1,1,1,,,,,,,
2022-07-26 10:21:00,42.1,42.1,41.15,41.15,8,1,837,48.96,48.96,48.8,48.8,2,1,2,39.4,39.4,39.4,39.4,1,1,1,82.99,82.99,82.0,82.0,9,1,9,,,,,,,
2022-07-26 10:22:00,41.15,41.15,41.15,41.15,3,1,1884,48.77,48.77,48.77,48.77,6,1,6,39.5,40.0,39.5,40.0,6,1,6,81.11,81.11,80.81,80.81,13,1,13,,,,,,,
2022-07-26 10:37:00,44.75,44.75,44.75,44.75,2,1,6,48.7,48.7,48.7,48.7,1,1,1,40.1,40.4,40.1,40.4,4,1,4,80.0,80.0,79.98,79.98,5,1,5,,,,,,,
2022-07-26 10:43:00,43.99,43.99,43.99,43.99,6,1,1012,48.74,48.74,48.74,48.74,1,1,1,40.5,41.0,40.5,41.0,4,1,4,79.98,79.98,79.98,79.98,1,1,1,,,,,,,
2022-07-26 10:44:00,43.01,43.01,43.0,43.0,2,1,27,48.77,48.77,48.77,48.77,1,1,1,41.0,41.0,41.0,41.0,6,1,6,79.97,80.09,79.97,80.09,4,1,4,,,,,,,
2022-07-26 10:47:00,43.0,43.0,42.0,42.01,5,1,215,48.8,48.8,48.8,48.8,1,1,1,40.8,40.8,40.5,40.5,2,1,2,80.09,80.09,79.1,79.1,3,1,3,,,,,,,
2022-07-26 10:56:00,43.49,43.49,43.49,43.49,1,1,1,49.0,49.08,49.0,49.08,2,1,2,40.4,40.4,40.4,40.4,1,1,1,79.99,79.99,79.99,79.99,3,1,3,,,,,,,
2022-07-26 11:19:00,43.37,43.37,43.37,43.37,1,1,6,48.98,48.98,48.98,48.98,1,1,1,40.5,40.5,40.5,40.5,1,1,1,79.1,79.1,79.1,79.1,1,1,1,,,,,,,
2022-07-26 11:47:00,43.0,43.37,43.0,43.37,2,1,105,48.81,48.81,48.81,48.81,1,1,1,40.3,40.3,40.2,40.2,2,1,2,79.1,79.1,79.0,79.0,2,1,2,,,,,,,
2022-07-26 11:53:00,43.33,43.33,43.33,43.33,1,1,12,48.98,48.98,48.84,48.84,2,1,2,40.2,40.2,40.1,40.1,5,1,5,79.0,79.0,79.0,79.0,1,1,1,,,,,,,
2022-07-26 11:54:00,43.33,43.33,43.33,43.33,1,1,13,48.84,48.84,48.84,48.84,1,1,1,40.04,40.04,40.04,40.04,1,1,1,80.0,80.0,80.0,80.0,2,1,2,,,,,,,
2022-07-26 11:58:00,43.33,43.33,43.33,43.33,1,1,6,48.9,48.9,48.9,48.9,1,1,1,40.3,40.3,40.3,40.3,1,1,1,80.0,80.0,79.01,79.01,7,1,7,,,,,,,
2022-07-26 12:03:00,43.37,43.37,43.37,43.37,1,1,1,48.9,48.99,48.9,48.99,2,1,2,40.4,41.68,40.4,41.68,2,1,2,80.0,80.0,80.0,80.0,1,1,1,,,,,,,
2022-07-26 12:07:00,43.37,43.38,43.37,43.38,3,1,15,48.9,48.93,48.9,48.93,2,1,2,39.0,39.0,39.0,39.0,4,1,4,79.98,82.24,79.98,82.24,4,1,4,,,,,,,
2022-07-26 12:33:00,42.02,42.02,42.01,42.01,3,1,32,48.93,48.93,48.83,48.83,4,1,4,39.7,40.5,39.7,40.5,9,1,9,82.14,82.14,82.14,82.14,2,1,2,,,,,,,
2022-07-26 12:48:00,42.01,42.01,42.01,42.01,1,1,20,48.83,48.83,48.8,48.8,4,1,4,40.3,40.3,40.1,40.1,5,1,5,81.98,81.98,81.98,81.98,1,1,1,,,,,,,
2022-07-26 12:50:00,41.85,41.85,41.85,41.85,1,1,25,48.78,48.8,48.78,48.8,2,1,2,40.3,40.3,40.3,40.3,1,1,1,81.95,81.95,81.95,81.95,1,1,1,,,,,,,
2022-07-26 12:56:00,42.81,42.9,42.81,42.9,23,1,250,48.8,48.8,48.8,48.8,1,1,1,40.4,40.4,40.4,40.4,1,1,1,81.94,81.94,81.94,81.94,1,1,1,,,,,,,
2022-07-26 13:00:00,42.5,42.5,42.5,42.5,1,1,14,48.72,48.72,48.72,48.72,1,1,1,40.2,40.2,40.1,40.1,2,1,2,80.0,80.0,80.0,80.0,2,1,2,,,,,,,
2022-07-26 13:01:00,41.57,41.57,41.57,41.57,1,1,2,48.7,48.7,48.7,48.7,2,1,2,40.1,40.1,40.1,40.1,2,1,2,80.39,80.39,80.39,80.39,1,1,1,,,,,,,
2022-07-26 13:12:00,42.89,42.89,42.89,42.89,1,1,2,48.63,48.63,48.6,48.6,3,1,3,40.3,40.3,40.3,40.3,1,1,1,80.39,80.39,80.39,80.39,1,1,1,,,,,,,
2022-07-26 13:13:00,42.9,42.9,42.9,42.9,1,1,10,48.64,48.64,48.64,48.64,1,1,1,40.4,40.4,40.4,40.4,1,1,1,80.39,80.39,80.0,80.0,4,1,4,,,,,,,
2022-07-26 13:15:00,42.0,42.0,42.0,42.0,1,1,1,48.6,48.6,48.6,48.6,1,1,1,40.4,40.4,40.4,40.4,1,1,1,81.2,81.2,81.2,81.2,1,1,1,,,,,,,
2022-07-26 13:29:00,41.57,41.57,41.57,41.57,1,1,8,48.5,48.56,48.35,48.56,4,1,4,40.4,40.4,40.4,40.4,1,1,1,80.99,80.99,80.99,80.99,1,1,1,,,,,,,
2022-07-26 13:30:00,41.57,41.57,41.57,41.57,1,1,2,48.7,48.7,48.7,48.7,1,1,1,40.4,40.4,40.4,40.4,1,1,1,80.01,80.01,80.01,80.01,1,1,1,,,,,,,
2022-07-26 13:33:00,41.56,41.56,41.4,41.4,8,1,168,48.85,48.85,48.85,48.85,1,1,1,40.4,40.4,40.4,40.4,1,1,1,80.02,80.02,80.01,80.01,2,1,2,,,,,,,
2022-07-26 13:34:00,41.4,41.4,41.3,41.3,11,1,72,48.85,48.85,48.85,48.85,1,1,1,40.2,40.2,40.2,40.2,1,1,1,80.01,80.01,80.01,80.01,1,1,1,,,,,,,
2022-07-26 13:35:00,41.3,41.3,41.3,41.3,1,1,1,48.78,48.78,48.78,48.78,1,1,1,40.4,40.4,40.4,40.4,1,1,1,79.5,80.25,79.01,80.25,10,1,10,,,,,,,
2022-07-26 13:36:00,41.3,41.3,41.14,41.14,9,1,635,48.8,48.8,48.8,48.8,1,1,1,40.2,40.2,40.2,40.2,1,1,1,79.9,79.9,79.9,79.9,1,1,1,,,,,,,
