date;ticker;close;open;high;low
04/08/1932;LBMA_gold_index;20,69;;;
05/08/1932;LBMA_gold_index;20,69;;;
08/08/1932;LBMA_gold_index;20,69;;;
09/08/1932;LBMA_gold_index;20,69;;;
10/08/1932;LBMA_gold_index;20,69;;;
11/08/1932;LBMA_gold_index;20,69;;;
12/08/1932;LBMA_gold_index;20,69;;;
15/08/1932;LBMA_gold_index;20,69;;;
16/08/1932;LBMA_gold_index;20,69;;;
17/08/1932;LBMA_gold_index;20,69;;;
18/08/1932;LBMA_gold_index;20,69;;;
19/08/1932;LBMA_gold_index;20,69;;;
22/08/1932;LBMA_gold_index;20,69;;;
23/08/1932;LBMA_gold_index;20,69;;;
24/08/1932;LBMA_gold_index;20,69;;;
25/08/1932;LBMA_gold_index;20,69;;;
26/08/1932;LBMA_gold_index;20,69;;;
29/08/1932;LBMA_gold_index;20,69;;;
30/08/1932;LBMA_gold_index;20,69;;;
31/08/1932;LBMA_gold_index;20,69;;;
01/09/1932;LBMA_gold_index;20,69;;;
02/09/1932;LBMA_gold_index;20,69;;;
05/09/1932;LBMA_gold_index;20,69;;;
06/09/1932;LBMA_gold_index;20,69;;;
07/09/1932;LBMA_gold_index;20,69;;;
08/09/1932;LBMA_gold_index;20,69;;;
09/09/1932;LBMA_gold_index;20,69;;;
12/09/1932;LBMA_gold_index;20,69;;;
13/09/1932;LBMA_gold_index;20,69;;;
14/09/1932;LBMA_gold_index;20,69;;;
15/09/1932;LBMA_gold_index;20,69;;;
16/09/1932;LBMA_gold_index;20,69;;;
19/09/1932;LBMA_gold_index;20,69;;;
20/09/1932;LBMA_gold_index;20,69;;;
21/09/1932;LBMA_gold_index;20,69;;;
22/09/1932;LBMA_gold_index;20,69;;;
23/09/1932;LBMA_gold_index;20,69;;;
26/09/1932;LBMA_gold_index;20,69;;;
27/09/1932;LBMA_gold_index;20,69;;;
28/09/1932;LBMA_gold_index;20,69;;;
29/09/1932;LBMA_gold_index;20,69;;;
30/09/1932;LBMA_gold_index;20,69;;;
03/10/1932;LBMA_gold_index;20,69;;;
04/10/1932;LBMA_gold_index;20,69;;;
05/10/1932;LBMA_gold_index;20,69;;;
06/10/1932;LBMA_gold_index;20,69;;;
07/10/1932;LBMA_gold_index;20,69;;;
10/10/1932;LBMA_gold_index;20,69;;;
11/10/1932;LBMA_gold_index;20,69;;;
12/10/1932;LBMA_gold_index;20,69;;;
13/10/1932;LBMA_gold_index;20,69;;;
14/10/1932;LBMA_gold_index;20,69;;;
17/10/1932;LBMA_gold_index;20,69;;;
18/10/1932;LBMA_gold_index;20,69;;;
19/10/1932;LBMA_gold_index;20,69;;;
20/10/1932;LBMA_gold_index;20,69;;;
21/10/1932;LBMA_gold_index;20,69;;;
24/10/1932;LBMA_gold_index;20,69;;;
25/10/1932;LBMA_gold_index;20,69;;;
26/10/1932;LBMA_gold_index;20,69;;;
27/10/1932;LBMA_gold_index;20,69;;;
28/10/1932;LBMA_gold_index;20,69;;;
31/10/1932;LBMA_gold_index;20,69;;;
01/11/1932;LBMA_gold_index;20,69;;;
02/11/1932;LBMA_gold_index;20,69;;;
03/11/1932;LBMA_gold_index;20,69;;;
04/11/1932;LBMA_gold_index;20,69;;;
07/11/1932;LBMA_gold_index;20,69;;;
08/11/1932;LBMA_gold_index;20,69;;;
09/11/1932;LBMA_gold_index;20,69;;;
10/11/1932;LBMA_gold_index;20,69;;;
11/11/1932;LBMA_gold_index;20,69;;;
14/11/1932;LBMA_gold_index;20,69;;;
15/11/1932;LBMA_gold_index;20,69;;;
16/11/1932;LBMA_gold_index;20,69;;;
17/11/1932;LBMA_gold_index;20,69;;;
18/11/1932;LBMA_gold_index;20,69;;;
21/11/1932;LBMA_gold_index;20,69;;;
22/11/1932;LBMA_gold_index;20,69;;;
23/11/1932;LBMA_gold_index;20,69;;;
24/11/1932;LBMA_gold_index;20,69;;;
25/11/1932;LBMA_gold_index;20,69;;;
28/11/1932;LBMA_gold_index;20,69;;;
29/11/1932;LBMA_gold_index;20,69;;;
30/11/1932;LBMA_gold_index;20,69;;;
01/12/1932;LBMA_gold_index;20,69;;;
02/12/1932;LBMA_gold_index;20,69;;;
05/12/1932;LBMA_gold_index;20,69;;;
06/12/1932;LBMA_gold_index;20,69;;;
07/12/1932;LBMA_gold_index;20,69;;;
08/12/1932;LBMA_gold_index;20,69;;;
09/12/1932;LBMA_gold_index;20,69;;;
12/12/1932;LBMA_gold_index;20,69;;;
13/12/1932;LBMA_gold_index;20,69;;;
14/12/1932;LBMA_gold_index;20,69;;;
15/12/1932;LBMA_gold_index;20,69;;;
16/12/1932;LBMA_gold_index;20,69;;;
19/12/1932;LBMA_gold_index;20,69;;;
20/12/1932;LBMA_gold_index;20,69;;;
21/12/1932;LBMA_gold_index;20,69;;;
22/12/1932;LBMA_gold_index;20,69;;;
23/12/1932;LBMA_gold_index;20,69;;;
26/12/1932;LBMA_gold_index;20,69;;;
27/12/1932;LBMA_gold_index;20,69;;;
28/12/1932;LBMA_gold_index;20,69;;;
29/12/1932;LBMA_gold_index;20,69;;;
30/12/1932;LBMA_gold_index;20,69;;;
02/01/1933;LBMA_gold_index;20,69;;;
03/01/1933;LBMA_gold_index;20,69;;;
04/01/1933;LBMA_gold_index;20,69;;;
05/01/1933;LBMA_gold_index;20,69;;;
06/01/1933;LBMA_gold_index;20,69;;;
09/01/1933;LBMA_gold_index;20,69;;;
10/01/1933;LBMA_gold_index;20,69;;;
11/01/1933;LBMA_gold_index;20,69;;;
12/01/1933;LBMA_gold_index;20,69;;;
13/01/1933;LBMA_gold_index;20,69;;;
16/01/1933;LBMA_gold_index;20,69;;;
17/01/1933;LBMA_gold_index;20,69;;;
18/01/1933;LBMA_gold_index;20,69;;;
19/01/1933;LBMA_gold_index;20,69;;;
20/01/1933;LBMA_gold_index;20,69;;;
23/01/1933;LBMA_gold_index;20,69;;;
24/01/1933;LBMA_gold_index;20,69;;;
25/01/1933;LBMA_gold_index;20,69;;;
26/01/1933;LBMA_gold_index;20,69;;;
27/01/1933;LBMA_gold_index;20,69;;;
30/01/1933;LBMA_gold_index;20,69;;;
31/01/1933;LBMA_gold_index;26,33;;;
01/02/1933;LBMA_gold_index;26,33;;;
02/02/1933;LBMA_gold_index;26,33;;;
03/02/1933;LBMA_gold_index;26,33;;;
06/02/1933;LBMA_gold_index;26,33;;;
07/02/1933;LBMA_gold_index;26,33;;;
08/02/1933;LBMA_gold_index;26,33;;;
09/02/1933;LBMA_gold_index;26,33;;;
10/02/1933;LBMA_gold_index;26,33;;;
13/02/1933;LBMA_gold_index;26,33;;;
14/02/1933;LBMA_gold_index;26,33;;;
15/02/1933;LBMA_gold_index;26,33;;;
16/02/1933;LBMA_gold_index;26,33;;;
17/02/1933;LBMA_gold_index;26,33;;;
20/02/1933;LBMA_gold_index;26,33;;;
21/02/1933;LBMA_gold_index;26,33;;;
22/02/1933;LBMA_gold_index;26,33;;;
23/02/1933;LBMA_gold_index;26,33;;;
24/02/1933;LBMA_gold_index;26,33;;;
27/02/1933;LBMA_gold_index;26,33;;;
28/02/1933;LBMA_gold_index;26,33;;;
01/03/1933;LBMA_gold_index;26,33;;;
02/03/1933;LBMA_gold_index;26,33;;;
03/03/1933;LBMA_gold_index;26,33;;;
06/03/1933;LBMA_gold_index;26,33;;;
07/03/1933;LBMA_gold_index;26,33;;;
08/03/1933;LBMA_gold_index;26,33;;;
09/03/1933;LBMA_gold_index;26,33;;;
10/03/1933;LBMA_gold_index;26,33;;;
13/03/1933;LBMA_gold_index;26,33;;;
14/03/1933;LBMA_gold_index;26,33;;;
15/03/1933;LBMA_gold_index;26,33;;;
16/03/1933;LBMA_gold_index;26,33;;;
17/03/1933;LBMA_gold_index;26,33;;;
20/03/1933;LBMA_gold_index;26,33;;;
21/03/1933;LBMA_gold_index;26,33;;;
22/03/1933;LBMA_gold_index;26,33;;;
23/03/1933;LBMA_gold_index;26,33;;;
24/03/1933;LBMA_gold_index;26,33;;;
27/03/1933;LBMA_gold_index;26,33;;;
28/03/1933;LBMA_gold_index;26,33;;;
29/03/1933;LBMA_gold_index;26,33;;;
30/03/1933;LBMA_gold_index;26,33;;;
31/03/1933;LBMA_gold_index;26,33;;;
03/04/1933;LBMA_gold_index;26,33;;;
04/04/1933;LBMA_gold_index;26,33;;;
05/04/1933;LBMA_gold_index;26,33;;;
06/04/1933;LBMA_gold_index;26,33;;;
07/04/1933;LBMA_gold_index;26,33;;;
10/04/1933;LBMA_gold_index;26,33;;;
11/04/1933;LBMA_gold_index;26,33;;;
12/04/1933;LBMA_gold_index;26,33;;;
13/04/1933;LBMA_gold_index;26,33;;;
14/04/1933;LBMA_gold_index;26,33;;;
17/04/1933;LBMA_gold_index;26,33;;;
18/04/1933;LBMA_gold_index;26,33;;;
19/04/1933;LBMA_gold_index;26,33;;;
20/04/1933;LBMA_gold_index;26,33;;;
21/04/1933;LBMA_gold_index;26,33;;;
24/04/1933;LBMA_gold_index;26,33;;;
25/04/1933;LBMA_gold_index;26,33;;;
26/04/1933;LBMA_gold_index;26,33;;;
27/04/1933;LBMA_gold_index;26,33;;;
28/04/1933;LBMA_gold_index;26,33;;;
01/05/1933;LBMA_gold_index;26,33;;;
02/05/1933;LBMA_gold_index;26,33;;;
03/05/1933;LBMA_gold_index;26,33;;;
04/05/1933;LBMA_gold_index;26,33;;;
05/05/1933;LBMA_gold_index;26,33;;;
08/05/1933;LBMA_gold_index;26,33;;;
09/05/1933;LBMA_gold_index;26,33;;;
10/05/1933;LBMA_gold_index;26,33;;;
11/05/1933;LBMA_gold_index;26,33;;;
12/05/1933;LBMA_gold_index;26,33;;;
15/05/1933;LBMA_gold_index;26,33;;;
16/05/1933;LBMA_gold_index;26,33;;;
17/05/1933;LBMA_gold_index;26,33;;;
18/05/1933;LBMA_gold_index;26,33;;;
19/05/1933;LBMA_gold_index;26,33;;;
22/05/1933;LBMA_gold_index;26,33;;;
23/05/1933;LBMA_gold_index;26,33;;;
24/05/1933;LBMA_gold_index;26,33;;;
25/05/1933;LBMA_gold_index;26,33;;;
26/05/1933;LBMA_gold_index;26,33;;;
29/05/1933;LBMA_gold_index;26,33;;;
30/05/1933;LBMA_gold_index;26,33;;;
31/05/1933;LBMA_gold_index;26,33;;;
01/06/1933;LBMA_gold_index;26,33;;;
02/06/1933;LBMA_gold_index;26,33;;;
05/06/1933;LBMA_gold_index;26,33;;;
06/06/1933;LBMA_gold_index;26,33;;;
07/06/1933;LBMA_gold_index;26,33;;;
08/06/1933;LBMA_gold_index;26,33;;;
09/06/1933;LBMA_gold_index;26,33;;;
12/06/1933;LBMA_gold_index;26,33;;;
13/06/1933;LBMA_gold_index;26,33;;;
14/06/1933;LBMA_gold_index;26,33;;;
15/06/1933;LBMA_gold_index;26,33;;;
16/06/1933;LBMA_gold_index;26,33;;;
19/06/1933;LBMA_gold_index;26,33;;;
20/06/1933;LBMA_gold_index;26,33;;;
21/06/1933;LBMA_gold_index;26,33;;;
22/06/1933;LBMA_gold_index;26,33;;;
23/06/1933;LBMA_gold_index;26,33;;;
26/06/1933;LBMA_gold_index;26,33;;;
27/06/1933;LBMA_gold_index;26,33;;;
28/06/1933;LBMA_gold_index;26,33;;;
29/06/1933;LBMA_gold_index;26,33;;;
30/06/1933;LBMA_gold_index;26,33;;;
03/07/1933;LBMA_gold_index;26,33;;;
04/07/1933;LBMA_gold_index;26,33;;;
05/07/1933;LBMA_gold_index;26,33;;;
06/07/1933;LBMA_gold_index;26,33;;;
07/07/1933;LBMA_gold_index;26,33;;;
10/07/1933;LBMA_gold_index;26,33;;;
11/07/1933;LBMA_gold_index;26,33;;;
12/07/1933;LBMA_gold_index;26,33;;;
13/07/1933;LBMA_gold_index;26,33;;;
14/07/1933;LBMA_gold_index;26,33;;;
17/07/1933;LBMA_gold_index;26,33;;;
18/07/1933;LBMA_gold_index;26,33;;;
19/07/1933;LBMA_gold_index;26,33;;;
20/07/1933;LBMA_gold_index;26,33;;;
21/07/1933;LBMA_gold_index;26,33;;;
24/07/1933;LBMA_gold_index;26,33;;;
25/07/1933;LBMA_gold_index;26,33;;;
26/07/1933;LBMA_gold_index;26,33;;;
27/07/1933;LBMA_gold_index;26,33;;;
28/07/1933;LBMA_gold_index;26,33;;;
31/07/1933;LBMA_gold_index;26,33;;;
01/08/1933;LBMA_gold_index;26,33;;;
02/08/1933;LBMA_gold_index;26,33;;;
03/08/1933;LBMA_gold_index;26,33;;;
04/08/1933;LBMA_gold_index;26,33;;;
07/08/1933;LBMA_gold_index;26,33;;;
08/08/1933;LBMA_gold_index;26,33;;;
09/08/1933;LBMA_gold_index;26,33;;;
10/08/1933;LBMA_gold_index;26,33;;;
11/08/1933;LBMA_gold_index;26,33;;;
14/08/1933;LBMA_gold_index;26,33;;;
15/08/1933;LBMA_gold_index;26,33;;;
16/08/1933;LBMA_gold_index;26,33;;;
17/08/1933;LBMA_gold_index;26,33;;;
18/08/1933;LBMA_gold_index;26,33;;;
21/08/1933;LBMA_gold_index;26,33;;;
22/08/1933;LBMA_gold_index;26,33;;;
23/08/1933;LBMA_gold_index;26,33;;;
24/08/1933;LBMA_gold_index;26,33;;;
25/08/1933;LBMA_gold_index;26,33;;;
28/08/1933;LBMA_gold_index;26,33;;;
29/08/1933;LBMA_gold_index;26,33;;;
30/08/1933;LBMA_gold_index;26,33;;;
31/08/1933;LBMA_gold_index;26,33;;;
01/09/1933;LBMA_gold_index;26,33;;;
04/09/1933;LBMA_gold_index;26,33;;;
05/09/1933;LBMA_gold_index;26,33;;;
06/09/1933;LBMA_gold_index;26,33;;;
07/09/1933;LBMA_gold_index;26,33;;;
08/09/1933;LBMA_gold_index;26,33;;;
11/09/1933;LBMA_gold_index;26,33;;;
12/09/1933;LBMA_gold_index;26,33;;;
13/09/1933;LBMA_gold_index;26,33;;;
14/09/1933;LBMA_gold_index;26,33;;;
15/09/1933;LBMA_gold_index;26,33;;;
18/09/1933;LBMA_gold_index;26,33;;;
19/09/1933;LBMA_gold_index;26,33;;;
20/09/1933;LBMA_gold_index;26,33;;;
21/09/1933;LBMA_gold_index;26,33;;;
22/09/1933;LBMA_gold_index;26,33;;;
25/09/1933;LBMA_gold_index;26,33;;;
26/09/1933;LBMA_gold_index;26,33;;;
27/09/1933;LBMA_gold_index;26,33;;;
28/09/1933;LBMA_gold_index;26,33;;;
29/09/1933;LBMA_gold_index;26,33;;;
02/10/1933;LBMA_gold_index;26,33;;;
03/10/1933;LBMA_gold_index;26,33;;;
04/10/1933;LBMA_gold_index;26,33;;;
05/10/1933;LBMA_gold_index;26,33;;;
06/10/1933;LBMA_gold_index;26,33;;;
09/10/1933;LBMA_gold_index;26,33;;;
10/10/1933;LBMA_gold_index;26,33;;;
11/10/1933;LBMA_gold_index;26,33;;;
12/10/1933;LBMA_gold_index;26,33;;;
13/10/1933;LBMA_gold_index;26,33;;;
16/10/1933;LBMA_gold_index;26,33;;;
17/10/1933;LBMA_gold_index;26,33;;;
18/10/1933;LBMA_gold_index;26,33;;;
19/10/1933;LBMA_gold_index;26,33;;;
20/10/1933;LBMA_gold_index;26,33;;;
23/10/1933;LBMA_gold_index;26,33;;;
24/10/1933;LBMA_gold_index;26,33;;;
25/10/1933;LBMA_gold_index;26,33;;;
26/10/1933;LBMA_gold_index;26,33;;;
27/10/1933;LBMA_gold_index;26,33;;;
30/10/1933;LBMA_gold_index;26,33;;;
31/10/1933;LBMA_gold_index;26,33;;;
01/11/1933;LBMA_gold_index;26,33;;;
02/11/1933;LBMA_gold_index;26,33;;;
03/11/1933;LBMA_gold_index;26,33;;;
06/11/1933;LBMA_gold_index;26,33;;;
07/11/1933;LBMA_gold_index;26,33;;;
08/11/1933;LBMA_gold_index;26,33;;;
09/11/1933;LBMA_gold_index;26,33;;;
10/11/1933;LBMA_gold_index;26,33;;;
13/11/1933;LBMA_gold_index;26,33;;;
14/11/1933;LBMA_gold_index;26,33;;;
15/11/1933;LBMA_gold_index;26,33;;;
16/11/1933;LBMA_gold_index;26,33;;;
17/11/1933;LBMA_gold_index;26,33;;;
20/11/1933;LBMA_gold_index;26,33;;;
21/11/1933;LBMA_gold_index;26,33;;;
22/11/1933;LBMA_gold_index;26,33;;;
23/11/1933;LBMA_gold_index;26,33;;;
24/11/1933;LBMA_gold_index;26,33;;;
27/11/1933;LBMA_gold_index;26,33;;;
28/11/1933;LBMA_gold_index;26,33;;;
29/11/1933;LBMA_gold_index;26,33;;;
30/11/1933;LBMA_gold_index;26,33;;;
01/12/1933;LBMA_gold_index;26,33;;;
04/12/1933;LBMA_gold_index;26,33;;;
05/12/1933;LBMA_gold_index;26,33;;;
06/12/1933;LBMA_gold_index;26,33;;;
07/12/1933;LBMA_gold_index;26,33;;;
08/12/1933;LBMA_gold_index;26,33;;;
11/12/1933;LBMA_gold_index;26,33;;;
12/12/1933;LBMA_gold_index;26,33;;;
13/12/1933;LBMA_gold_index;26,33;;;
14/12/1933;LBMA_gold_index;26,33;;;
15/12/1933;LBMA_gold_index;26,33;;;
18/12/1933;LBMA_gold_index;26,33;;;
19/12/1933;LBMA_gold_index;26,33;;;
20/12/1933;LBMA_gold_index;26,33;;;
21/12/1933;LBMA_gold_index;26,33;;;
22/12/1933;LBMA_gold_index;26,33;;;
25/12/1933;LBMA_gold_index;26,33;;;
26/12/1933;LBMA_gold_index;26,33;;;
27/12/1933;LBMA_gold_index;26,33;;;
28/12/1933;LBMA_gold_index;26,33;;;
29/12/1933;LBMA_gold_index;26,33;;;
01/01/1934;LBMA_gold_index;26,33;;;
02/01/1934;LBMA_gold_index;26,33;;;
03/01/1934;LBMA_gold_index;26,33;;;
04/01/1934;LBMA_gold_index;26,33;;;
05/01/1934;LBMA_gold_index;26,33;;;
08/01/1934;LBMA_gold_index;26,33;;;
09/01/1934;LBMA_gold_index;26,33;;;
10/01/1934;LBMA_gold_index;26,33;;;
11/01/1934;LBMA_gold_index;26,33;;;
12/01/1934;LBMA_gold_index;26,33;;;
15/01/1934;LBMA_gold_index;26,33;;;
16/01/1934;LBMA_gold_index;26,33;;;
17/01/1934;LBMA_gold_index;26,33;;;
18/01/1934;LBMA_gold_index;26,33;;;
19/01/1934;LBMA_gold_index;26,33;;;
22/01/1934;LBMA_gold_index;26,33;;;
23/01/1934;LBMA_gold_index;26,33;;;
24/01/1934;LBMA_gold_index;26,33;;;
25/01/1934;LBMA_gold_index;26,33;;;
26/01/1934;LBMA_gold_index;26,33;;;
29/01/1934;LBMA_gold_index;26,33;;;
30/01/1934;LBMA_gold_index;26,33;;;
31/01/1934;LBMA_gold_index;34,69;;;
01/02/1934;LBMA_gold_index;34,69;;;
02/02/1934;LBMA_gold_index;34,69;;;
05/02/1934;LBMA_gold_index;34,69;;;
06/02/1934;LBMA_gold_index;34,69;;;
07/02/1934;LBMA_gold_index;34,69;;;
08/02/1934;LBMA_gold_index;34,69;;;
09/02/1934;LBMA_gold_index;34,69;;;
12/02/1934;LBMA_gold_index;34,69;;;
13/02/1934;LBMA_gold_index;34,69;;;
14/02/1934;LBMA_gold_index;34,69;;;
15/02/1934;LBMA_gold_index;34,69;;;
16/02/1934;LBMA_gold_index;34,69;;;
19/02/1934;LBMA_gold_index;34,69;;;
20/02/1934;LBMA_gold_index;34,69;;;
21/02/1934;LBMA_gold_index;34,69;;;
22/02/1934;LBMA_gold_index;34,69;;;
23/02/1934;LBMA_gold_index;34,69;;;
26/02/1934;LBMA_gold_index;34,69;;;
27/02/1934;LBMA_gold_index;34,69;;;
28/02/1934;LBMA_gold_index;34,69;;;
01/03/1934;LBMA_gold_index;34,69;;;
02/03/1934;LBMA_gold_index;34,69;;;
05/03/1934;LBMA_gold_index;34,69;;;
06/03/1934;LBMA_gold_index;34,69;;;
07/03/1934;LBMA_gold_index;34,69;;;
08/03/1934;LBMA_gold_index;34,69;;;
09/03/1934;LBMA_gold_index;34,69;;;
12/03/1934;LBMA_gold_index;34,69;;;
13/03/1934;LBMA_gold_index;34,69;;;
14/03/1934;LBMA_gold_index;34,69;;;
15/03/1934;LBMA_gold_index;34,69;;;
16/03/1934;LBMA_gold_index;34,69;;;
19/03/1934;LBMA_gold_index;34,69;;;
20/03/1934;LBMA_gold_index;34,69;;;
21/03/1934;LBMA_gold_index;34,69;;;
22/03/1934;LBMA_gold_index;34,69;;;
23/03/1934;LBMA_gold_index;34,69;;;
26/03/1934;LBMA_gold_index;34,69;;;
27/03/1934;LBMA_gold_index;34,69;;;
28/03/1934;LBMA_gold_index;34,69;;;
29/03/1934;LBMA_gold_index;34,69;;;
30/03/1934;LBMA_gold_index;34,69;;;
02/04/1934;LBMA_gold_index;34,69;;;
03/04/1934;LBMA_gold_index;34,69;;;
04/04/1934;LBMA_gold_index;34,69;;;
05/04/1934;LBMA_gold_index;34,69;;;
06/04/1934;LBMA_gold_index;34,69;;;
09/04/1934;LBMA_gold_index;34,69;;;
10/04/1934;LBMA_gold_index;34,69;;;
11/04/1934;LBMA_gold_index;34,69;;;
12/04/1934;LBMA_gold_index;34,69;;;
13/04/1934;LBMA_gold_index;34,69;;;
16/04/1934;LBMA_gold_index;34,69;;;
17/04/1934;LBMA_gold_index;34,69;;;
18/04/1934;LBMA_gold_index;34,69;;;
19/04/1934;LBMA_gold_index;34,69;;;
20/04/1934;LBMA_gold_index;34,69;;;
23/04/1934;LBMA_gold_index;34,69;;;
24/04/1934;LBMA_gold_index;34,69;;;
25/04/1934;LBMA_gold_index;34,69;;;
26/04/1934;LBMA_gold_index;34,69;;;
27/04/1934;LBMA_gold_index;34,69;;;
30/04/1934;LBMA_gold_index;34,69;;;
01/05/1934;LBMA_gold_index;34,69;;;
02/05/1934;LBMA_gold_index;34,69;;;
03/05/1934;LBMA_gold_index;34,69;;;
04/05/1934;LBMA_gold_index;34,69;;;
07/05/1934;LBMA_gold_index;34,69;;;
08/05/1934;LBMA_gold_index;34,69;;;
09/05/1934;LBMA_gold_index;34,69;;;
10/05/1934;LBMA_gold_index;34,69;;;
11/05/1934;LBMA_gold_index;34,69;;;
14/05/1934;LBMA_gold_index;34,69;;;
15/05/1934;LBMA_gold_index;34,69;;;
16/05/1934;LBMA_gold_index;34,69;;;
17/05/1934;LBMA_gold_index;34,69;;;
18/05/1934;LBMA_gold_index;34,69;;;
21/05/1934;LBMA_gold_index;34,69;;;
22/05/1934;LBMA_gold_index;34,69;;;
23/05/1934;LBMA_gold_index;34,69;;;
24/05/1934;LBMA_gold_index;34,69;;;
25/05/1934;LBMA_gold_index;34,69;;;
28/05/1934;LBMA_gold_index;34,69;;;
29/05/1934;LBMA_gold_index;34,69;;;
30/05/1934;LBMA_gold_index;34,69;;;
31/05/1934;LBMA_gold_index;34,69;;;
01/06/1934;LBMA_gold_index;34,69;;;
04/06/1934;LBMA_gold_index;34,69;;;
05/06/1934;LBMA_gold_index;34,69;;;
06/06/1934;LBMA_gold_index;34,69;;;
07/06/1934;LBMA_gold_index;34,69;;;
08/06/1934;LBMA_gold_index;34,69;;;
11/06/1934;LBMA_gold_index;34,69;;;
12/06/1934;LBMA_gold_index;34,69;;;
13/06/1934;LBMA_gold_index;34,69;;;
14/06/1934;LBMA_gold_index;34,69;;;
15/06/1934;LBMA_gold_index;34,69;;;
18/06/1934;LBMA_gold_index;34,69;;;
19/06/1934;LBMA_gold_index;34,69;;;
20/06/1934;LBMA_gold_index;34,69;;;
21/06/1934;LBMA_gold_index;34,69;;;
22/06/1934;LBMA_gold_index;34,69;;;
25/06/1934;LBMA_gold_index;34,69;;;
26/06/1934;LBMA_gold_index;34,69;;;
27/06/1934;LBMA_gold_index;34,69;;;
28/06/1934;LBMA_gold_index;34,69;;;
29/06/1934;LBMA_gold_index;34,69;;;
02/07/1934;LBMA_gold_index;34,69;;;
03/07/1934;LBMA_gold_index;34,69;;;
04/07/1934;LBMA_gold_index;34,69;;;
05/07/1934;LBMA_gold_index;34,69;;;
06/07/1934;LBMA_gold_index;34,69;;;
09/07/1934;LBMA_gold_index;34,69;;;
10/07/1934;LBMA_gold_index;34,69;;;
11/07/1934;LBMA_gold_index;34,69;;;
12/07/1934;LBMA_gold_index;34,69;;;
13/07/1934;LBMA_gold_index;34,69;;;
16/07/1934;LBMA_gold_index;34,69;;;
17/07/1934;LBMA_gold_index;34,69;;;
18/07/1934;LBMA_gold_index;34,69;;;
19/07/1934;LBMA_gold_index;34,69;;;
20/07/1934;LBMA_gold_index;34,69;;;
23/07/1934;LBMA_gold_index;34,69;;;
24/07/1934;LBMA_gold_index;34,69;;;
25/07/1934;LBMA_gold_index;34,69;;;
26/07/1934;LBMA_gold_index;34,69;;;
27/07/1934;LBMA_gold_index;34,69;;;
30/07/1934;LBMA_gold_index;34,69;;;
31/07/1934;LBMA_gold_index;34,69;;;
01/08/1934;LBMA_gold_index;34,69;;;
02/08/1934;LBMA_gold_index;34,69;;;
03/08/1934;LBMA_gold_index;34,69;;;
06/08/1934;LBMA_gold_index;34,69;;;
07/08/1934;LBMA_gold_index;34,69;;;
08/08/1934;LBMA_gold_index;34,69;;;
09/08/1934;LBMA_gold_index;34,69;;;
10/08/1934;LBMA_gold_index;34,69;;;
13/08/1934;LBMA_gold_index;34,69;;;
14/08/1934;LBMA_gold_index;34,69;;;
15/08/1934;LBMA_gold_index;34,69;;;
16/08/1934;LBMA_gold_index;34,69;;;
17/08/1934;LBMA_gold_index;34,69;;;
20/08/1934;LBMA_gold_index;34,69;;;
21/08/1934;LBMA_gold_index;34,69;;;
22/08/1934;LBMA_gold_index;34,69;;;
23/08/1934;LBMA_gold_index;34,69;;;
24/08/1934;LBMA_gold_index;34,69;;;
27/08/1934;LBMA_gold_index;34,69;;;
28/08/1934;LBMA_gold_index;34,69;;;
29/08/1934;LBMA_gold_index;34,69;;;
30/08/1934;LBMA_gold_index;34,69;;;
31/08/1934;LBMA_gold_index;34,69;;;
03/09/1934;LBMA_gold_index;34,69;;;
04/09/1934;LBMA_gold_index;34,69;;;
05/09/1934;LBMA_gold_index;34,69;;;
06/09/1934;LBMA_gold_index;34,69;;;
07/09/1934;LBMA_gold_index;34,69;;;
10/09/1934;LBMA_gold_index;34,69;;;
11/09/1934;LBMA_gold_index;34,69;;;
12/09/1934;LBMA_gold_index;34,69;;;
13/09/1934;LBMA_gold_index;34,69;;;
14/09/1934;LBMA_gold_index;34,69;;;
17/09/1934;LBMA_gold_index;34,69;;;
18/09/1934;LBMA_gold_index;34,69;;;
19/09/1934;LBMA_gold_index;34,69;;;
20/09/1934;LBMA_gold_index;34,69;;;
21/09/1934;LBMA_gold_index;34,69;;;
24/09/1934;LBMA_gold_index;34,69;;;
25/09/1934;LBMA_gold_index;34,69;;;
26/09/1934;LBMA_gold_index;34,69;;;
27/09/1934;LBMA_gold_index;34,69;;;
28/09/1934;LBMA_gold_index;34,69;;;
01/10/1934;LBMA_gold_index;34,69;;;
02/10/1934;LBMA_gold_index;34,69;;;
03/10/1934;LBMA_gold_index;34,69;;;
04/10/1934;LBMA_gold_index;34,69;;;
05/10/1934;LBMA_gold_index;34,69;;;
08/10/1934;LBMA_gold_index;34,69;;;
09/10/1934;LBMA_gold_index;34,69;;;
10/10/1934;LBMA_gold_index;34,69;;;
11/10/1934;LBMA_gold_index;34,69;;;
12/10/1934;LBMA_gold_index;34,69;;;
15/10/1934;LBMA_gold_index;34,69;;;
16/10/1934;LBMA_gold_index;34,69;;;
17/10/1934;LBMA_gold_index;34,69;;;
18/10/1934;LBMA_gold_index;34,69;;;
19/10/1934;LBMA_gold_index;34,69;;;
22/10/1934;LBMA_gold_index;34,69;;;
23/10/1934;LBMA_gold_index;34,69;;;
24/10/1934;LBMA_gold_index;34,69;;;
25/10/1934;LBMA_gold_index;34,69;;;
26/10/1934;LBMA_gold_index;34,69;;;
