,date,ticker,maturity,opening_contracts,closing_contracts,trading_number,trading_contracts,volume,oscilation,open,low,high,mean,close,adjustment,points_delta,last_buy,last_sell
2746,2018-09-25,WIN,Z18,22,23,4,4,63.073,78.005,78.005,79.680,78.841,79.680,79.541,"1,0",722,78.415,79.695
2747,2018-09-25,WIN,G19,0,0,0,0,0,0,0,0,0,0,80.400,"0,0",727,0,0
2748,2018-09-25,WIN,J19,0,0,0,0,0,0,0,0,0,0,81.350,"0,0",730,0,0
2749,2018-09-25,WIN,M19,0,0,0,0,0,0,0,0,0,0,82.273,"0,0",737,0,0
2750,2018-09-25,WIN,Q19,0,0,0,0,0,0,0,0,0,0,83.412,"0,0",790,0,0
2751,2018-09-25,WIN,V19,0,0,0,0,0,0,0,0,0,0,84.643,"0,0",756,0,0
2752,2018-09-25,WIN,Z19,0,0,0,0,0,0,0,0,0,0,85.915,"0,0",772,0,0
2753,2018-09-25,WIN,G20,0,0,0,0,0,0,0,0,0,0,87.081,"0,0",782,0,0
2754,2018-09-25,WIN,J20,0,0,0,0,0,0,0,0,0,0,88.422,"0,0",791,0,0
2755,2018-09-25,WIN,M20,0,0,0,0,0,0,0,0,0,0,89.841,"0,0",794,0,0
2756,2018-09-25,WIN,Q20,0,0,0,0,0,0,0,0,0,0,91.274,"0,0",795,0,0
2757,2018-09-25,WIN,V20,0,0,0,0,0,0,0,0,0,0,92.872,"0,0",805,0,0
2760,2018-09-26,WIN,V18,268.057,263.780,972.438,3.111.809,49.226.093.538,78.880,78.480,79.750,79.095,78.715,78.888,"0,1",22,78.715,78.725
2761,2018-09-26,WIN,Z18,23,26,2,3,47.868,79.700,79.700,79.940,79.780,79.940,79.558,"0,5",17,79.115,80.595
2762,2018-09-26,WIN,G19,0,0,0,0,0,0,0,0,0,0,80.412,"0,0",12,0,0
2763,2018-09-26,WIN,J19,0,0,0,0,0,0,0,0,0,0,81.353,"0,0",3,0,0
2764,2018-09-26,WIN,M19,0,0,0,0,0,0,0,0,0,0,82.267,"0,0",6,0,0
2765,2018-09-26,WIN,Q19,0,0,0,0,0,0,0,0,0,0,83.394,"0,0",18,0,0
2766,2018-09-26,WIN,V19,0,0,0,0,0,0,0,0,0,0,84.608,"0,0",35,0,0
2767,2018-09-26,WIN,Z19,0,0,0,0,0,0,0,0,0,0,85.857,"0,0",58,0,0
2768,2018-09-26,WIN,G20,0,0,0,0,0,0,0,0,0,0,87.005,"0,0",76,0,0
2769,2018-09-26,WIN,J20,0,0,0,0,0,0,0,0,0,0,88.329,"0,0",93,0,0
2770,2018-09-26,WIN,M20,0,0,0,0,0,0,0,0,0,0,89.742,"0,0",99,0,0
2771,2018-09-26,WIN,Q20,0,0,0,0,0,0,0,0,0,0,91.157,"0,0",117,0,0
2772,2018-09-26,WIN,V20,0,0,0,0,0,0,0,0,0,0,92.727,"0,0",145,0,0
2775,2018-09-27,WIN,V18,263.780,265.122,789.977,2.512.058,40.087.441.407,78.585,78.535,80.380,79.790,79.890,80.122,"1,2",1.234,79.885,79.890
2776,2018-09-27,WIN,Z18,26,24,5,13,209.463,80.500,80.500,80.895,80.562,80.620,80.799,"1,3",1.241,80.500,81.000
2777,2018-09-27,WIN,G19,0,0,0,0,0,0,0,0,0,0,81.657,"0,0",1.245,0,0
2778,2018-09-27,WIN,J19,0,0,0,0,0,0,0,0,0,0,82.598,"0,0",1.245,0,0
2779,2018-09-27,WIN,M19,0,0,0,0,0,0,0,0,0,0,83.507,"0,0",1.240,0,0
2780,2018-09-27,WIN,Q19,0,0,0,0,0,0,0,0,0,0,84.631,"0,0",1.237,0,0
2781,2018-09-27,WIN,V19,0,0,0,0,0,0,0,0,0,0,85.845,"0,0",1.237,0,0
2782,2018-09-27,WIN,Z19,0,0,0,0,0,0,0,0,0,0,87.104,"0,0",1.247,0,0
2783,2018-09-27,WIN,G20,0,0,0,0,0,0,0,0,0,0,88.258,"0,0",1.253,0,0
2784,2018-09-27,WIN,J20,0,0,0,0,0,0,0,0,0,0,89.591,"0,0",1.262,0,0
2785,2018-09-27,WIN,M20,0,0,0,0,0,0,0,0,0,0,91.022,"0,0",1.280,0,0
2786,2018-09-27,WIN,Q20,0,0,0,0,0,0,0,0,0,0,92.448,"0,0",1.291,0,0
2787,2018-09-27,WIN,V20,0,0,0,0,0,0,0,0,0,0,94.025,"0,0",1.298,0,0
2790,2018-09-28,WIN,V18,265.122,260.882,806.474,2.397.654,38.123.975.835,79.495,78.940,80.085,79.502,79.350,79.361,"0,9",761,79.340,79.350
2791,2018-09-28,WIN,Z18,24,39,14,25,401.799,80.215,80.090,80.700,80.359,80.125,80.034,"0,8",765,79.615,80.985
2792,2018-09-28,WIN,G19,0,0,0,0,0,0,0,0,0,0,80.891,"0,0",766,0,0
2793,2018-09-28,WIN,J19,0,0,0,0,0,0,0,0,0,0,81.826,"0,0",772,0,0
2794,2018-09-28,WIN,M19,0,0,0,0,0,0,0,0,0,0,82.736,"0,0",771,0,0
2795,2018-09-28,WIN,Q19,0,0,0,0,0,0,0,0,0,0,83.857,"0,0",774,0,0
2796,2018-09-28,WIN,V19,0,0,0,0,0,0,0,0,0,0,85.065,"0,0",780,0,0
2797,2018-09-28,WIN,Z19,0,0,0,0,0,0,0,0,0,0,86.320,"0,0",784,0,0
2798,2018-09-28,WIN,G20,0,0,0,0,0,0,0,0,0,0,87.469,"0,0",789,0,0
2799,2018-09-28,WIN,J20,0,0,0,0,0,0,0,0,0,0,88.795,"0,0",796,0,0
2800,2018-09-28,WIN,M20,0,0,0,0,0,0,0,0,0,0,90.219,"0,0",803,0,0
2801,2018-09-28,WIN,Q20,0,0,0,0,0,0,0,0,0,0,91.662,"0,0",786,0,0
2802,2018-09-28,WIN,V20,0,0,0,0,0,0,0,0,0,0,93.270,"0,0",755,0,0
2805,2018-10-01,WIN,V18,260.882,261.738,903.205,3.029.128,47.782.369.826,79.515,78.210,79.740,78.871,79.000,78.760,"0,4",601,78.955,79.000
2806,2018-10-01,WIN,Z18,39,49,29,35,557.760,80.100,79.005,80.300,79.680,79.695,79.425,"0,4",609,78.900,79.785
2807,2018-10-01,WIN,G19,0,0,0,0,0,0,0,0,0,0,80.265,"0,0",626,0,0
2808,2018-10-01,WIN,J19,0,0,0,0,0,0,0,0,0,0,81.176,"0,0",650,0,0
2809,2018-10-01,WIN,M19,0,0,0,0,0,0,0,0,0,0,82.061,"0,0",675,0,0
2810,2018-10-01,WIN,Q19,0,0,0,0,0,0,0,0,0,0,83.155,"0,0",702,0,0
2811,2018-10-01,WIN,V19,0,0,0,0,0,0,0,0,0,0,84.338,"0,0",727,0,0
2812,2018-10-01,WIN,Z19,0,0,0,0,0,0,0,0,0,0,85.581,"0,0",739,0,0
2813,2018-10-01,WIN,G20,0,0,0,0,0,0,0,0,0,0,86.718,"0,0",751,0,0
2814,2018-10-01,WIN,J20,0,0,0,0,0,0,0,0,0,0,88.030,"0,0",765,0,0
2815,2018-10-01,WIN,M20,0,0,0,0,0,0,0,0,0,0,89.442,"0,0",777,0,0
2816,2018-10-01,WIN,Q20,0,0,0,0,0,0,0,0,0,0,90.851,"0,0",811,0,0
2817,2018-10-01,WIN,V20,0,0,0,0,0,0,0,0,0,0,92.422,"0,0",848,0,0
2820,2018-10-02,WIN,V18,261.738,303.670,1.002.339,3.250.954,52.873.416.522,80.035,80.000,82.000,81.319,81.940,81.844,"4,0",3.084,81.940,81.945
2821,2018-10-02,WIN,Z18,49,58,31,41,670.514,80.720,80.720,82.630,81.770,82.600,82.530,"3,9",3.105,82.000,82.700
2822,2018-10-02,WIN,G19,0,0,0,0,0,0,0,0,0,0,83.395,"0,0",3.130,0,0
2823,2018-10-02,WIN,J19,0,0,0,0,0,0,0,0,0,0,84.346,"0,0",3.170,0,0
2824,2018-10-02,WIN,M19,0,0,0,0,0,0,0,0,0,0,85.259,"0,0",3.198,0,0
2825,2018-10-02,WIN,Q19,0,0,0,0,0,0,0,0,0,0,86.388,"0,0",3.233,0,0
2826,2018-10-02,WIN,V19,0,0,0,0,0,0,0,0,0,0,87.599,"0,0",3.261,0,0
2827,2018-10-02,WIN,Z19,0,0,0,0,0,0,0,0,0,0,88.869,"0,0",3.288,0,0
2828,2018-10-02,WIN,G20,0,0,0,0,0,0,0,0,0,0,90.034,"0,0",3.316,0,0
2829,2018-10-02,WIN,J20,0,0,0,0,0,0,0,0,0,0,91.378,"0,0",3.348,0,0
2830,2018-10-02,WIN,M20,0,0,0,0,0,0,0,0,0,0,92.823,"0,0",3.381,0,0
2831,2018-10-02,WIN,Q20,0,0,0,0,0,0,0,0,0,0,94.263,"0,0",3.412,0,0
2832,2018-10-02,WIN,V20,0,0,0,0,0,0,0,0,0,0,95.861,"0,0",3.439,0,0
2835,2018-10-03,WIN,V18,303.670,337.089,1.201.748,3.606.884,60.767.772.094,83.990,82.950,85.570,84.238,83.790,83.466,"2,3",1.622,83.665,83.790
2836,2018-10-03,WIN,Z18,58,45,22,24,408.348,85.255,83.980,85.975,85.072,83.980,84.166,"1,7",1.636,83.215,85.785
2837,2018-10-03,WIN,G19,0,0,0,0,0,0,0,0,0,0,85.049,"0,0",1.654,0,0
2838,2018-10-03,WIN,J19,0,0,0,0,0,0,0,0,0,0,86.019,"0,0",1.673,0,0
2839,2018-10-03,WIN,M19,0,0,0,0,0,0,0,0,0,0,86.949,"0,0",1.690,0,0
2840,2018-10-03,WIN,Q19,0,0,0,0,0,0,0,0,0,0,88.097,"0,0",1.709,0,0
2841,2018-10-03,WIN,V19,0,0,0,0,0,0,0,0,0,0,89.330,"0,0",1.731,0,0
2842,2018-10-03,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.607,"0,0",1.738,0,0
2843,2018-10-03,WIN,G20,0,0,0,0,0,0,0,0,0,0,91.782,"0,0",1.748,0,0
2844,2018-10-03,WIN,J20,0,0,0,0,0,0,0,0,0,0,93.140,"0,0",1.762,0,0
2845,2018-10-03,WIN,M20,0,0,0,0,0,0,0,0,0,0,94.597,"0,0",1.774,0,0
2846,2018-10-03,WIN,Q20,0,0,0,0,0,0,0,0,0,0,96.053,"0,0",1.790,0,0
2847,2018-10-03,WIN,V20,0,0,0,0,0,0,0,0,0,0,97.668,"0,0",1.807,0,0
2850,2018-10-04,WIN,V18,337.089,346.622,1.061.125,3.422.884,56.621.644.860,82.810,82.015,83.655,82.710,83.060,83.186,"0,4",280,83.050,83.060
2851,2018-10-04,WIN,Z18,45,97,42,308,5.136.741,83.400,82.780,84.000,83.388,83.850,83.884,"0,3",282,82.715,85.900
2852,2018-10-04,WIN,G19,0,0,0,0,0,0,0,0,0,0,84.757,"0,0",292,0,0
2853,2018-10-04,WIN,J19,0,0,0,0,0,0,0,0,0,0,85.727,"0,0",292,0,0
2854,2018-10-04,WIN,M19,0,0,0,0,0,0,0,0,0,0,86.652,"0,0",297,0,0
2855,2018-10-04,WIN,Q19,0,0,0,0,0,0,0,0,0,0,87.782,"0,0",315,0,0
2856,2018-10-04,WIN,V19,0,0,0,0,0,0,0,0,0,0,89.017,"0,0",313,0,0
2857,2018-10-04,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.288,"0,0",319,0,0
2858,2018-10-04,WIN,G20,0,0,0,0,0,0,0,0,0,0,91.451,"0,0",331,0,0
2859,2018-10-04,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.795,"0,0",345,0,0
2860,2018-10-04,WIN,M20,0,0,0,0,0,0,0,0,0,0,94.243,"0,0",354,0,0
2861,2018-10-04,WIN,Q20,0,0,0,0,0,0,0,0,0,0,95.693,"0,0",360,0,0
2862,2018-10-04,WIN,V20,0,0,0,0,0,0,0,0,0,0,97.300,"0,0",368,0,0
2865,2018-10-05,WIN,V18,346.622,351.816,975.302,3.021.752,50.146.169.162,84.675,82.150,85.055,82.975,82.780,82.476,"0,4",710,82.755,82.780
2866,2018-10-05,WIN,Z18,97,90,27,46,767.986,85.460,82.950,85.460,83.476,83.075,83.168,"0,9",716,82.850,84.790
2867,2018-10-05,WIN,G19,0,0,0,0,0,0,0,0,0,0,84.033,"0,0",724,0,0
2868,2018-10-05,WIN,J19,0,0,0,0,0,0,0,0,0,0,85.000,"0,0",727,0,0
2869,2018-10-05,WIN,M19,0,0,0,0,0,0,0,0,0,0,85.930,"0,0",722,0,0
2870,2018-10-05,WIN,Q19,0,0,0,0,0,0,0,0,0,0,87.071,"0,0",711,0,0
2871,2018-10-05,WIN,V19,0,0,0,0,0,0,0,0,0,0,88.321,"0,0",696,0,0
2872,2018-10-05,WIN,Z19,0,0,0,0,0,0,0,0,0,0,89.600,"0,0",688,0,0
2873,2018-10-05,WIN,G20,0,0,0,0,0,0,0,0,0,0,90.766,"0,0",685,0,0
2874,2018-10-05,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.109,"0,0",686,0,0
2875,2018-10-05,WIN,M20,0,0,0,0,0,0,0,0,0,0,93.548,"0,0",695,0,0
2876,2018-10-05,WIN,Q20,0,0,0,0,0,0,0,0,0,0,94.996,"0,0",697,0,0
2877,2018-10-05,WIN,V20,0,0,0,0,0,0,0,0,0,0,96.602,"0,0",698,0,0
2880,2018-10-08,WIN,V18,351.816,400.162,1.202.921,3.742.572,64.697.551.518,86.500,85.330,87.990,86.434,86.275,86.409,"4,6",3.933,86.275,86.280
2881,2018-10-08,WIN,Z18,90,138,43,83,1.461.877,87.300,86.415,88.555,88.064,87.000,87.123,"4,6",3.955,86.415,87.495
2882,2018-10-08,WIN,G19,0,0,0,0,0,0,0,0,0,0,87.994,"0,0",3.961,0,0
2883,2018-10-08,WIN,J19,0,0,0,0,0,0,0,0,0,0,88.943,"0,0",3.943,0,0
2884,2018-10-08,WIN,M19,0,0,0,0,0,0,0,0,0,0,89.851,"0,0",3.921,0,0
2885,2018-10-08,WIN,Q19,0,0,0,0,0,0,0,0,0,0,90.972,"0,0",3.901,0,0
2886,2018-10-08,WIN,V19,0,0,0,0,0,0,0,0,0,0,92.204,"0,0",3.883,85.600,0
2887,2018-10-08,WIN,Z19,0,0,0,0,0,0,0,0,0,0,93.465,"0,0",3.865,0,0
2888,2018-10-08,WIN,G20,0,0,0,0,0,0,0,0,0,0,94.609,"0,0",3.843,0,0
2889,2018-10-08,WIN,J20,0,0,0,0,0,0,0,0,0,0,95.919,"0,0",3.810,0,0
2890,2018-10-08,WIN,M20,0,0,0,0,0,0,0,0,0,0,97.302,"0,0",3.754,0,0
2891,2018-10-08,WIN,Q20,0,0,0,0,0,0,0,0,0,0,98.713,"0,0",3.717,0,0
2892,2018-10-08,WIN,V20,0,0,0,0,0,0,0,0,0,0,100.286,"0,0",3.684,0,0
2895,2018-10-09,WIN,V18,400.162,423.062,1.127.454,3.407.446,58.810.112.765,85.720,85.475,86.785,86.296,85.915,86.193,"0,5",216,85.915,85.920
2896,2018-10-09,WIN,Z18,138,149,15,35,608.428,87.055,86.500,87.135,86.918,86.625,86.904,"0,5",219,86.480,86.985
2897,2018-10-09,WIN,G19,0,0,0,0,0,0,0,0,0,0,87.753,"0,0",241,0,0
2898,2018-10-09,WIN,J19,0,0,0,0,0,0,0,0,0,0,88.656,"0,0",287,0,0
2899,2018-10-09,WIN,M19,0,0,0,0,0,0,0,0,0,0,89.518,"0,0",333,0,0
2900,2018-10-09,WIN,Q19,0,0,0,0,0,0,0,0,0,0,90.596,"0,0",376,0,0
2901,2018-10-09,WIN,V19,0,0,0,0,0,0,0,0,0,0,91.775,"0,0",429,0,0
2902,2018-10-09,WIN,Z19,0,0,0,0,0,0,0,0,0,0,92.982,"0,0",483,0,0
2903,2018-10-09,WIN,G20,0,0,0,0,0,0,0,0,0,0,94.086,"0,0",523,0,0
2904,2018-10-09,WIN,J20,0,0,0,0,0,0,0,0,0,0,95.355,"0,0",564,0,0
2905,2018-10-09,WIN,M20,0,0,0,0,0,0,0,0,0,0,96.705,"0,0",597,0,0
2906,2018-10-09,WIN,Q20,0,0,0,0,0,0,0,0,0,0,98.068,"0,0",645,0,0
2907,2018-10-09,WIN,V20,0,0,0,0,0,0,0,0,0,0,99.582,"0,0",704,0,0
2910,2018-10-10,WIN,V18,423.062,402.506,1.129.501,3.501.606,59.194.025.134,85.410,83.550,85.685,84.524,83.550,83.821,"3,0",2.372,83.550,83.590
2911,2018-10-10,WIN,Z18,149,157,21,40,681.997,85.895,84.400,86.045,85.249,84.400,84.514,"2,8",2.390,84.000,85.000
2912,2018-10-10,WIN,G19,0,0,0,0,0,0,0,0,0,0,85.342,"0,0",2.411,0,0
2913,2018-10-10,WIN,J19,0,0,0,0,0,0,0,0,0,0,86.234,"0,0",2.422,0,0
2914,2018-10-10,WIN,M19,0,0,0,0,0,0,0,0,0,0,87.088,"0,0",2.430,0,0
2915,2018-10-10,WIN,Q19,0,0,0,0,0,0,0,0,0,0,88.148,"0,0",2.448,0,0
2916,2018-10-10,WIN,V19,0,0,0,0,0,0,0,0,0,0,89.310,"0,0",2.465,0,0
2917,2018-10-10,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.516,"0,0",2.466,0,0
2918,2018-10-10,WIN,G20,0,0,0,0,0,0,0,0,0,0,91.611,"0,0",2.475,0,0
2919,2018-10-10,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.868,"0,0",2.487,0,0
2920,2018-10-10,WIN,M20,0,0,0,0,0,0,0,0,0,0,94.198,"0,0",2.507,0,0
2921,2018-10-10,WIN,Q20,0,0,0,0,0,0,0,0,0,0,95.532,"0,0",2.536,0,0
2922,2018-10-10,WIN,V20,0,0,0,0,0,0,0,0,0,0,97.018,"0,0",2.564,0,0
2925,2018-10-11,WIN,V18,402.506,403.598,1.299.240,4.068.774,68.186.349.780,83.970,82.605,84.985,83.792,83.605,83.038,"0,2",783,83.600,83.605
2926,2018-10-11,WIN,Z18,157,2.274,294,597,10.049.333,85.000,83.375,85.610,84.165,84.200,83.739,"0,3",775,83.400,84.250
2927,2018-10-11,WIN,G19,0,0,0,0,0,0,0,0,0,0,84.572,"0,0",770,0,0
2928,2018-10-11,WIN,J19,0,0,0,0,0,0,0,0,0,0,85.459,"0,0",775,0,0
2929,2018-10-11,WIN,M19,0,0,0,0,0,0,0,0,0,0,86.316,"0,0",772,0,0
2930,2018-10-11,WIN,Q19,0,0,0,0,0,0,0,0,0,0,87.388,"0,0",760,0,0
2931,2018-10-11,WIN,V19,0,0,0,0,0,0,0,0,0,0,88.544,"0,0",766,0,0
2932,2018-10-11,WIN,Z19,0,0,0,0,0,0,0,0,0,0,89.752,"0,0",764,0,0
2933,2018-10-11,WIN,G20,0,0,0,0,0,0,0,0,0,0,90.855,"0,0",756,0,0
2934,2018-10-11,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.123,"0,0",745,0,0
2935,2018-10-11,WIN,M20,0,0,0,0,0,0,0,0,0,0,93.466,"0,0",732,0,0
2936,2018-10-11,WIN,Q20,0,0,0,0,0,0,0,0,0,0,94.830,"0,0",702,0,0
2937,2018-10-11,WIN,V20,0,0,0,0,0,0,0,0,0,0,96.343,"0,0",675,0,0
2940,2018-10-15,WIN,V18,403.598,407.676,1.028.432,3.343.609,56.066.952.783,84.290,83.040,84.540,83.841,83.040,83.353,"0,0",315,83.015,83.040
2941,2018-10-15,WIN,Z18,2.274,6.694,1.444,4.170,70.398.508,84.920,83.900,85.210,84.410,83.900,84.085,"0,1",346,83.850,83.900
2942,2018-10-15,WIN,G19,0,0,0,0,0,0,0,0,0,0,84.946,"0,0",374,0,0
2943,2018-10-15,WIN,J19,0,0,0,0,0,0,0,0,0,0,85.864,"0,0",405,0,0
2944,2018-10-15,WIN,M19,0,0,0,0,0,0,0,0,0,0,86.734,"0,0",418,0,0
2945,2018-10-15,WIN,Q19,0,0,0,0,0,0,0,0,0,0,87.834,"0,0",446,0,0
2946,2018-10-15,WIN,V19,0,0,0,0,0,0,0,0,0,0,89.013,"0,0",469,0,0
2947,2018-10-15,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.234,"0,0",482,0,0
2948,2018-10-15,WIN,G20,0,0,0,0,0,0,0,0,0,0,91.353,"0,0",498,0,0
2949,2018-10-15,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.636,"0,0",513,0,0
2950,2018-10-15,WIN,M20,0,0,0,0,0,0,0,0,0,0,93.986,"0,0",520,0,0
2951,2018-10-15,WIN,Q20,0,0,0,0,0,0,0,0,0,0,95.346,"0,0",516,0,0
2952,2018-10-15,WIN,V20,0,0,0,0,0,0,0,0,0,0,96.853,"0,0",510,0,0
2955,2018-10-16,WIN,V18,407.676,407.676,1.011.620,3.354.213,56.953.382.024,83.800,83.610,86.015,84.898,85.895,85.717,"3,0",2.364,85.890,85.895
2956,2018-10-16,WIN,Z18,6.694,6.694,10.574,24.570,421.917.966,84.550,84.550,86.725,85.860,86.630,86.447,"3,0",2.362,86.620,86.630
2957,2018-10-16,WIN,G19,0,0,0,0,0,0,0,0,0,0,87.308,"0,0",2.362,0,0
2958,2018-10-16,WIN,J19,0,0,0,0,0,0,0,0,0,0,88.221,"0,0",2.357,0,0
2959,2018-10-16,WIN,M19,0,0,0,0,0,0,0,0,0,0,89.084,"0,0",2.350,0,0
2960,2018-10-16,WIN,Q19,0,0,0,0,0,0,0,0,0,0,90.169,"0,0",2.335,0,0
2961,2018-10-16,WIN,V19,0,0,0,0,0,0,0,0,0,0,91.332,"0,0",2.319,0,0
2962,2018-10-16,WIN,Z19,0,0,0,0,0,0,0,0,0,0,92.555,"0,0",2.321,0,0
2963,2018-10-16,WIN,G20,0,0,0,0,0,0,0,0,0,0,93.661,"0,0",2.308,0,0
2964,2018-10-16,WIN,J20,0,0,0,0,0,0,0,0,0,0,94.926,"0,0",2.290,0,0
2965,2018-10-16,WIN,M20,0,0,0,0,0,0,0,0,0,0,96.260,"0,0",2.274,0,0
2966,2018-10-16,WIN,Q20,0,0,0,0,0,0,0,0,0,0,97.605,"0,0",2.259,0,0
2967,2018-10-16,WIN,V20,0,0,0,0,0,0,0,0,0,0,99.094,"0,0",2.241,0,0
2970,2018-10-17,WIN,V18,407.676,407.676,70.734,222.128,3.796.365.430,85.640,84.925,86.200,85.454,85.710,85.708,"0,0",9,0,0
2971,2018-10-17,WIN,Z18,6.694,48.526,1.108.292,3.653.555,63.033.689.639,86.300,85.645,87.000,86.263,86.500,86.492,"0,0",45,86.495,86.500
2972,2018-10-17,WIN,G19,0,0,0,0,0,0,0,0,0,0,87.352,"0,0",44,87.000,0
2973,2018-10-17,WIN,J19,0,0,0,0,0,0,0,0,0,0,88.261,"0,0",40,0,0
2974,2018-10-17,WIN,M19,0,0,0,0,0,0,0,0,0,0,89.132,"0,0",48,0,0
2975,2018-10-17,WIN,Q19,0,0,0,0,0,0,0,0,0,0,90.220,"0,0",51,0,0
2976,2018-10-17,WIN,V19,0,0,0,0,0,0,0,0,0,0,91.391,"0,0",59,0,0
2977,2018-10-17,WIN,Z19,0,0,0,0,0,0,0,0,0,0,92.620,"0,0",65,0,0
2978,2018-10-17,WIN,G20,0,0,0,0,0,0,0,0,0,0,93.718,"0,0",57,0,0
2979,2018-10-17,WIN,J20,0,0,0,0,0,0,0,0,0,0,94.971,"0,0",45,0,0
2980,2018-10-17,WIN,M20,0,0,0,0,0,0,0,0,0,0,96.306,"0,0",46,0,0
2981,2018-10-17,WIN,Q20,0,0,0,0,0,0,0,0,0,0,97.635,"0,0",30,0,0
2982,2018-10-17,WIN,V20,0,0,0,0,0,0,0,0,0,0,99.098,"0,0",4,0,0
2985,2018-10-18,WIN,Z18,48.526,67.258,1.038.793,3.470.886,59.317.257.595,86.200,84.285,86.385,85.449,84.500,84.590,"2,3",1.902,84.500,84.510
2986,2018-10-18,WIN,G19,0,4,6,7,120.619,86.995,85.200,86.995,86.156,85.200,85.429,"2,4",1.923,78.740,86.385
2987,2018-10-18,WIN,J19,0,0,0,0,0,0,0,0,0,0,86.320,"0,0",1.941,0,0
2988,2018-10-18,WIN,M19,0,0,0,0,0,0,0,0,0,0,87.173,"0,0",1.959,0,0
2989,2018-10-18,WIN,Q19,0,0,0,0,0,0,0,0,0,0,88.231,"0,0",1.989,0,0
2990,2018-10-18,WIN,V19,0,0,0,0,0,0,0,0,0,0,89.408,"0,0",1.983,0,0
2991,2018-10-18,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.602,"0,0",2.018,0,0
2992,2018-10-18,WIN,G20,0,0,0,0,0,0,0,0,0,0,91.693,"0,0",2.025,0,0
2993,2018-10-18,WIN,J20,0,0,0,0,0,0,0,0,0,0,92.942,"0,0",2.029,0,0
2994,2018-10-18,WIN,M20,0,0,0,0,0,0,0,0,0,0,94.255,"0,0",2.051,0,0
2995,2018-10-18,WIN,Q20,0,0,0,0,0,0,0,0,0,0,95.586,"0,0",2.049,0,0
2996,2018-10-18,WIN,V20,0,0,0,0,0,0,0,0,0,0,97.060,"0,0",2.038,0,0
3000,2018-10-19,WIN,Z18,67.258,79.252,1.031.990,3.480.218,59.185.762.321,85.295,84.310,85.680,85.031,85.095,84.899,"0,5",309,85.085,85.095
3001,2018-10-19,WIN,G19,4,6,9,9,154.883,86.385,85.350,86.600,86.046,85.985,85.744,"0,6",315,84.440,86.795
3002,2018-10-19,WIN,J19,0,0,0,0,0,0,0,0,0,0,86.637,"0,0",317,0,0
3003,2018-10-19,WIN,M19,0,0,0,0,0,0,0,0,0,0,87.493,"0,0",320,0,0
3004,2018-10-19,WIN,Q19,0,0,0,0,0,0,0,0,0,0,88.559,"0,0",328,0,0
3005,2018-10-19,WIN,V19,0,0,0,0,0,0,0,0,0,0,89.734,"0,0",326,0,0
3006,2018-10-19,WIN,Z19,0,0,0,0,0,0,0,0,0,0,90.938,"0,0",336,0,0
3007,2018-10-19,WIN,G20,0,0,0,0,0,0,0,0,0,0,92.029,"0,0",336,0,0
3008,2018-10-19,WIN,J20,0,0,0,0,0,0,0,0,0,0,93.277,"0,0",335,0,0
3009,2018-10-19,WIN,M20,0,0,0,0,0,0,0,0,0,0,94.594,"0,0",339,0,0
3010,2018-10-19,WIN,Q20,0,0,0,0,0,0,0,0,0,0,95.921,"0,0",335,0,0
3011,2018-10-19,WIN,V20,0,0,0,0,0,0,0,0,0,0,97.395,"0,0",335,0,0
3015,2018-10-22,WIN,Z18,79.252,80.665,887.210,2.764.510,47.584.968.602,85.900,85.495,86.520,86.064,86.155,86.319,"1,4",1.420,86.155,86.200
3016,2018-10-22,WIN,G19,6,15,6,11,191.209,86.795,86.795,87.200,86.913,86.845,87.167,"1,2",1.423,86.515,87.585
3017,2018-10-22,WIN,J19,0,0,0,0,0,0,0,0,0,0,88.062,"0,0",1.425,0,0
3018,2018-10-22,WIN,M19,0,0,0,0,0,0,0,0,0,0,88.917,"0,0",1.424,0,0
3019,2018-10-22,WIN,Q19,0,0,0,0,0,0,0,0,0,0,89.978,"0,0",1.419,0,0
3020,2018-10-22,WIN,V19,0,0,0,0,0,0,0,0,0,0,91.148,"0,0",1.414,0,0
3021,2018-10-22,WIN,Z19,0,0,0,0,0,0,0,0,0,0,92.348,"0,0",1.410,0,0
3022,2018-10-22,WIN,G20,0,0,0,0,0,0,0,0,0,0,93.429,"0,0",1.400,0,0
3023,2018-10-22,WIN,J20,0,0,0,0,0,0,0,0,0,0,94.663,"0,0",1.386,0,0
3024,2018-10-22,WIN,M20,0,0,0,0,0,0,0,0,0,0,95.970,"0,0",1.376,0,0
3025,2018-10-22,WIN,Q20,0,0,0,0,0,0,0,0,0,0,97.294,"0,0",1.373,0,0
3026,2018-10-22,WIN,V20,0,0,0,0,0,0,0,0,0,0,98.756,"0,0",1.361,0,0
3030,2018-10-23,WIN,Z18,80.665,100.146,1.103.473,3.517.934,60.152.336.412,85.195,84.605,86.320,85.493,86.300,86.012,"0,0",307,86.270,86.300
